"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.541",0.999875748022618,0.999998029207453,-0.4,0.234,0.11,0.055
"result.542",0.729468411980325,0.998880781804257,-0.067,0.172,0.109,0.056
"result.543",0.979924022881156,0.991194522815551,-0.225,0.133,0.11,0.056
"result.544",0.999348138193357,0.999999811512878,-0.351,0.25,0.11,0.056
"result.545",0.9638061932136,0.999749203198386,-0.196,0.193,0.109,0.056
"result.546",0.997867399086346,0.997799196931749,-0.311,0.159,0.109,0.056
"result.547",0.975405359836942,0.999981046928919,-0.212,0.225,0.108,0.056
"result.548",0.77531721744475,0.999976985077332,-0.083,0.224,0.11,0.056
"result.549",0.998543218617508,0.994887779412411,-0.326,0.143,0.11,0.056
"result.550",0.996116887377881,0.997004515273315,-0.29,0.154,0.109,0.056
"result.551",0.94271793122596,0.996994781411586,-0.172,0.154,0.109,0.056
"result.552",0.999966388739431,0.999983773615914,-0.426,0.23,0.109,0.057
"result.553",0.999841661056983,0.988688990013429,-0.393,0.128,0.11,0.056
"result.554",0.988638229997028,0.95402765948168,-0.247,0.094,0.109,0.056
"result.555",0.879770936133861,0.713079835034895,-0.128,0.032,0.109,0.056
"result.556",0.93008481498073,0.999420556315974,-0.16,0.182,0.108,0.056
"result.557",0.823281596103532,0.978880520722893,-0.1,0.114,0.108,0.056
"result.558",0.999965338449814,0.999464876393187,-0.437,0.181,0.112,0.055
"result.559",0.968762425357832,0.99987487505313,-0.202,0.204,0.109,0.056
"result.560",0.994256513180299,0.999999810505773,-0.276,0.295,0.11,0.056
"result.561",0.855395120780409,0.993988182572879,-0.116,0.141,0.11,0.056
"result.562",0.97497782755695,0.74041810198169,-0.214,0.036,0.109,0.056
"result.563",0.981138465133577,0.99889483116536,-0.227,0.172,0.109,0.056
"result.564",0.896570319262775,0.993657704151661,-0.137,0.139,0.108,0.056
"result.565",0.956193726900632,0.993801107037594,-0.185,0.141,0.109,0.056
"result.566",0.993234749609907,0.999732875007849,-0.267,0.192,0.109,0.056
"result.567",0.997891690739955,0.999999810361233,-0.313,0.259,0.11,0.056
"result.568",0.957995399984158,0.99096599618632,-0.187,0.132,0.108,0.056
"result.569",0.932763169568484,0.995434535498223,-0.163,0.146,0.109,0.056
"result.570",0.982505799479028,0.999806719971866,-0.226,0.198,0.107,0.056
"result.571",0.97383815783975,0.995444382434849,-0.212,0.146,0.11,0.056
"result.572",0.999984640761165,0.999986579154572,-0.441,0.227,0.11,0.056
"result.573",0.921068103821981,0.99677940248007,-0.152,0.153,0.108,0.056
"result.574",0.987201070782138,0.999905596234109,-0.247,0.205,0.111,0.055
"result.575",0.9888028911166,0.999928801417981,-0.243,0.213,0.107,0.057
"result.576",0.964821856754885,0.992620948943386,-0.198,0.136,0.11,0.056
