"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1541",0.0827813596089799,0.999999811621158,0.148,0.309,0.106,0.057
"result.1542",0.0651412843575629,0.999999811550047,0.16,0.297,0.106,0.056
"result.1543",0.0502980079978166,0.99999981062746,0.174,0.405,0.106,0.058
"result.1544",0.00872068577374655,0.999999810555654,0.253,0.283,0.107,0.057
"result.1545",0.045060725133749,0.999875169437835,0.18,0.205,0.106,0.057
"result.1546",0.000153852004115744,0.999999810763122,0.38,0.265,0.106,0.057
"result.1547",0.00117670147779674,0.999999811278223,0.325,0.298,0.107,0.057
"result.1548",0.395083300781004,0.999999810245912,0.028,0.377,0.105,0.057
"result.1549",0.028916789551987,0.999999811286523,0.202,0.266,0.106,0.057
"result.1550",0.0137546333577719,0.999999810929804,0.234,0.304,0.106,0.057
"result.1551",0.0484490918567742,0.99983294902285,0.175,0.205,0.105,0.057
"result.1552",0.060767390909146,0.99998735861765,0.163,0.232,0.105,0.057
"result.1553",0.266149345616688,0.999999811180669,0.066,0.278,0.105,0.057
"result.1554",0.0720390964232129,0.9999998115624,0.158,0.317,0.108,0.057
"result.1555",0.000142472115654882,0.999850506180518,0.38,0.204,0.105,0.057
"result.1556",0.00131568089134006,0.999999488652682,0.319,0.242,0.106,0.057
"result.1557",0.0104765717651236,0.999999810495145,0.244,0.331,0.106,0.057
"result.1558",0.0496060065094556,0.999994707361869,0.175,0.239,0.106,0.057
"result.1559",0.00181721602560794,0.999999811011802,0.311,0.356,0.107,0.057
"result.1560",0.0856247805854625,0.999997056844894,0.146,0.238,0.106,0.057
"result.1561",0.0245733849747557,0.999999811290558,0.208,0.298,0.106,0.057
"result.1562",0.264323388743253,0.999999810300724,0.067,0.302,0.105,0.057
"result.1563",0.00135175319963888,0.999999811312554,0.318,0.26,0.106,0.057
"result.1564",0.013038464519718,0.999990419627958,0.237,0.233,0.107,0.057
"result.1565",0.00212285541732852,0.999999811355915,0.301,0.267,0.105,0.057
"result.1566",0.132417358414121,0.999999811075003,0.118,0.282,0.105,0.057
"result.1567",0.00388042557419745,0.999982201911711,0.282,0.229,0.106,0.057
"result.1568",0.00825545037606775,0.99999981091969,0.251,0.355,0.105,0.057
"result.1569",0.123085006755091,0.999999809875002,0.123,0.373,0.105,0.057
"result.1570",0.0413337516984833,0.999998235726707,0.183,0.241,0.105,0.057
"result.1571",0.197326876497746,0.999999811368228,0.09,0.306,0.106,0.057
"result.1572",0.5841789731568,0.999456475260245,-0.022,0.184,0.105,0.057
"result.1573",0.000715494437324724,0.999998941299516,0.339,0.243,0.107,0.057
"result.1574",0.068069790442036,0.999890473802857,0.16,0.206,0.107,0.056
"result.1575",0.186540069247333,0.999999811008076,0.094,0.293,0.105,0.057
"result.1576",0.269821937029803,0.99999981153854,0.066,0.337,0.107,0.057
"result.1577",0.000252846065472357,0.999999810164265,0.369,0.312,0.107,0.058
"result.1578",0.00706892485608972,0.999999811236549,0.261,0.261,0.107,0.057
"result.1579",0.00839036777375531,0.999999810994563,0.253,0.337,0.106,0.057
"result.1580",0.289256657726451,0.999999810920708,0.059,0.316,0.105,0.057
"result.1581",0.0501786293080727,0.999999810774048,0.175,0.315,0.106,0.057
"result.1582",0.000122594111425901,0.999999811095523,0.386,0.265,0.106,0.058
"result.1583",0.0800294370776565,0.999999810445066,0.15,0.267,0.107,0.057
"result.1584",0.00743625572595487,0.999999811119133,0.259,0.297,0.106,0.057
"result.1585",0.229889645154581,0.999999810423285,0.078,0.375,0.105,0.058
"result.1586",0.00152392886849104,0.997684169239232,0.313,0.163,0.106,0.057
"result.1587",0.304853340899104,0.999999810952638,0.054,0.266,0.105,0.058
"result.1588",0.164430646439956,0.999978306707127,0.103,0.23,0.105,0.058
"result.1589",0.00126740174105511,0.999999810762792,0.32,0.371,0.106,0.057
"result.1590",0.0144567691635184,0.999999810606956,0.231,0.294,0.106,0.057
"result.1591",0.0567913306078024,0.999999811401729,0.168,0.281,0.106,0.056
"result.1592",0.000125438826023498,0.999999810945724,0.389,0.302,0.107,0.057
"result.1593",0.0832983057917974,0.999999810723306,0.147,0.307,0.106,0.057
"result.1594",0.00614269852420077,0.999999810559433,0.267,0.28,0.107,0.056
"result.1595",0.00222573618868877,0.999999810881225,0.3,0.289,0.106,0.058
"result.1596",0.000180310742766691,0.99999981181488,0.379,0.343,0.107,0.057
"result.1597",0.00201323879484665,0.99999981177659,0.303,0.28,0.106,0.057
"result.1598",0.0198770907984837,0.999999810901592,0.218,0.279,0.106,0.057
"result.1599",0.0116161290032194,0.999999810960293,0.241,0.327,0.106,0.056
"result.1600",0.00715368897549867,0.999999810965521,0.257,0.248,0.105,0.057
"result.1601",0.04965672256842,0.999999810491444,0.177,0.288,0.107,0.057
"result.1602",0.00146420333255768,0.999997264642306,0.313,0.239,0.105,0.057
"result.1603",0.182076673914786,0.999996041815168,0.097,0.236,0.107,0.056
"result.1604",0.0823492351791833,0.999999810951433,0.148,0.275,0.106,0.057
"result.1605",0.0018696838911211,0.998612097764826,0.305,0.17,0.105,0.057
"result.1606",0.000200704681614797,0.999999811818024,0.378,0.306,0.107,0.057
"result.1607",0.108902726425203,0.999999810867114,0.13,0.248,0.105,0.057
"result.1608",0.00562846715991407,0.999999811582152,0.268,0.28,0.106,0.057
"result.1609",0.0384952207850507,0.999990033489952,0.186,0.232,0.105,0.056
"result.1610",0.141978884169133,0.99999981107292,0.113,0.278,0.105,0.057
"result.1611",0.0736125202438126,0.99999981126957,0.153,0.324,0.106,0.057
"result.1612",0.0147060735276956,0.999999811371181,0.231,0.286,0.106,0.057
"result.1613",0.138129828087056,0.999999810704958,0.115,0.281,0.106,0.057
"result.1614",0.00155780559990692,0.999999811446433,0.309,0.272,0.105,0.057
"result.1615",0.367565479026484,0.999999811431674,0.037,0.31,0.108,0.056
"result.1616",0.178689395087061,0.999999810633733,0.098,0.342,0.106,0.057
"result.1617",0.0768174243263417,0.999985782531921,0.149,0.233,0.104,0.058
"result.1618",0.00182042945115005,0.998255487141519,0.312,0.165,0.108,0.057
"result.1619",0.00876473104977044,0.999999811077721,0.251,0.273,0.106,0.057
"result.1620",0.0926834705380169,0.999999811021443,0.14,0.341,0.106,0.058
"result.1621",0.132238959299846,0.99997373529794,0.119,0.223,0.107,0.056
"result.1622",1.862240735041e-07,0.999999811161649,0.486,0.272,0.107,0.057
"result.1623",0.000372094740880145,0.999999811516682,0.359,0.301,0.107,0.057
"result.1624",0.0919131696504205,0.999999810683537,0.141,0.391,0.106,0.057
"result.1625",0.000199602113422868,0.99908322383132,0.376,0.177,0.107,0.057
"result.1626",0.00867661578106907,0.999998973150574,0.252,0.24,0.106,0.057
"result.1627",0.0621314633934556,0.999999811059887,0.162,0.266,0.106,0.057
"result.1628",0.60206357620596,0.999999810918185,-0.027,0.256,0.106,0.057
"result.1629",0.091135334413376,0.999999810753692,0.142,0.325,0.106,0.057
"result.1630",3.24376657292752e-05,0.998062176635663,0.417,0.165,0.107,0.057
"result.1631",0.189756895985273,0.999999810794384,0.093,0.36,0.106,0.057
"result.1632",0.0186034405157325,0.999999810975748,0.22,0.28,0.105,0.057
"result.1633",1.86290103525917e-07,0.999999810832839,0.458,0.258,0.107,0.057
"result.1634",0.093096288308684,0.999999810984599,0.139,0.332,0.105,0.057
"result.1635",0.0776527860822395,0.999999810343665,0.152,0.323,0.107,0.057
"result.1636",0.00829043697909275,0.999999810827683,0.253,0.321,0.106,0.057
"result.1637",0.271968965976838,0.999999810732741,0.064,0.305,0.106,0.057
"result.1638",0.0656108272238258,0.999999810686262,0.16,0.322,0.106,0.057
"result.1639",0.000883230052809453,0.979648839616334,0.331,0.115,0.106,0.056
"result.1640",0.0135071671932718,0.999999810742208,0.235,0.326,0.106,0.057
"result.1641",0.00131021227579113,0.999999810917285,0.324,0.275,0.108,0.057
"result.1642",0.00193765517592611,0.999999810884825,0.304,0.291,0.106,0.057
"result.1643",0.000226787624304762,0.999999810906933,0.372,0.301,0.107,0.057
"result.1644",0.146470669926718,0.999999810772747,0.112,0.275,0.106,0.057
"result.1645",0.00424177400800349,0.999999810661193,0.277,0.316,0.106,0.057
"result.1646",0.00603982073695152,0.999999810670927,0.267,0.302,0.106,0.057
"result.1647",0.0087039904852272,0.999742478736817,0.251,0.197,0.106,0.057
"result.1648",0.00127626093940383,0.999981072661486,0.322,0.227,0.107,0.057
"result.1649",0.226303790684298,0.999995036125837,0.079,0.238,0.105,0.057
