"","V1","V2","V3","V4","V5","V6"
"result.145",0.9995,0.198,-0.344679775258679,-0.0123604905157432,0.111454317988605,0.0147784581601631
"result.146",0.9995,0,-0.355606988901509,-0.0495999822237485,0.107078513254716,0.0146526817486956
"result.147",1,0.00325,-0.405046398632457,-0.0415569589532989,0.109957218900212,0.0148032974597132
"result.148",0.99275,0.00025,-0.270406099939164,-0.0508163597380844,0.111932817006728,0.0148493200989438
"result.149",0.999,0.1175,-0.355885861618751,-0.017740988385486,0.11076688685494,0.0146839919118033
"result.150",1,0.0235,-0.48303379441064,-0.0286696685335289,0.11280225423734,0.0140163791194497
"result.151",0.997,0.0135,-0.303557285239439,-0.0332118314278183,0.111409413440194,0.0143547549159476
"result.152",0.99925,0,-0.31837463335065,-0.102238392932848,0.106768824352409,0.0146873448928829
"result.153",0.99975,0,-0.364814677989203,-0.0788806181370399,0.111117699514425,0.014329947714849
"result.154",0.99925,0.10375,-0.339719266648232,-0.0180729946555341,0.112112077534633,0.014380683610253
"result.155",0.8295,0,-0.105668595555596,-0.0525286449147903,0.109873695957053,0.0147171171275753
"result.156",0.99925,0.9865,-0.347444277275012,0.0324439645517627,0.107747180858016,0.0152799686396351
"result.157",0.99,0.01725,-0.252046805192692,-0.0307041532300294,0.109444764641459,0.014833844724697
"result.158",0.986,0.027,-0.232196952566433,-0.0281247611940663,0.108144298052616,0.0148720025531949
"result.159",0.9985,0.00075,-0.341559131791364,-0.0514293556968432,0.110537503774379,0.0144591917339062
"result.160",0.9015,0,-0.142724781323974,-0.0531270722104072,0.110966754607207,0.0145222977780218
"result.161",0.979,0.198,-0.233885263595051,-0.0118625626091381,0.111436714082445,0.0144337225422243
"result.162",0.9995,0.0365,-0.349549852007594,-0.0260939622562543,0.113088446753322,0.0144856326174374
"result.163",1,0,-0.386384856905745,-0.0704329286360924,0.109801903103077,0.0146519230703896
"result.164",1,0.809,-0.541617218584652,0.012840275716505,0.110455058672846,0.0146480485528682
"result.165",0.989,0,-0.255191748328263,-0.0595039476147771,0.111893958104945,0.0147540613636075
"result.166",0.9975,0.178,-0.2982310872559,-0.0133835887574764,0.10804141129237,0.0147628048298071
"result.167",1,0.27975,-0.453716008571781,-0.00848294854983317,0.113067454075228,0.0142190378145323
"result.168",0.996,0.00025,-0.286531872612299,-0.0523367903187694,0.109033194649644,0.0144246209626948
"result.169",0.972,0,-0.209231652610438,-0.0822786811563457,0.11027699032985,0.0149506642199651
"result.170",1,5e-04,-0.455694536582457,-0.0481204321016247,0.108689083236652,0.0144015360528202
"result.171",0.99925,0.001,-0.374169380053178,-0.041844303061648,0.110606023771272,0.0143144705155881
"result.172",1,0,-0.381744426054947,-0.0517575507010619,0.110024844511457,0.014546281364863
"result.173",0.96325,0.00025,-0.196720134442806,-0.0480742185310509,0.111763725326659,0.0145919711605793
"result.174",0.999,0.11825,-0.359450478306553,-0.016853113541264,0.114934314235379,0.0141765514159395
"result.175",0.96175,0,-0.201671303813923,-0.0810663708963015,0.111673458062285,0.0148750375609706
"result.176",1,0,-0.440303087998042,-0.0784044236940975,0.109409837584671,0.0144303533192888
"result.177",0.9995,0.2595,-0.361098994818685,-0.00929810077261177,0.108603422575307,0.0150049376144484
"result.178",0.80425,0,-0.0975594927857991,-0.0854428192927766,0.112874052127596,0.0145216278706678
"result.179",0.96525,0.06275,-0.198232695108962,-0.0227182262700643,0.109854826950807,0.0147859436330975
"result.180",0.99975,0,-0.367778443743173,-0.0550096311197461,0.112036734535817,0.0147848628295376
"result.181",0.99925,0.1515,-0.353224101518079,-0.0157613211824906,0.111306958382967,0.0148518446025765
"result.182",0.99575,0.07,-0.295857030682348,-0.0211437571974116,0.10934855652093,0.0141623615560573
"result.183",1,0.1805,-0.424203178930801,-0.0131034181791313,0.110005817065826,0.0143166027940468
"result.184",0.86275,0.8895,-0.1199477195234,0.0182153707280608,0.108342356225601,0.0150742379266717
"result.185",0.99775,0.21975,-0.329047905810725,-0.0114835180246008,0.110263602959987,0.0143808305401543
"result.186",0.9985,0.108,-0.351349811403522,-0.0180629031034424,0.112835143732264,0.0145671788725323
"result.187",0.7075,0.10625,-0.0594019882447369,-0.0181217390535218,0.107492253360752,0.0146551325564066
"result.188",0.9975,0.0235,-0.303116582069894,-0.0294888227032372,0.111350504164706,0.0146284649319776
"result.189",0.9985,0.01825,-0.333466417495858,-0.0289392667634502,0.111817951666463,0.0141230245330687
"result.190",0.76475,0.61375,-0.0818143492128603,0.00460312267965756,0.110689133062942,0.014990173850055
"result.191",1,0,-0.59935154601664,-0.105993025837121,0.109764593516991,0.0145434965064858
"result.192",1,0.0015,-0.457159053593862,-0.0454257233408134,0.112716748495083,0.0146457038311874
"result.193",1,0,-0.393206876540855,-0.0494824387006165,0.109035795482824,0.0143370683464045
"result.194",0.98825,0.00125,-0.247799951260057,-0.046183715404153,0.109469260024107,0.0147109389158104
