"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.469","0.741814801396398","0.967743302315781","-0.069","0.126","0.106","0.068"
"result.470","0.703470610240489","0.895132034480386","-0.057","0.085","0.107","0.067"
"result.471","0.854325551266107","0.890177691371853","-0.112","0.083","0.107","0.067"
"result.472","0.117948953700946","0.309586869815736","0.128","-0.033","0.108","0.067"
"result.473","0.719294391831139","0.894720386942141","-0.062","0.084","0.108","0.067"
"result.474","0.129184263627179","0.4408726925021","0.122","-0.01","0.107","0.067"
"result.475","0.807973104350439","0.946866549069087","-0.094","0.108","0.108","0.067"
"result.476","0.292532052346796","0.676773087325835","0.059","0.031","0.107","0.067"
"result.477","0.802964220834426","0.983222666262005","-0.091","0.144","0.107","0.068"
"result.478","0.869820978199322","0.93312534651007","-0.122","0.1","0.108","0.067"
"result.479","0.683542053736022","0.981615430250951","-0.051","0.14","0.108","0.067"
"result.480","0.753216657270099","0.942885838941719","-0.074","0.105","0.108","0.067"
"result.481","0.127619227391424","0.571995720276726","0.122","0.012","0.107","0.067"
"result.482","0.656587400153551","0.442745637129525","-0.043","-0.01","0.107","0.067"
"result.483","0.825061789678413","0.812955567737244","-0.1","0.06","0.108","0.067"
"result.484","0.632385105650214","0.608738792663096","-0.036","0.019","0.105","0.069"
"result.485","0.0720482929587045","0.658710811695538","0.159","0.027","0.109","0.066"
"result.486","0.559508649118189","0.892397044494287","-0.016","0.083","0.107","0.067"
"result.487","0.377521550903392","0.730741206390436","0.034","0.041","0.108","0.067"
"result.488","0.970434211941127","0.990056316412766","-0.205","0.152","0.109","0.065"
"result.489","0.900477750786725","0.975908168989474","-0.138","0.132","0.107","0.067"
"result.490","0.14370191892495","0.78011419770991","0.115","0.051","0.108","0.066"
"result.491","0.670205774974966","0.839454456194229","-0.047","0.067","0.107","0.067"
"result.492","0.382091314726622","0.836280848132641","0.033","0.065","0.108","0.067"
"result.493","0.804525776058751","0.973917416339185","-0.092","0.13","0.107","0.067"
"result.494","0.104589108780496","0.571075370064294","0.137","0.012","0.109","0.066"
"result.495","0.233515749482661","0.589721878238035","0.079","0.015","0.109","0.066"
"result.496","0.224547437032173","0.407019891485089","0.082","-0.016","0.108","0.067"
"result.497","0.41012455311507","0.731700264817747","0.025","0.041","0.109","0.066"
"result.498","0.592477173010884","0.543769642275484","-0.025","0.007","0.108","0.067"
"result.499","0.852396616370268","0.957314855054447","-0.112","0.115","0.107","0.067"
"result.500","0.0866307120564504","0.20999236203607","0.146","-0.054","0.107","0.067"
"result.501","0.28671269022895","0.459663315971404","0.061","-0.007","0.108","0.067"
"result.502","0.270033332852252","0.590580013950551","0.066","0.015","0.108","0.067"
"result.503","0.177159957449905","0.531080151155677","0.1","0.005","0.107","0.067"
"result.504","0.890858184095535","0.978967848469906","-0.134","0.135","0.109","0.066"
"result.505","0.866900135442543","0.800030157688359","-0.118","0.057","0.106","0.068"
"result.506","0.632681094510084","0.842236507184271","-0.036","0.068","0.106","0.068"
"result.507","0.033709185458763","0.121405606450882","0.196","-0.079","0.107","0.067"
"result.508","0.618199826283644","0.721145146499639","-0.032","0.039","0.108","0.066"
"result.509","0.396453298747707","0.584420722013728","0.029","0.014","0.108","0.066"
"result.510","0.849744364294947","0.843789211469395","-0.11","0.069","0.106","0.068"
"result.511","0.054146957996706","0.193804145488129","0.172","-0.058","0.107","0.067"
"result.512","0.975971079198745","0.994767909906795","-0.214","0.17","0.108","0.067"
"result.513","0.369320665423443","0.556864528131081","0.037","0.009","0.109","0.065"
"result.514","0.831892233713547","0.980988278910882","-0.104","0.138","0.108","0.067"
"result.515","0.427401525293031","0.779618489784938","0.02","0.051","0.108","0.066"
"result.516","0.626512640727625","0.862630386249384","-0.035","0.073","0.108","0.066"
"result.517","0.972559191611085","0.952621542370437","-0.205","0.113","0.107","0.067"
"result.518","0.144148815663007","0.323461210500879","0.113","-0.031","0.107","0.068"
"result.519","0.552910223357905","0.891899071063289","-0.014","0.082","0.108","0.066"
"result.520","0.919442643101825","0.979190273163507","-0.149","0.138","0.107","0.068"
"result.521","0.959812263598327","0.962576502417798","-0.186","0.12","0.107","0.067"
"result.522","0.669308527522187","0.940477801143283","-0.047","0.105","0.108","0.067"
"result.523","0.957946318205973","0.984602620950751","-0.186","0.145","0.108","0.067"
"result.524","0.548833294238382","0.74273156699984","-0.013","0.043","0.109","0.066"
"result.525","0.772675349290419","0.940010950211154","-0.08","0.104","0.107","0.067"
"result.526","0.290782721204657","0.471242590981357","0.06","-0.005","0.108","0.066"
"result.527","0.704410811135205","0.846070955754959","-0.057","0.07","0.106","0.068"
"result.528","0.897426522354478","0.956494165123243","-0.136","0.114","0.108","0.067"
"result.529","0.598891764506519","0.657241012812645","-0.027","0.027","0.107","0.067"
"result.530","0.561385829369146","0.93586104198945","-0.017","0.1","0.109","0.066"
"result.531","0.206032398660843","0.538243852862032","0.089","0.007","0.108","0.066"
"result.532","0.711849174652275","0.887734782672998","-0.059","0.082","0.107","0.067"
"result.533","0.811958920619026","0.872144279121427","-0.095","0.076","0.108","0.067"
"result.534","0.374737719558485","0.272814930257185","0.034","-0.041","0.107","0.067"
"result.535","0.741057240995713","0.736030040557766","-0.07","0.042","0.108","0.067"
"result.536","0.201347592673098","0.412680404108139","0.09","-0.015","0.107","0.068"
"result.537","0.562594452611213","0.733156359865334","-0.017","0.042","0.107","0.067"
"result.538","0.232798994694688","0.518307583638764","0.079","0.003","0.107","0.067"
"result.539","0.534265749887232","0.770897708547455","-0.009","0.049","0.108","0.066"
"result.540","0.428305284599317","0.830738215988045","0.019","0.065","0.106","0.068"
"result.541","0.64671583291434","0.915622884866793","-0.04","0.094","0.106","0.068"
"result.542","0.474245783507985","0.618367604446922","0.007","0.02","0.107","0.067"
"result.543","0.961382937051742","0.942183194752976","-0.19","0.104","0.108","0.066"
"result.544","0.884390880738483","0.9059964808636","-0.129","0.088","0.108","0.067"
"result.545","0.911352589394802","0.938492507267417","-0.145","0.103","0.107","0.067"
"result.546","0.480751138383153","0.567798511990415","0.005","0.011","0.109","0.066"
"result.547","0.398116758416356","0.417456665060377","0.028","-0.014","0.106","0.068"
"result.548","0.408368388949172","0.766092817629566","0.025","0.048","0.108","0.066"
"result.549","0.0340833532234357","0.163955518897083","0.196","-0.065","0.107","0.067"
"result.550","0.534625372056528","0.442146926863761","-0.009","-0.01","0.107","0.067"
"result.551","0.417057530576797","0.872877867174654","0.023","0.076","0.107","0.067"
"result.552","0.900268890830283","0.892640002917037","-0.138","0.083","0.107","0.067"
"result.553","0.4475730232616","0.673815786104383","0.014","0.03","0.107","0.067"
"result.554","0.107425955607934","0.333791465439317","0.134","-0.029","0.107","0.067"
"result.555","0.181748022970574","0.698672397620576","0.098","0.035","0.107","0.067"
"result.556","0.314886082221426","0.617271418967033","0.052","0.02","0.107","0.068"
"result.557","0.545648355645774","0.915788301577031","-0.012","0.092","0.107","0.067"
"result.558","0.840992909333284","0.811979344522109","-0.108","0.059","0.108","0.066"
"result.559","0.421502059091579","0.952606983126482","0.022","0.111","0.108","0.066"
"result.560","0.82298126291125","0.897128401454103","-0.099","0.085","0.107","0.067"
"result.561","0.683898919420347","0.963763093971756","-0.052","0.119","0.109","0.066"
"result.562","0.00388801118725338","0.0077692938655608","0.286","-0.163","0.108","0.068"
"result.563","0.265401289031834","0.712956904129054","0.068","0.038","0.107","0.067"
"result.564","0.30306570616988","0.615914801328123","0.055","0.02","0.107","0.067"
"result.565","0.0196341145108593","0.0712923265430873","0.223","-0.097","0.108","0.067"
"result.566","0.263381481499386","0.615912333729405","0.068","0.02","0.107","0.067"
"result.567","0.564889508408869","0.797182754657272","-0.017","0.055","0.108","0.066"
"result.568","0.668314526983431","0.687281283175109","-0.047","0.032","0.109","0.066"
"result.569","0.828610095296423","0.915332722355236","-0.102","0.091","0.108","0.066"
"result.570","0.826828704093128","0.793114202055553","-0.1","0.055","0.106","0.067"
"result.571","0.650461052882754","0.735154902875816","-0.041","0.042","0.108","0.066"
"result.572","0.639597242953575","0.914022523255812","-0.038","0.092","0.108","0.067"
"result.573","0.561948632859432","0.756380205237367","-0.017","0.046","0.108","0.067"
"result.574","0.351170596720257","0.615458077041063","0.041","0.02","0.106","0.068"
"result.575","0.938650921695519","0.934242884734023","-0.166","0.101","0.108","0.067"
"result.576","0.01583997374598","0.14072845715019","0.228","-0.073","0.106","0.068"
"result.577","0.90902833561682","0.936904760152627","-0.142","0.103","0.107","0.068"
"result.578","0.073214015383592","0.224021650030979","0.157","-0.05","0.108","0.066"
