"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1649","0.391332753458009","0.731614975055524","0.03","0.042","0.106","0.067"
"result.1650","0.0439172427376827","0.114234983364154","0.18","-0.083","0.105","0.069"
"result.1651","0.0182186582800496","0.116020449785167","0.221","-0.083","0.106","0.069"
"result.1652","0.369949962682214","0.465312128166422","0.035","-0.006","0.105","0.07"
"result.1653","0.00334572094793815","0.039428326009568","0.286","-0.12","0.106","0.068"
"result.1654","0.00240287339367905","0.0164557390769525","0.299","-0.145","0.106","0.068"
"result.1655","0.0112393566227586","0.0568507671840573","0.243","-0.107","0.107","0.068"
"result.1656","0.00291171300738464","0.045317116289558","0.293","-0.115","0.106","0.068"
"result.1657","0.00139980581341318","0.0436996377752258","0.316","-0.117","0.106","0.068"
"result.1658","0.10863224829377","0.106455921101747","0.131","-0.086","0.106","0.069"
"result.1659","0.183938585330817","0.429191812448159","0.097","-0.012","0.107","0.067"
"result.1660","0.0113220308325885","0.0790767084758368","0.243","-0.096","0.107","0.068"
"result.1661","0.0113991396867137","0.139825218176578","0.241","-0.074","0.106","0.068"
"result.1662","0.00127515319709115","0.072626080337602","0.32","-0.1","0.106","0.069"
"result.1663","0.00712763103636836","0.0843422383097586","0.262","-0.092","0.107","0.067"
"result.1664","0.0382376973098188","0.473432413217948","0.187","-0.004","0.106","0.069"
"result.1665","0.0112370863187994","0.0894951084134018","0.242","-0.091","0.106","0.068"
"result.1666","0.000535238075473881","0.0139005742089316","0.346","-0.152","0.106","0.069"
"result.1667","0.00524347633041048","0.0234726634310868","0.271","-0.136","0.106","0.069"
"result.1668","0.0136691016794068","0.215811724421705","0.233","-0.054","0.106","0.069"
"result.1669","0.0694419412350825","0.255377584718945","0.156","-0.046","0.105","0.07"
"result.1670","0.0300892075756386","0.502488230524815","0.2","0.001","0.106","0.068"
"result.1671","0.0771591453109294","0.47400709043986","0.152","-0.004","0.106","0.068"
"result.1672","0.0290075892244853","0.169431698492716","0.203","-0.064","0.107","0.067"
"result.1673","0.321660328355355","0.695854405178667","0.049","0.035","0.106","0.069"
"result.1674","0.0128311443712786","0.0144524134750128","0.236","-0.151","0.106","0.069"
"result.1675","0.00647478953404811","0.0135085005845148","0.263","-0.151","0.106","0.069"
"result.1676","0.053372925109021","0.085085031475727","0.172","-0.092","0.107","0.067"
"result.1677","0.000512575020933458","0.00602810090509409","0.35","-0.17","0.107","0.068"
"result.1678","0.0236146780972873","0.0489058767289943","0.21","-0.113","0.106","0.068"
"result.1679","0.242104576899751","0.356864136364923","0.074","-0.025","0.105","0.069"
"result.1680","0.017097017310211","0.0420323247530601","0.224","-0.118","0.106","0.068"
"result.1681","0.0067391983079939","0.179718350288218","0.261","-0.062","0.106","0.068"
"result.1682","0.0162554456289064","0.123390291600491","0.226","-0.079","0.106","0.069"
"result.1683","0.00649857840629937","0.013687558879163","0.262","-0.153","0.105","0.07"
"result.1684","0.0281343665321626","0.388246003732829","0.203","-0.019","0.106","0.068"
"result.1685","0.00748262832563169","0.167744953036082","0.255","-0.067","0.105","0.07"
"result.1686","5.12759381159811e-05","0.00672516079483454","0.406","-0.171","0.106","0.07"
"result.1687","0.211633842394576","0.402226329397688","0.084","-0.017","0.105","0.069"
"result.1688","0.0474844259047578","0.121857549962262","0.177","-0.079","0.106","0.068"
"result.1689","0.242785210055524","0.39679247234075","0.073","-0.018","0.105","0.07"
"result.1690","0.0246177509164952","0.100783922611794","0.208","-0.087","0.106","0.068"
"result.1691","0.000975303059333029","0.0262013686272866","0.327","-0.135","0.106","0.07"
"result.1692","0.00101813045077992","0.12065943453402","0.327","-0.08","0.106","0.069"
"result.1693","0.00201407030028701","0.1608709983371","0.305","-0.068","0.106","0.069"
"result.1694","0.195415202134573","0.610945528185723","0.091","0.019","0.106","0.068"
"result.1695","0.618948587247734","0.860512575289014","-0.032","0.074","0.106","0.069"
"result.1696","0.0793364158520464","0.209735843428246","0.152","-0.054","0.108","0.067"
"result.1697","0.000252701803170024","0.00400525971919208","0.374","-0.176","0.108","0.067"
"result.1698","3.35914881609767e-05","0.00341562295915288","0.417","-0.185","0.107","0.069"
"result.1699","0.109406844816605","0.566834299201345","0.132","0.011","0.107","0.067"
"result.1700","0.000807392315224126","0.0121945105268038","0.336","-0.153","0.107","0.068"
"result.1701","0.000120424433953461","0.00754104925835497","0.387","-0.167","0.106","0.069"
"result.1702","0.0026645332421876","0.0153992055327412","0.297","-0.146","0.107","0.068"
"result.1703","0.000703307007639283","0.0392319981381202","0.338","-0.12","0.106","0.069"
"result.1704","0.0088636782555848","0.096364654137164","0.251","-0.09","0.106","0.069"
"result.1705","0.0872406315319079","0.482134496939568","0.145","-0.003","0.106","0.068"
"result.1706","0.030288752984869","0.0219828615419273","0.201","-0.136","0.107","0.068"
"result.1707","0.0983270244017243","0.221637679306272","0.136","-0.054","0.105","0.07"
"result.1708","0.0132079013730797","0.1282641123394","0.236","-0.077","0.107","0.068"
"result.1709","0.301131299510525","0.711196945839925","0.056","0.038","0.106","0.068"
"result.1710","0.0718959632620732","0.316026995912275","0.155","-0.032","0.106","0.068"
"result.1711","0.00465002467827238","0.14594442046108","0.277","-0.071","0.107","0.068"
"result.1712","0.550546766603117","0.637085733484363","-0.013","0.024","0.107","0.068"
