"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1188","0.000442059640750408","0.000306284910016497","0.353","-0.232","0.106","0.068"
"result.1189","0.418885182838354","0.272949274937543","0.022","-0.041","0.107","0.068"
"result.1190","0.000684514859155868","0.00150674304676024","0.339","-0.204","0.106","0.069"
"result.1191","0.143039795452541","0.0226471228723337","0.113","-0.138","0.106","0.069"
"result.1192","0.0621421632115103","0.0267717915991516","0.162","-0.134","0.105","0.07"
"result.1193","0.000283447546020904","0.000592477309481976","0.363","-0.223","0.106","0.069"
"result.1194","0.0357346867311512","0.0342719610531624","0.192","-0.126","0.106","0.069"
"result.1195","0.0377671598440006","0.0410811497165272","0.189","-0.118","0.106","0.068"
"result.1196","0.216591969677253","0.0903653955047317","0.083","-0.092","0.106","0.069"
"result.1197","0.0706693089702971","0.126222853117033","0.155","-0.079","0.105","0.069"
"result.1198","0.0269607551733536","0.0692319765512727","0.204","-0.102","0.106","0.069"
"result.1199","0.125785961116861","0.0205217573652351","0.122","-0.139","0.106","0.068"
"result.1200","0.243906060699207","0.281098188077079","0.074","-0.04","0.106","0.069"
"result.1201","0.0256335190852059","0.00990457837917302","0.206","-0.161","0.106","0.069"
"result.1202","0.00315022889656388","0.000648659114446781","0.291","-0.219","0.107","0.068"
"result.1203","0.000460831175559543","0.00724384789689525","0.35","-0.17","0.106","0.07"
"result.1204","0.00131608153491586","0.0146754691580223","0.318","-0.15","0.106","0.069"
"result.1205","0.0826860465955428","0.115293831468336","0.148","-0.081","0.106","0.068"
"result.1206","0.0404612225830662","0.0274277347325257","0.185","-0.132","0.106","0.069"
"result.1207","0.0624143065863264","0.0914414390606714","0.163","-0.091","0.106","0.068"
"result.1208","0.0108537202424034","0.0073213247251851","0.243","-0.168","0.106","0.069"
"result.1209","0.0110815709638578","0.00543909624176109","0.241","-0.177","0.106","0.07"
"result.1210","0.15588495576775","0.0556179607111471","0.107","-0.11","0.106","0.069"
