"","V1","V2","V3"
"result.456",0.958109544204507,0.159,0.092
"result.457",0.985107802489828,0.199,0.092
"result.458",0.903032866128947,0.119,0.091
"result.459",0.905837549486479,0.121,0.092
"result.460",0.987074297749824,0.204,0.092
"result.461",0.979059722000296,0.186,0.092
"result.462",0.749544004575802,0.061,0.092
"result.463",0.999681060794681,0.313,0.092
"result.464",0.996330305046466,0.245,0.092
"result.465",0.999734173724278,0.318,0.092
"result.466",0.974049045759007,0.178,0.092
"result.467",0.976619860565782,0.182,0.092
"result.468",0.995224136677112,0.237,0.092
"result.469",0.99999327168416,0.382,0.092
"result.470",0.996782319559685,0.25,0.092
"result.471",0.988984793228156,0.21,0.092
"result.472",0.973523144652216,0.177,0.091
"result.473",0.999625775983487,0.308,0.092
"result.474",0.968684945177093,0.171,0.092
"result.475",0.999768746359655,0.32,0.092
"result.476",0.993291384889237,0.227,0.092
"result.477",0.999814783504126,0.326,0.092
"result.478",0.983360433411452,0.195,0.092
"result.479",0.971729560598641,0.175,0.092
"result.480",0.98176850826299,0.191,0.092
"result.481",0.975617537866135,0.18,0.092
"result.482",0.98762350757461,0.206,0.092
"result.483",0.993606374232555,0.228,0.092
"result.484",0.997741294334469,0.262,0.092
"result.485",0.995685292583823,0.239,0.091
"result.486",0.999676713307677,0.312,0.092
"result.487",0.91627066174737,0.126,0.092
"result.488",0.999665811708635,0.311,0.092
"result.489",0.998781613085886,0.278,0.092
"result.490",0.969051103283521,0.171,0.091
"result.491",0.996873911949706,0.25,0.092
"result.492",0.990171237157937,0.213,0.091
"result.493",0.995939886814121,0.243,0.092
"result.494",0.8555932051673,0.097,0.091
"result.495",0.952430877126071,0.152,0.091
"result.496",0.927292079301816,0.133,0.092
"result.497",0.985112656247375,0.198,0.091
"result.498",0.985819540119159,0.201,0.092
"result.499",0.997870936909324,0.262,0.092
"result.500",0.808364886744429,0.08,0.091
"result.501",0.941206879479937,0.143,0.092
"result.502",0.998079491856394,0.264,0.091
"result.503",0.728957126334261,0.056,0.092
"result.504",0.999760632060898,0.319,0.092
"result.505",0.999649495313228,0.311,0.092
"result.506",0.993327840639143,0.227,0.092
"result.507",0.748653542424417,0.061,0.092
"result.508",0.993969407578369,0.229,0.092
