"","V1","V2","V3"
"result.567",0.873745092412921,0.105,0.092
"result.568",0.725686123588736,0.055,0.092
"result.569",0.901742502404436,0.119,0.092
"result.570",0.839764339146721,0.092,0.093
"result.571",0.858121611274401,0.099,0.092
"result.572",0.934486341985087,0.139,0.092
"result.573",0.873501425912926,0.105,0.092
"result.574",0.871743093163241,0.105,0.093
"result.575",0.926486701549059,0.134,0.092
"result.576",0.324091805396201,-0.042,0.093
"result.577",0.963379768999457,0.165,0.092
"result.578",0.269240155626523,-0.057,0.092
"result.579",0.289422225781536,-0.051,0.092
"result.580",0.911749255024018,0.125,0.092
"result.581",0.882548320412162,0.109,0.092
"result.582",0.998081553967415,0.267,0.093
"result.583",0.953829989220342,0.155,0.092
"result.584",0.752194663742752,0.063,0.092
"result.585",0.868160388155472,0.102,0.092
"result.586",0.704096057746695,0.049,0.092
"result.587",0.764838916990825,0.066,0.092
"result.588",0.455286030698443,-0.011,0.092
"result.589",0.775203520268031,0.07,0.092
"result.590",0.298526890705667,-0.049,0.092
"result.591",0.673985447176395,0.041,0.092
"result.592",0.972835299540428,0.177,0.092
"result.593",0.798131778614948,0.077,0.092
"result.594",0.898462265104227,0.117,0.092
"result.595",0.896969257731413,0.116,0.092
"result.596",0.656304090918166,0.037,0.092
"result.597",0.200553830630203,-0.078,0.092
"result.598",0.921451174271177,0.131,0.092
"result.599",0.984529471208592,0.2,0.093
"result.600",0.816581950379172,0.083,0.092
"result.601",0.680727881742088,0.043,0.092
"result.602",0.967233294880092,0.169,0.092
"result.603",0.481855137054019,-0.004,0.092
"result.604",0.971673611734281,0.175,0.092
"result.605",0.92773414377489,0.134,0.092
"result.606",0.995817235142429,0.243,0.092
"result.607",0.956677880180587,0.158,0.092
"result.608",0.917656217223252,0.128,0.093
"result.609",0.618376064206057,0.028,0.092
"result.610",0.831056194643282,0.089,0.093
"result.611",0.639277233320629,0.033,0.092
"result.612",0.865873217691703,0.102,0.093
"result.613",0.969874570884467,0.172,0.092
"result.614",0.996442864915011,0.249,0.093
"result.615",0.95740512346767,0.159,0.092
"result.616",0.369938656486133,-0.031,0.092
"result.617",0.964380290546245,0.166,0.092
"result.618",0.970792141913838,0.175,0.093
"result.619",0.32681456955383,-0.041,0.092
"result.620",0.906314766671619,0.121,0.092
"result.621",0.249063514766437,-0.063,0.092
"result.622",0.342170344203893,-0.038,0.092
"result.623",0.411536054193837,-0.021,0.092
"result.624",0.90700995664892,0.122,0.093
"result.625",0.878878093204183,0.107,0.092
"result.626",0.574294695070375,0.017,0.092
"result.627",0.970754452055181,0.175,0.093
"result.628",0.118995655776984,-0.109,0.092
"result.629",0.785603493328221,0.073,0.092
"result.630",0.891452163772212,0.113,0.092
"result.631",0.477134713935275,-0.005,0.092
"result.632",0.633814491898543,0.031,0.092
"result.633",0.198996141475251,-0.079,0.093
"result.634",0.980718430656437,0.19,0.092
"result.635",0.906104709479352,0.122,0.092
"result.636",0.911562524520876,0.125,0.093
"result.637",0.195411205812132,-0.079,0.092
"result.638",0.965874425085553,0.168,0.092
"result.639",0.181938019877567,-0.084,0.092
"result.640",0.981662996013355,0.193,0.092
"result.641",0.797818166374422,0.077,0.092
"result.642",0.719438607905741,0.054,0.092
"result.643",0.874539988447464,0.105,0.092
"result.644",0.830178125180443,0.088,0.093
"result.645",0.945652240864516,0.148,0.092
"result.646",0.735968176667066,0.058,0.092
"result.647",0.979489243352721,0.189,0.092
"result.648",0.990934935094742,0.217,0.092
"result.649",0.0680848640475473,-0.137,0.092
"result.650",0.623277090964969,0.029,0.092
"result.651",0.546577965679089,0.011,0.092
"result.652",0.255061321092133,-0.061,0.092
"result.653",0.811136651024459,0.081,0.092
"result.654",0.99035757361388,0.216,0.092
"result.655",0.971725334952641,0.176,0.092
"result.656",0.812765058892941,0.082,0.092
"result.657",0.656803749739452,0.037,0.092
"result.658",0.838687226693539,0.091,0.092
