"","V1","V2","V3"
"result.414",4.61335008051723e-05,-0.367,0.095
"result.415",0.000139790425689341,-0.342,0.095
"result.416",0.0441156533557951,-0.161,0.094
"result.417",0.0149982419381412,-0.206,0.095
"result.418",0.000206089293183226,-0.333,0.095
"result.419",0.181334320926775,-0.086,0.094
"result.420",0.00122332855537156,-0.288,0.095
"result.421",0.00355920071074576,-0.253,0.094
"result.422",0.0112964065674004,-0.215,0.094
"result.423",0.029579051853041,-0.178,0.094
"result.424",0.000418141535131584,-0.315,0.094
"result.425",0.175822352133671,-0.088,0.094
"result.426",0.139460911802056,-0.103,0.095
"result.427",0.357727554428874,-0.035,0.095
"result.428",2.41558158065892e-06,-0.401,0.095
"result.429",0.146363586044575,-0.1,0.094
"result.430",0.114696658438114,-0.114,0.094
"result.431",0.0344444446577612,-0.171,0.094
"result.432",0.00179913227509798,-0.275,0.095
"result.433",0.286227379294344,-0.054,0.095
"result.434",0.36995989413273,-0.031,0.094
"result.435",0.0445905958302693,-0.16,0.094
"result.436",0.000285078228516563,-0.325,0.095
"result.437",0.616377834396401,0.028,0.094
"result.438",1.8885034400529e-07,-0.469,0.095
"result.439",0.118538816585672,-0.112,0.095
"result.440",0.00557551350556667,-0.24,0.095
"result.441",0.0641872976178196,-0.144,0.095
"result.442",0.0024943293355632,-0.268,0.095
"result.443",0.151024368387605,-0.097,0.094
"result.444",0.0107099366583452,-0.218,0.095
"result.445",0.00285972535179734,-0.26,0.094
"result.446",6.1469968444468e-05,-0.36,0.095
"result.447",0.000844185701765534,-0.3,0.096
"result.448",0.00856066863142427,-0.225,0.095
"result.449",0.227374007017156,-0.07,0.094
"result.450",1.88816661744258e-07,-0.413,0.095
"result.451",0.0188707044888999,-0.196,0.094
"result.452",0.0104503967397069,-0.218,0.095
"result.453",0.0017007920810152,-0.276,0.094
"result.454",0.730177594490301,0.057,0.094
"result.455",0.333513077828804,-0.041,0.094
"result.456",0.000111028530977073,-0.348,0.095
"result.457",0.007376629278292,-0.229,0.094
"result.458",3.59290183793998e-05,-0.369,0.095
"result.459",0.00518665824341847,-0.242,0.095
"result.460",0.10410206947299,-0.119,0.095
"result.461",0.0704657739470955,-0.139,0.095
"result.462",0.000202643615886219,-0.332,0.094
"result.463",8.3392074213947e-05,-0.355,0.095
