"","V1","V2","V3"
"result.360",0.353446437183966,-0.037,0.098
"result.361",0.0926432888223573,-0.131,0.099
"result.362",0.0836718828234651,-0.137,0.099
"result.363",0.216087456406258,-0.078,0.099
"result.364",0.928567073242147,0.144,0.099
"result.365",0.284608454839932,-0.056,0.099
"result.366",0.0174448041038913,-0.21,0.099
"result.367",0.13805126591228,-0.108,0.099
"result.368",0.164863955235361,-0.097,0.099
"result.369",0.0952498273940242,-0.13,0.099
"result.370",0.737559791461825,0.063,0.099
"result.371",0.0240860223004071,-0.196,0.099
"result.372",0.511664053637965,0.003,0.099
"result.373",0.0401392406234612,-0.174,0.099
"result.374",0.37935002075353,-0.031,0.099
"result.375",0.764926136357728,0.072,0.099
"result.376",0.69155711800357,0.05,0.1
"result.377",0.843349479760673,0.1,0.099
"result.378",0.21595702776091,-0.078,0.099
"result.379",0.00122963528710661,-0.301,0.1
"result.380",0.0388084553204534,-0.176,0.1
"result.381",0.978734178811143,0.201,0.099
"result.382",0.187604364718003,-0.089,0.1
"result.383",0.487322585679819,-0.003,0.099
"result.384",0.405873994849723,-0.024,0.098
"result.385",0.988978404852614,0.226,0.099
"result.386",0.226962634116567,-0.074,0.099
"result.387",0.735316343844156,0.062,0.099
"result.388",0.444535221399526,-0.014,0.099
"result.389",0.379074559356161,-0.031,0.099
"result.390",0.00405526141987324,-0.264,0.1
"result.391",0.392341456443443,-0.027,0.099
"result.392",0.231130223586701,-0.073,0.099
"result.393",0.427289761525868,-0.018,0.099
"result.394",0.358554356921095,-0.036,0.099
"result.395",0.12706883483462,-0.113,0.099
"result.396",0.764395094039469,0.071,0.099
"result.397",0.0224947024313185,-0.199,0.099
"result.398",0.311420279124493,-0.049,0.099
"result.399",0.605220948677299,0.026,0.099
"result.400",0.0624184023185786,-0.153,0.1
"result.401",0.0249056740918575,-0.195,0.1
"result.402",0.0653719416590396,-0.15,0.099
"result.403",0.40250124701736,-0.025,0.099
"result.404",0.339608477959894,-0.041,0.099
"result.405",0.13330458551265,-0.11,0.099
"result.406",0.0503923928483226,-0.163,0.099
"result.407",0.756207328381693,0.069,0.099
"result.408",0.573380239795847,0.018,0.099
"result.409",0.281042987170037,-0.057,0.099
"result.410",0.366815966507651,-0.034,0.099
"result.411",0.86471881379029,0.108,0.098
"result.412",0.121530824487126,-0.116,0.099
"result.413",0.0596142306633939,-0.155,0.099
"result.414",0.450172890554763,-0.012,0.099
"result.415",0.034108725985692,-0.18,0.099
"result.416",0.827008543931706,0.093,0.099
"result.417",0.185117945903484,-0.089,0.099
"result.418",0.0335348567592171,-0.181,0.099
"result.419",0.403912222584818,-0.024,0.099
"result.420",0.256196773836694,-0.065,0.099
"result.421",0.619022157325541,0.03,0.099
"result.422",0.025380583018857,-0.193,0.099
"result.423",0.338475021678282,-0.041,0.099
"result.424",0.0846952781111139,-0.136,0.099
"result.425",0.119914051642177,-0.116,0.099
"result.426",0.459983139668227,-0.01,0.099
"result.427",0.201895005405489,-0.082,0.098
"result.428",0.974499068082898,0.193,0.099
"result.429",0.898786928426743,0.126,0.099
"result.430",0.838030053273177,0.097,0.099
"result.431",0.0538753052115989,-0.16,0.099
"result.432",0.0420108174392443,-0.172,0.099
"result.433",0.983350199819312,0.21,0.099
"result.434",0.0638707156956683,-0.15,0.099
"result.435",0.552874104401041,0.013,0.1
"result.436",0.489169701449461,-0.003,0.099
"result.437",0.23608221053035,-0.071,0.099
"result.438",0.935191150302376,0.151,0.099
"result.439",0.151963964749316,-0.102,0.099
"result.440",0.307687041406029,-0.05,0.099
"result.441",0.23572884915121,-0.072,0.099
"result.442",0.362936992185643,-0.035,0.1
"result.443",0.763320412529512,0.071,0.099
"result.444",0.401079486485447,-0.025,0.1
"result.445",0.164687444088298,-0.097,0.099
"result.446",0.762155288243141,0.071,0.1
"result.447",0.444867544538917,-0.014,0.099
"result.448",0.975271908116786,0.194,0.099
"result.449",0.151891440119782,-0.102,0.099
"result.450",0.942289347214608,0.155,0.099
"result.451",0.568717253401389,0.017,0.099
"result.452",0.633596298189441,0.034,0.099
"result.453",0.282642638127064,-0.057,0.099
"result.454",0.0350506071446293,-0.18,0.099
"result.455",0.0168421730004129,-0.21,0.099
"result.456",0.191880022703397,-0.086,0.099
"result.457",0.956679596529154,0.17,0.1
"result.458",0.827216453753227,0.094,0.099
"result.459",0.300069826145102,-0.052,0.099
"result.460",0.78611874887014,0.079,0.1
"result.461",0.975414005285203,0.194,0.099
"result.462",0.242336072895734,-0.07,0.1
"result.463",0.833613584597293,0.096,0.099
"result.464",0.387005921793111,-0.029,0.099
"result.465",0.00379067202815038,-0.264,0.099
"result.466",0.398491283486364,-0.026,0.099
"result.467",0.657085274285303,0.04,0.099
"result.468",0.660956973024827,0.041,0.099
"result.469",0.0225808133505398,-0.2,0.1
"result.470",0.0503269667490508,-0.164,0.1
"result.471",0.191721764939553,-0.086,0.099
"result.472",0.330811326349476,-0.043,0.099
"result.473",0.910885431834636,0.133,0.099
"result.474",0.204059873656592,-0.082,0.1
"result.475",0.0921631350902447,-0.132,0.099
"result.476",0.00069530953925277,-0.321,0.1
"result.477",0.0383009682706277,-0.177,0.1
"result.478",0.00343538215933479,-0.269,0.099
"result.479",0.718632560491113,0.057,0.099
"result.480",0.432829065776931,-0.017,0.099
"result.481",0.425767866731944,-0.019,0.099
"result.482",0.182014108796533,-0.09,0.099
"result.483",0.406087270847543,-0.024,0.099
"result.484",0.753447359660677,0.068,0.099
"result.485",0.828904065091559,0.094,0.099
"result.486",0.196609727535665,-0.085,0.099
"result.487",0.893095974167332,0.123,0.099
"result.488",0.109367976447982,-0.122,0.099
"result.489",0.433930820882357,-0.017,0.1
"result.490",0.176982646845178,-0.092,0.099
"result.491",0.278202330288355,-0.058,0.099
"result.492",0.0724470882311503,-0.144,0.099
"result.493",0.00388410029330057,-0.264,0.099
"result.494",0.092418120797785,-0.131,0.099
"result.495",0.0106071109119132,-0.229,0.099
"result.496",0.714839412583109,0.056,0.099
"result.497",0.140406142113908,-0.108,0.1
"result.498",0.883170175625019,0.119,0.1
"result.499",0.722548336586954,0.059,0.1
"result.500",0.0213810569411802,-0.2,0.099
"result.501",0.515135376582715,0.004,0.099
"result.502",0.195605529667955,-0.085,0.099
"result.503",0.0605772500791383,-0.154,0.1
"result.504",0.976315309627948,0.196,0.099
"result.505",0.747247857594668,0.066,0.099
"result.506",0.0378606803125079,-0.177,0.099
"result.507",0.415321457191696,-0.021,0.099
"result.508",0.000869992149268929,-0.311,0.099
"result.509",0.569025394400915,0.017,0.099
"result.510",0.795426194452922,0.082,0.099
"result.511",0.80673183813535,0.086,0.099
"result.512",0.959815495938595,0.172,0.098
"result.513",0.0266514280894033,-0.191,0.099
"result.514",0.00482118717456106,-0.256,0.099
"result.515",0.285633251079596,-0.056,0.099
"result.516",0.567982748987458,0.017,0.099
"result.517",0.717069427968863,0.057,0.1
"result.518",0.612025401689205,0.028,0.1
"result.519",0.649237953585882,0.038,0.099
"result.520",0.0275978117437337,-0.19,0.099
"result.521",0.492194852150087,-0.002,0.1
"result.522",0.00480969973348178,-0.257,0.1
"result.523",0.21408879763833,-0.079,0.099
"result.524",0.399534637539492,-0.025,0.099
"result.525",0.656253273123028,0.04,0.099
"result.526",0.407560866256804,-0.023,0.099
"result.527",0.104828471692733,-0.125,0.099
"result.528",0.459928631723119,-0.01,0.099
"result.529",0.332413731357855,-0.043,0.099
"result.530",0.817293600843095,0.09,0.099
"result.531",0.408499270064468,-0.023,0.099
"result.532",0.590431301450641,0.023,0.099
"result.533",0.262083851682333,-0.063,0.099
"result.534",0.770720124089687,0.073,0.099
"result.535",0.698567347519428,0.051,0.099
"result.536",0.0659541008583424,-0.151,0.1
"result.537",0.0672409664148927,-0.149,0.1
"result.538",0.137815163159674,-0.108,0.099
"result.539",0.00354249955876765,-0.267,0.099
"result.540",0.140075478994517,-0.107,0.099
"result.541",0.952090795887366,0.165,0.099
"result.542",0.157117059452592,-0.1,0.099
"result.543",0.390820071003389,-0.028,0.099
"result.544",0.982624965374086,0.209,0.099
"result.545",0.793682026429173,0.081,0.1
"result.546",0.174951914828202,-0.093,0.099
"result.547",0.340349818300827,-0.041,0.099
"result.548",0.182245372141083,-0.09,0.099
"result.549",0.83875717712066,0.097,0.099
"result.550",0.274656543725913,-0.059,0.099
"result.551",0.165613813713909,-0.097,0.099
"result.552",0.91255815754925,0.135,0.099
"result.553",0.930791527909358,0.147,0.099
"result.554",0.447150083056859,-0.013,0.099
"result.555",0.0405767275237082,-0.173,0.099
"result.556",0.167205659043203,-0.096,0.1
"result.557",0.270592186420772,-0.061,0.099
"result.558",0.939209098636881,0.152,0.099
"result.559",0.422969434063494,-0.019,0.099
"result.560",0.742650417586917,0.064,0.099
"result.561",0.198570225247086,-0.084,0.099
"result.562",0.00571114127769263,-0.251,0.099
"result.563",0.325736272973418,-0.045,0.099
"result.564",0.0775192430340592,-0.141,0.099
"result.565",0.148738061330903,-0.104,0.1
"result.566",0.59684562825765,0.024,0.099
"result.567",0.695946287147313,0.051,0.099
"result.568",0.00603532318789402,-0.25,0.1
"result.569",0.0526519638131674,-0.16,0.099
"result.570",0.299537590181362,-0.053,0.1
"result.571",0.245630549964769,-0.068,0.099
"result.572",0.998827922021398,0.3,0.099
"result.573",0.0675811738375511,-0.148,0.099
"result.574",0.732613427442192,0.061,0.099
"result.575",0.424191329914391,-0.019,0.1
"result.576",0.466544498409955,-0.008,0.1
"result.577",0.843055863628438,0.1,0.099
"result.578",0.200323901628322,-0.084,0.099
"result.579",0.782434090604105,0.077,0.099
"result.580",0.394932703604952,-0.027,0.099
"result.581",0.269997695424476,-0.061,0.099
"result.582",0.000598349994664431,-0.322,0.099
"result.583",0.596044647018436,0.024,0.1
"result.584",0.35602372118125,-0.037,0.099
"result.585",0.540180320297988,0.01,0.099
"result.586",0.898013839785756,0.126,0.099
"result.587",0.391478668021628,-0.027,0.099
"result.588",0.674995653810006,0.045,0.099
"result.589",0.128584359047984,-0.112,0.099
"result.590",0.153221118929962,-0.102,0.099
"result.591",0.422158108561913,-0.02,0.099
"result.592",0.633682094011586,0.034,0.1
"result.593",0.853750115872838,0.104,0.099
"result.594",0.256394233118148,-0.066,0.1
"result.595",0.0086053913498579,-0.236,0.099
"result.596",0.501241772699527,0,0.099
"result.597",0.413824951981589,-0.022,0.099
"result.598",0.954266501005454,0.168,0.1
"result.599",0.160722554402817,-0.099,0.1
"result.600",0.911964684736945,0.134,0.099
"result.601",0.337580161397825,-0.042,0.1
"result.602",0.0156504808050224,-0.213,0.099
"result.603",0.676143896110943,0.045,0.099
"result.604",0.174991901967101,-0.093,0.099
"result.605",0.80127873177391,0.084,0.1
"result.606",0.19139179301085,-0.087,0.1
"result.607",0.262317313360564,-0.063,0.099
"result.608",0.0476349908307149,-0.166,0.1
"result.609",0.00185667201508254,-0.287,0.099
"result.610",0.0542071681607178,-0.16,0.1
"result.611",0.000761427429151627,-0.314,0.099
"result.612",0.886906879819483,0.12,0.099
"result.613",0.551744959806768,0.013,0.099
"result.614",0.274583307241769,-0.06,0.1
"result.615",0.0303679968798114,-0.187,0.1
"result.616",0.000311593483586796,-0.339,0.099
"result.617",0.190696429621891,-0.087,0.099
"result.618",0.111579894288501,-0.121,0.099
"result.619",0.000558345777777017,-0.324,0.1
"result.620",0.192364402833778,-0.087,0.099
"result.621",0.844417923050717,0.1,0.099
"result.622",0.134539047463586,-0.109,0.099
"result.623",0.964220210212684,0.179,0.099
"result.624",0.381546822258895,-0.03,0.099
"result.625",0.0717203082906551,-0.145,0.099
"result.626",0.00320568334101136,-0.271,0.099
"result.627",0.140893322125255,-0.107,0.099
"result.628",0.00544899460590803,-0.251,0.099
"result.629",0.800387081184475,0.083,0.099
"result.630",0.897195020071377,0.125,0.099
"result.631",0.493467456124825,-0.002,0.099
"result.632",0.455958257459519,-0.011,0.099
"result.633",0.353950608830628,-0.037,0.099
"result.634",0.939947841412553,0.153,0.099
"result.635",0.55299132164218,0.013,0.099
"result.636",0.767946274385021,0.072,0.099
"result.637",0.754578593638236,0.068,0.1
