"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1043",0.902878051909303,0.997007183075718,-0.113,2.362,0.267,0.087,0.091,0.104
"result.1044",0.059988142344012,0.709132555170763,0.133,2.462,-0.102,0.085,0.09,0.102
"result.1045",0.261912938832163,0.981867571070055,0.054,2.467,0.063,0.084,0.08,0.101
"result.1046",0.799153692502556,0.999890256329229,-0.071,2.339,0.277,0.085,0.085,0.101
"result.1047",0.136521646297866,0.968660457212562,0.093,2.43,0.012,0.085,0.087,0.102
"result.1048",0.9661189570379,0.99863740641352,-0.155,2.368,0.323,0.085,0.078,0.102
"result.1049",0.161533779162496,0.997841693036263,0.084,2.416,0.077,0.085,0.088,0.102
"result.1050",0.507282613639141,0.997112765406086,-0.001,2.351,0.158,0.086,0.092,0.103
"result.1051",0.673297415599757,0.94088099983688,-0.039,2.471,0.127,0.087,0.086,0.103
"result.1052",0.95113579223303,0.971431701678112,-0.139,2.342,0.246,0.084,0.08,0.101
"result.1053",0.261492164934088,0.990603413613926,0.054,2.369,0.078,0.084,0.086,0.101
"result.1054",0.602238498288632,0.882027522539891,-0.023,2.536,0.089,0.089,0.089,0.105
"result.1055",0.60194844639357,0.998391142265712,-0.022,2.463,0.188,0.087,0.084,0.103
"result.1056",0.542724796067284,0.991531275685339,-0.009,2.56,0.141,0.087,0.079,0.103
"result.1057",0.416069336098987,0.992214904792766,0.018,2.418,0.118,0.084,0.077,0.101
"result.1058",0.681049504090597,0.993226434932579,-0.039,2.367,0.178,0.084,0.083,0.101
"result.1059",0.66506464239024,0.999297892039595,-0.035,2.369,0.215,0.083,0.079,0.1
"result.1060",0.0150326832838651,0.9836185236187,0.184,2.471,-0.065,0.085,0.091,0.101
"result.1061",0.191011525698013,0.996105306357785,0.076,2.474,0.074,0.086,0.087,0.103
"result.1062",0.0401637328612627,0.991234034375587,0.147,2.416,-0.014,0.084,0.089,0.101
"result.1063",0.554186048878011,0.956849962756012,-0.011,2.422,0.107,0.083,0.078,0.1
"result.1064",0.0230463533608645,0.901471855653736,0.168,2.401,-0.095,0.084,0.093,0.101
"result.1065",0.380572849148409,0.993063581373347,0.026,2.437,0.113,0.084,0.078,0.101
"result.1066",0.0851207473303089,0.965931893030244,0.113,2.375,-0.01,0.082,0.084,0.1
"result.1067",0.107867220123558,0.797229515981947,0.104,2.541,-0.057,0.084,0.078,0.1
"result.1068",0.725206074146907,0.99967785642488,-0.051,2.389,0.24,0.085,0.088,0.102
"result.1069",0.695722812925145,0.995673602012168,-0.044,2.373,0.191,0.087,0.09,0.103
"result.1070",0.168206361166173,0.979732409854511,0.081,2.474,0.033,0.084,0.079,0.101
"result.1071",0.23210505335104,0.991647163435255,0.063,2.523,0.07,0.086,0.085,0.102
"result.1072",0.11766349702934,0.999126184364148,0.101,2.519,0.073,0.085,0.08,0.102
"result.1073",0.446435024653568,0.994123861799205,0.012,2.505,0.128,0.088,0.093,0.104
"result.1074",0.946236459234309,0.990829281807517,-0.138,2.384,0.269,0.086,0.081,0.102
"result.1075",0.917015429329433,0.968015431366402,-0.115,2.328,0.22,0.083,0.086,0.1
"result.1076",0.33652308759366,0.997434300798973,0.035,2.366,0.122,0.083,0.083,0.1
"result.1077",0.181348548813067,0.971290565579013,0.078,2.543,0.028,0.086,0.078,0.102
"result.1078",0.403880540729219,0.992726178968469,0.021,2.4,0.116,0.084,0.087,0.101
"result.1079",0.145198655759735,0.997409092197275,0.091,2.489,0.065,0.086,0.086,0.103
"result.1080",0.588536166260813,0.999809801666815,-0.019,2.451,0.217,0.086,0.077,0.102
"result.1081",0.692466266990453,0.991336037913468,-0.043,2.421,0.176,0.086,0.087,0.102
"result.1082",0.0718917866685507,0.75021233923482,0.126,2.605,-0.089,0.086,0.083,0.103
"result.1083",0.306153967317936,0.998537099508401,0.043,2.444,0.123,0.084,0.079,0.101
"result.1084",0.552565937308051,0.999527414627096,-0.011,2.419,0.195,0.085,0.079,0.101
"result.1085",0.729190130554357,0.930518119221021,-0.053,2.554,0.136,0.088,0.082,0.104
"result.1086",0.532866754674617,0.989047371261117,-0.007,2.477,0.136,0.088,0.089,0.104
"result.1087",0.764734236103769,0.999489415236852,-0.06,2.421,0.243,0.084,0.076,0.101
"result.1088",0.100614664075634,0.9845796582425,0.108,2.481,0.013,0.084,0.081,0.101
"result.1089",0.424950149158155,0.98164222053616,0.016,2.44,0.101,0.085,0.082,0.101
"result.1090",0.560982595239682,0.999381476448205,-0.013,2.108,0.198,0.083,0.087,0.101
"result.1091",0.978008694714529,0.998764078150004,-0.174,2.286,0.345,0.087,0.09,0.103
"result.1092",0.629726607007344,0.997133629427688,-0.028,2.356,0.184,0.086,0.088,0.102
"result.1093",0.636711964851728,0.99965175925069,-0.029,2.388,0.219,0.084,0.077,0.101
"result.1094",0.0516851576741452,0.938636077323204,0.14,2.554,-0.053,0.086,0.083,0.102
"result.1095",0.76896462740128,0.999756351478484,-0.063,2.404,0.259,0.087,0.087,0.103
"result.1096",0.377072635971677,0.972004829382072,0.027,2.495,0.08,0.085,0.077,0.102
"result.1097",0.691304882727094,0.964192520271294,-0.042,2.465,0.144,0.085,0.076,0.102
"result.1098",0.286608901005408,0.973433607323552,0.048,2.495,0.06,0.085,0.079,0.102
"result.1099",0.170566993502005,0.997254323152845,0.079,2.395,0.076,0.083,0.084,0.1
"result.1100",0.653483506734198,0.995376592678267,-0.034,2.312,0.18,0.085,0.089,0.102
"result.1101",0.454682372891979,0.993520154779773,0.01,2.369,0.13,0.084,0.089,0.101
"result.1102",0.0241230703896469,0.78843822817153,0.163,2.479,-0.118,0.083,0.082,0.1
"result.1103",0.194263898900371,0.956066347855579,0.075,2.531,0.021,0.087,0.084,0.103
"result.1104",0.53184874894301,0.999336029259957,-0.007,2.365,0.186,0.087,0.089,0.103
"result.1105",0.589305511446,0.995151234969428,-0.019,2.465,0.164,0.087,0.093,0.103
"result.1106",0.588892192570377,0.988726851525972,-0.019,2.391,0.147,0.085,0.089,0.102
"result.1107",0.684383196601022,0.996705827855645,-0.04,2.32,0.193,0.084,0.083,0.101
"result.1108",0.515726551929575,0.795824005584916,-0.003,2.572,0.049,0.087,0.079,0.104
"result.1109",0.217605081665702,0.995615431457687,0.067,2.369,0.08,0.086,0.094,0.103
"result.1110",0.993879280424233,0.943114554808942,-0.212,2.321,0.301,0.085,0.077,0.102
"result.1111",0.293707556188378,0.985003185763624,0.046,2.392,0.075,0.084,0.088,0.101
"result.1112",0.739005132913266,0.999833396749244,-0.053,2.224,0.254,0.083,0.087,0.1
"result.1113",0.922110451333959,0.932980538047265,-0.119,2.265,0.204,0.084,0.089,0.101
"result.1114",0.165796448447267,0.995327765623933,0.084,2.435,0.062,0.086,0.09,0.102
"result.1115",0.95452396530775,0.999740812679597,-0.147,2.394,0.342,0.087,0.083,0.104
"result.1116",0.883229163863131,0.993905187410941,-0.1,2.211,0.24,0.084,0.085,0.101
"result.1117",0.770618505512602,0.998746310015207,-0.066,2.47,0.235,0.089,0.09,0.105
"result.1118",0.793774659255307,0.992372529507721,-0.069,2.343,0.206,0.084,0.084,0.101
"result.1119",0.797794740600036,0.981819403446092,-0.071,2.395,0.189,0.086,0.084,0.102
"result.1120",0.109613033219498,0.987410478367867,0.102,2.431,0.024,0.083,0.08,0.101
"result.1121",0.592254723004647,0.997002174739083,-0.019,2.303,0.175,0.084,0.085,0.101
"result.1122",0.718192668255309,0.931745726242251,-0.049,2.474,0.132,0.085,0.081,0.101
"result.1123",0.574902341245851,0.998531549890105,-0.015,2.324,0.183,0.083,0.078,0.1
"result.1124",0.67353529156845,0.997512068029396,-0.037,2.25,0.197,0.083,0.086,0.101
"result.1125",0.573420265089557,0.988685801147838,-0.015,2.326,0.143,0.083,0.085,0.1
"result.1126",0.735353191206521,0.970535173777186,-0.053,2.315,0.159,0.084,0.085,0.101
"result.1127",0.132403546656255,0.998473585586351,0.095,2.509,0.07,0.085,0.081,0.102
"result.1128",0.527185865827676,0.997159229304239,-0.006,2.349,0.161,0.084,0.087,0.101
"result.1129",0.32263987920037,0.935421380519022,0.039,2.468,0.046,0.084,0.085,0.101
"result.1130",0.568483291772414,0.999455145229368,-0.015,2.42,0.198,0.086,0.085,0.103
"result.1131",0.733800806167776,0.999924255276087,-0.053,2.36,0.263,0.085,0.085,0.102
"result.1132",0.0233458325872125,0.993271571305936,0.17,2.581,-0.032,0.085,0.082,0.102
"result.1133",0.163995472685441,0.996512061201577,0.083,2.416,0.069,0.085,0.086,0.102
"result.1134",0.463458244261523,0.99973835649872,0.008,2.335,0.187,0.085,0.087,0.102
"result.1135",0.590080853175336,0.996149052082825,-0.019,2.443,0.169,0.086,0.086,0.103
"result.1136",0.594783024356648,0.993699827594235,-0.02,2.416,0.16,0.086,0.086,0.103
"result.1137",0.118590001874648,0.894615451349352,0.108,2.682,-0.038,0.091,0.093,0.106
"result.1138",0.341215560996229,0.982825894431192,0.035,2.46,0.083,0.086,0.09,0.102
"result.1139",0.769214453161288,0.998058803455992,-0.064,2.483,0.224,0.087,0.078,0.103
"result.1140",0.350375586577158,0.93018072479399,0.034,2.395,0.049,0.087,0.091,0.104
"result.1141",0.543837278746803,0.998616392359574,-0.009,2.449,0.176,0.085,0.077,0.102
"result.1142",0.558267927552716,0.999812815965376,-0.012,2.466,0.211,0.086,0.077,0.103
"result.1143",0.818354352514479,0.996869155242199,-0.076,2.376,0.23,0.084,0.08,0.101
"result.1144",0.497960145537564,0.999387854075177,0.001,2.41,0.181,0.086,0.083,0.103
"result.1145",0.465182094589647,0.989289886294577,0.008,2.431,0.121,0.085,0.08,0.102
"result.1146",0.110083417806422,0.965453493587059,0.104,2.503,-0.002,0.085,0.082,0.102
"result.1147",0.0730346010609508,0.99800542320815,0.121,2.46,0.04,0.083,0.08,0.1
"result.1148",0.72564181618079,0.964402647750914,-0.052,2.495,0.153,0.087,0.083,0.104
"result.1149",0.461941087566717,0.995980433976518,0.008,2.442,0.14,0.086,0.084,0.103
"result.1150",0.225726438503282,0.960714789882784,0.064,2.487,0.034,0.085,0.078,0.102
"result.1151",0.200822487013956,0.948889123479228,0.073,2.552,0.019,0.087,0.085,0.103
"result.1152",0.30490732194554,0.991825318023063,0.042,2.323,0.093,0.081,0.08,0.099
"result.1153",0.0719840732494335,0.977016097836483,0.127,2.57,-0.015,0.087,0.081,0.104
"result.1154",0.632754604684763,0.987359920743264,-0.029,2.501,0.153,0.085,0.078,0.102
"result.1155",0.923671978620983,0.997296736925181,-0.122,2.288,0.278,0.085,0.088,0.102
"result.1156",0.00685813938012362,0.953808262833796,0.202,2.493,-0.108,0.082,0.076,0.099
"result.1157",0.924150142026885,0.999710996474911,-0.121,2.366,0.314,0.085,0.076,0.101
"result.1158",0.803428604924146,0.999927555048673,-0.073,2.311,0.286,0.086,0.089,0.103
"result.1159",0.0665180594177199,0.902315208678068,0.127,2.511,-0.054,0.084,0.084,0.101
"result.1160",0.765458545684931,0.999375640708583,-0.062,2.435,0.243,0.086,0.078,0.103
"result.1161",0.188453965646873,0.703993341592594,0.075,2.466,-0.045,0.084,0.091,0.101
"result.1162",0.021454040683149,0.953009943647473,0.17,2.448,-0.076,0.084,0.088,0.101
"result.1163",0.248854371024231,0.976399849334681,0.058,2.472,0.053,0.086,0.088,0.102
"result.1164",0.203357752595876,0.988259935919953,0.069,2.477,0.057,0.084,0.078,0.1
"result.1165",0.749744540025725,0.996714280502127,-0.058,2.388,0.21,0.086,0.085,0.103
"result.1166",0.370739541525995,0.973167067973332,0.028,2.457,0.08,0.084,0.081,0.1
"result.1167",0.30388826866254,0.994318306710563,0.045,2.425,0.097,0.087,0.092,0.104
"result.1168",0.34534701950606,0.967259787148692,0.033,2.416,0.071,0.083,0.079,0.101
"result.1169",0.0531274900585722,0.987458237489687,0.139,2.459,-0.014,0.086,0.091,0.103
"result.1170",0.752276991605855,0.888648656397654,-0.057,2.363,0.126,0.085,0.087,0.101
"result.1171",0.3397770952732,0.96187546572439,0.036,2.586,0.062,0.088,0.084,0.104
"result.1172",0.929529698340291,0.999674397169868,-0.123,2.319,0.314,0.084,0.079,0.101
"result.1173",0.317264673288513,0.999589465223848,0.04,2.35,0.147,0.085,0.089,0.101
"result.1174",0.557120002867941,0.998164907754761,-0.012,2.472,0.176,0.088,0.088,0.104
"result.1175",0.447262366130757,0.997413453589078,0.012,2.459,0.145,0.086,0.081,0.103
"result.1176",0.0261140873751927,0.944149120230693,0.167,2.494,-0.078,0.086,0.089,0.103
"result.1177",0.861262024676978,0.999814503690414,-0.092,2.352,0.291,0.085,0.082,0.102
"result.1178",0.346728696363473,0.999703898291253,0.034,2.528,0.157,0.087,0.078,0.103
"result.1179",0.676571774666995,0.965658120215789,-0.038,2.459,0.14,0.084,0.079,0.101
"result.1180",0.322719949534415,0.999562267088326,0.04,2.503,0.145,0.087,0.083,0.104
"result.1181",0.435641314607847,0.999252557045216,0.014,2.426,0.165,0.085,0.086,0.102
"result.1182",0.331376645323813,0.853551511233403,0.037,2.45,0.022,0.085,0.083,0.102
"result.1183",0.0226208618481806,0.965729473371203,0.176,2.507,-0.073,0.088,0.1,0.104
"result.1184",0.897824271369403,0.991145035258275,-0.107,2.33,0.24,0.084,0.085,0.101
"result.1185",0.200337616909162,0.998426818365488,0.073,2.521,0.092,0.087,0.083,0.103
"result.1186",0.101329617049744,0.999813754383909,0.107,2.463,0.091,0.084,0.081,0.101
"result.1187",0.0865594724288234,0.97405878042096,0.114,2.39,-0.004,0.084,0.086,0.101
"result.1188",0.248906842396731,0.989791027219679,0.057,2.476,0.072,0.083,0.081,0.1
"result.1189",0.176660595497313,0.965849728308693,0.08,2.587,0.021,0.086,0.079,0.102
"result.1190",0.0538053761166171,0.996968975490581,0.134,2.363,0.021,0.083,0.087,0.101
"result.1191",0.770429306469718,0.967663179367059,-0.063,2.45,0.166,0.085,0.077,0.101
"result.1192",0.950899970659735,0.990459997429395,-0.144,2.387,0.274,0.087,0.087,0.103
"result.1193",0.414894333793201,0.999941217891392,0.019,2.392,0.196,0.086,0.083,0.103
"result.1194",0.92675170400233,0.999652220892406,-0.12,2.278,0.31,0.083,0.082,0.1
"result.1195",0.93618069268296,0.999342931323043,-0.132,2.432,0.311,0.087,0.081,0.103
"result.1196",0.578709793370144,0.995349207029555,-0.017,2.469,0.162,0.086,0.078,0.102
"result.1197",0.616232894975879,0.986892426820338,-0.025,2.329,0.15,0.084,0.089,0.101
"result.1198",0.65826585285794,0.996934181016956,-0.036,2.442,0.189,0.088,0.09,0.104
"result.1199",0.705177655366496,0.997213034471254,-0.045,2.352,0.201,0.084,0.087,0.101
"result.1200",0.93719101275377,0.999285196115816,-0.129,2.241,0.31,0.085,0.091,0.102
"result.1201",0.961372167623584,0.978130766139098,-0.154,2.388,0.267,0.087,0.083,0.104
"result.1202",0.434115178437413,0.952258852222333,0.014,2.494,0.079,0.086,0.085,0.103
"result.1203",0.24129750690627,0.992841267754432,0.06,2.46,0.076,0.086,0.089,0.102
"result.1204",0.0112773844334028,0.990013421560344,0.195,2.438,-0.064,0.085,0.094,0.102
"result.1205",0.15099785430237,0.909334002785831,0.089,2.557,-0.015,0.086,0.086,0.103
"result.1206",0.174725548465301,0.8312908338135,0.077,2.511,-0.024,0.082,0.078,0.099
"result.1207",0.668461262256823,0.996497006598166,-0.038,2.441,0.188,0.087,0.086,0.103
"result.1208",0.0530594634991184,0.967640442962002,0.138,2.492,-0.035,0.085,0.09,0.102
"result.1209",0.955663854755158,0.997778972652029,-0.147,2.427,0.306,0.087,0.08,0.103
"result.1210",0.886710236702555,0.999371319934753,-0.105,2.402,0.284,0.087,0.085,0.103
"result.1211",0.914597311984104,0.999999811434073,-0.118,2.333,0.361,0.087,0.08,0.104
"result.1212",0.118413253198359,0.998873811768468,0.098,2.359,0.074,0.083,0.087,0.1
"result.1213",0.0418100418838625,0.993964699136016,0.146,2.463,-0.005,0.084,0.087,0.101
"result.1214",0.422832000688635,0.945435523216685,0.017,2.497,0.072,0.086,0.088,0.102
"result.1215",0.0672258439409733,0.999963096298998,0.129,2.434,0.092,0.086,0.09,0.103
"result.1216",0.680148674756354,0.988007461943283,-0.04,2.404,0.166,0.085,0.082,0.102
"result.1217",0.846018403658649,0.993889751089885,-0.088,2.352,0.229,0.086,0.09,0.103
"result.1218",0.364564943312784,0.950771350658663,0.029,2.512,0.062,0.084,0.076,0.101
"result.1219",0.0241787808141886,0.973809373530479,0.169,2.611,-0.061,0.086,0.08,0.102
"result.1220",0.4369704898718,0.988531973713524,0.013,2.398,0.114,0.084,0.08,0.101
"result.1221",0.381890799832439,0.972964296928,0.025,2.401,0.083,0.083,0.079,0.1
"result.1222",0.193248072299873,0.998405802192957,0.074,2.444,0.092,0.085,0.086,0.102
"result.1223",0.724035405648585,0.997532726541898,-0.052,2.467,0.209,0.087,0.083,0.103
"result.1224",0.158364484716654,0.957197714194486,0.085,2.339,0.012,0.085,0.09,0.102
"result.1225",0.471898752016785,0.998693599850325,0.006,2.435,0.163,0.085,0.082,0.102
"result.1226",0.737485066058482,0.997760860245292,-0.054,2.36,0.213,0.085,0.085,0.101
"result.1227",0.221976056719364,0.978127659305445,0.065,2.479,0.048,0.085,0.082,0.102
"result.1228",0.804658110969585,0.998722150125057,-0.073,2.394,0.242,0.085,0.078,0.102
"result.1229",0.638141786741581,0.998978289558257,-0.03,2.352,0.204,0.084,0.079,0.102
"result.1230",0.702010213266078,0.999981202667594,-0.045,2.356,0.271,0.085,0.079,0.102
"result.1231",0.13612888137718,0.98434052557267,0.093,2.394,0.028,0.084,0.089,0.101
"result.1232",0.381124700899216,0.992116493608296,0.026,2.439,0.109,0.086,0.085,0.103
"result.1233",0.176771079639291,0.991652828967801,0.082,2.524,0.052,0.088,0.092,0.104
"result.1234",0.196211180942091,0.963861183084459,0.076,2.618,0.025,0.088,0.085,0.104
"result.1235",0.801291049639392,0.985539603564744,-0.073,2.446,0.195,0.087,0.092,0.103
"result.1236",0.288301974713366,0.998982760341541,0.046,2.356,0.129,0.082,0.078,0.1
"result.1237",0.689875439682633,0.993022735018511,-0.042,2.426,0.179,0.085,0.078,0.102
"result.1238",0.00757046990674626,0.986811304992345,0.204,2.58,-0.08,0.084,0.083,0.101
"result.1239",0.0620120377008503,0.988440452671991,0.131,2.427,-0.004,0.085,0.093,0.102
"result.1240",0.250999446352512,0.997563745311743,0.056,2.438,0.101,0.084,0.076,0.1
"result.1241",0.995961417428382,0.999748646897921,-0.238,2.398,0.432,0.09,0.086,0.106
"result.1242",0.8933408162411,0.999958670556573,-0.107,2.431,0.323,0.086,0.079,0.103
"result.1243",0.366069179278526,0.998580107157254,0.029,2.438,0.138,0.083,0.076,0.1
"result.1244",0.33967110017205,0.934003297847513,0.036,2.535,0.048,0.086,0.081,0.102
"result.1245",0.769484590659733,0.96540637691021,-0.064,2.524,0.165,0.087,0.078,0.103
"result.1246",0.902808439540273,0.999268865147465,-0.112,2.411,0.29,0.086,0.078,0.103
"result.1247",0.197556034783521,0.969967755720805,0.071,2.427,0.034,0.084,0.087,0.101
"result.1248",0.212288530598791,0.99788177379383,0.068,2.462,0.092,0.086,0.081,0.102
"result.1249",0.437737488437521,0.944529625835906,0.013,2.405,0.077,0.084,0.085,0.101
"result.1250",0.550676653799698,0.988606296158303,-0.011,2.53,0.137,0.086,0.079,0.102
"result.1251",0.151593194613282,0.990277362461073,0.087,2.49,0.044,0.084,0.078,0.101
"result.1252",0.627676076730968,0.998446543380381,-0.028,2.435,0.193,0.085,0.078,0.102
"result.1253",0.634704334737444,0.999606490417823,-0.029,2.409,0.217,0.085,0.079,0.102
"result.1254",0.346832497465584,0.907248681289855,0.034,2.492,0.04,0.087,0.088,0.103
"result.1255",0.728747147792158,0.985476254683238,-0.051,2.395,0.173,0.084,0.077,0.101
"result.1256",0.810377543553301,0.999409459637567,-0.076,2.504,0.256,0.087,0.078,0.103
"result.1257",0.750774940318556,0.998631758649603,-0.058,2.328,0.226,0.086,0.088,0.102
"result.1258",0.721727560615814,0.921111469456908,-0.049,2.383,0.128,0.084,0.086,0.101
"result.1259",0.479800011911006,0.999946272144321,0.005,2.427,0.209,0.086,0.086,0.102
"result.1260",0.190235367203201,0.804740351707765,0.076,2.514,-0.028,0.086,0.09,0.103
"result.1261",0.171218373918746,0.996457197767,0.081,2.439,0.071,0.085,0.085,0.102
"result.1262",0.25132058211453,0.999160667946036,0.058,2.475,0.119,0.087,0.088,0.104
"result.1263",0.498529828747197,0.999847057630555,0,2.387,0.201,0.084,0.078,0.101
"result.1264",0.105627035410115,0.991695292572221,0.107,2.501,0.027,0.085,0.08,0.102
"result.1265",0.956119707413031,0.995422505562812,-0.145,2.389,0.29,0.085,0.085,0.102
"result.1266",0.328325053786132,0.954738754065157,0.039,2.522,0.056,0.087,0.082,0.104
"result.1267",0.929951146079022,0.997589931934143,-0.121,2.285,0.28,0.082,0.078,0.1
"result.1268",0.753672527131295,0.990278373220894,-0.059,2.442,0.19,0.087,0.087,0.103
"result.1269",0.901835239230426,0.995814068511556,-0.11,2.375,0.258,0.085,0.083,0.102
"result.1270",0.279227588403855,0.981828001814926,0.05,2.377,0.068,0.085,0.089,0.102
"result.1271",0.95366951124906,0.996084597573355,-0.142,2.244,0.293,0.085,0.091,0.102
"result.1272",0.757681876157323,0.996890210942022,-0.059,2.388,0.213,0.085,0.087,0.102
"result.1273",0.0137409862359252,0.746279111652111,0.189,2.58,-0.152,0.086,0.087,0.102
"result.1274",0.35153175038592,0.989329735376,0.034,2.514,0.095,0.087,0.083,0.104
"result.1275",0.509824186491039,0.994745132083758,-0.002,2.32,0.146,0.084,0.086,0.102
"result.1276",0.650146331624878,0.996213625487735,-0.033,2.485,0.182,0.087,0.08,0.103
"result.1277",0.193312517570831,0.99872670354606,0.076,2.569,0.093,0.088,0.082,0.104
"result.1278",0.238692893462794,0.980176771485941,0.061,2.46,0.055,0.085,0.084,0.102
"result.1279",0.508944242097513,0.967329149819886,-0.002,2.395,0.105,0.084,0.078,0.101
"result.1280",0.604887439712858,0.998742409524598,-0.022,2.288,0.194,0.084,0.087,0.102
"result.1281",0.493001789800574,0.996881103261162,0.002,2.484,0.151,0.086,0.078,0.102
"result.1282",0.829040321717919,0.994172672581478,-0.08,2.401,0.22,0.084,0.076,0.101
"result.1283",0.618565164953346,0.998751492978796,-0.026,2.351,0.196,0.085,0.091,0.102
"result.1284",0.732892200569669,0.996053407330074,-0.052,2.26,0.202,0.084,0.088,0.101
"result.1285",0.511679710808487,0.999956845451015,-0.002,2.371,0.22,0.085,0.091,0.102
"result.1286",0.39902985135577,0.979398101765423,0.022,2.52,0.092,0.087,0.081,0.103
"result.1287",0.665266628445175,0.999986157458687,-0.036,2.359,0.265,0.085,0.082,0.102
"result.1288",0.332212474386714,0.981396582716369,0.037,2.457,0.08,0.085,0.08,0.102
"result.1289",0.454524224428455,0.891436271697305,0.01,2.436,0.059,0.086,0.089,0.102
"result.1290",0.156253562609734,0.940525687439556,0.086,2.486,0.002,0.085,0.084,0.102
"result.1291",0.762341775618897,0.984982476713129,-0.061,2.409,0.183,0.086,0.086,0.102
"result.1292",0.0870625711335771,0.999933319003248,0.115,2.485,0.096,0.085,0.079,0.102
"result.1293",0.527292704619505,0.994946438353176,-0.006,2.369,0.15,0.086,0.091,0.103
"result.1294",0.890824371659622,0.999993957351234,-0.104,2.338,0.339,0.085,0.081,0.102
"result.1295",0.72870808223286,0.990712466643992,-0.052,2.375,0.185,0.086,0.092,0.103
"result.1296",0.470109620087839,0.994464993882789,0.006,2.471,0.135,0.084,0.076,0.101
"result.1297",0.470786578217606,0.997158446132831,0.006,2.394,0.148,0.083,0.078,0.1
"result.1298",0.00254077835342688,0.991203047269544,0.239,2.512,-0.107,0.085,0.09,0.102
"result.1299",0.491316533386022,0.93924601393109,0.002,2.513,0.084,0.086,0.086,0.103
"result.1300",0.453224082081932,0.997012327541978,0.01,2.399,0.145,0.085,0.082,0.102
"result.1301",0.621106588862695,0.968623016951609,-0.026,2.43,0.13,0.084,0.079,0.101
"result.1302",0.934323154386795,0.999865706670814,-0.126,2.233,0.331,0.084,0.087,0.101
"result.1303",0.959622233715774,0.997697094443991,-0.149,2.323,0.308,0.085,0.083,0.102
"result.1304",0.895726423810549,0.999428325620098,-0.105,2.302,0.287,0.084,0.083,0.101
"result.1305",0.566980794751681,0.996297094170188,-0.014,2.473,0.164,0.086,0.081,0.102
"result.1306",0.457001242673086,0.999169885943606,0.009,2.518,0.165,0.086,0.079,0.102
"result.1307",0.92108880281556,0.999913872260173,-0.118,2.304,0.327,0.084,0.084,0.101
"result.1308",0.37604478922218,0.953533115823585,0.028,2.623,0.065,0.088,0.081,0.104
"result.1309",0.462648230387966,0.9117036271456,0.008,2.482,0.068,0.085,0.084,0.102
"result.1310",0.250438200093484,0.809441645915495,0.058,2.421,-0.008,0.085,0.088,0.102
"result.1311",0.97346467664145,0.999152476805797,-0.161,2.301,0.337,0.083,0.078,0.1
"result.1312",0.937375324820298,0.999908727659808,-0.133,2.349,0.341,0.087,0.085,0.103
"result.1313",0.498397669838593,0.994993597939337,0.001,2.428,0.145,0.086,0.082,0.103
"result.1314",0.25376047706814,0.937102271723105,0.058,2.492,0.028,0.087,0.089,0.104
"result.1315",0.56914442110604,0.922798397490746,-0.015,2.503,0.094,0.086,0.088,0.103
"result.1316",0.877865513508783,0.999395719931109,-0.103,2.356,0.286,0.088,0.09,0.105
"result.1317",0.805101926453492,0.98234744018306,-0.074,2.363,0.192,0.086,0.087,0.103
"result.1318",0.761644317914646,0.975591028110342,-0.061,2.403,0.171,0.086,0.083,0.102
"result.1319",0.0179404698504789,0.915609217249238,0.183,2.595,-0.106,0.087,0.087,0.103
"result.1320",0.424313352406049,0.997011114005623,0.016,2.428,0.137,0.084,0.084,0.101
"result.1321",0.725040377884514,0.994298024403492,-0.052,2.443,0.194,0.087,0.082,0.103
"result.1322",0.130303027130848,0.893997884528155,0.094,2.494,-0.024,0.084,0.082,0.101
"result.1323",0.394378464217178,0.998730092403393,0.023,2.426,0.146,0.084,0.079,0.101
"result.1324",0.415964854567214,0.973789734967937,0.018,2.454,0.09,0.085,0.083,0.102
"result.1325",0.225522312072184,0.963347811986721,0.062,2.359,0.039,0.082,0.079,0.099
"result.1326",0.598587100651609,0.976116765173252,-0.022,2.525,0.132,0.087,0.08,0.104
"result.1327",0.954130442606971,0.99996755827254,-0.14,2.173,0.362,0.083,0.087,0.101
"result.1328",0.145058831258901,0.965077675544308,0.091,2.508,0.011,0.085,0.084,0.102
"result.1329",0.671069331038735,0.999083197224707,-0.036,2.281,0.211,0.081,0.078,0.099
"result.1330",0.3090946239443,0.929964969076281,0.042,2.42,0.04,0.085,0.088,0.102
"result.1331",0.378236873135214,0.991037901342009,0.027,2.451,0.106,0.085,0.084,0.102
"result.1332",0.84265412589813,0.999455169637509,-0.085,2.303,0.269,0.085,0.087,0.102
"result.1333",0.819236383509639,0.987328654192595,-0.078,2.443,0.204,0.086,0.079,0.103
"result.1334",0.202176227028884,0.997885504660884,0.072,2.494,0.089,0.086,0.081,0.103
"result.1335",0.713305881616403,0.987474715625225,-0.048,2.481,0.172,0.085,0.078,0.102
"result.1336",0.54345760540153,0.999861927215883,-0.009,2.334,0.213,0.083,0.078,0.1
"result.1337",0.266637535199985,0.997077217603233,0.054,2.497,0.099,0.086,0.091,0.103
"result.1338",0.576299370225546,0.99087559840994,-0.016,2.301,0.15,0.085,0.092,0.102
"result.1339",0.754792359026798,0.972599720477517,-0.061,2.38,0.169,0.088,0.093,0.105
