"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.302",0.0164831321637048,0.999988047129979,0.177,2.101,0.061,0.083,0.087,0.101
"result.303",0.0745186098412068,0.999999811443237,0.12,2.199,0.141,0.083,0.088,0.101
"result.304",0.0755214480852232,0.999844663277767,0.122,2.201,0.085,0.085,0.09,0.103
"result.305",0.000156378413273971,0.999999811442887,0.297,2.325,-0.042,0.083,0.09,0.1
"result.306",0.0946951297318071,0.999999811443324,0.108,2.153,0.198,0.082,0.089,0.1
"result.307",0.0637094485659536,0.999999811443022,0.125,2.133,0.137,0.082,0.088,0.1
"result.308",0.0987987762899292,0.997034378146585,0.108,2.156,0.051,0.083,0.087,0.101
"result.309",0.00703126461495976,0.999930372124728,0.2,2.179,0.018,0.082,0.088,0.1
"result.310",0.0890675082685974,0.999925663835212,0.112,2.108,0.105,0.083,0.087,0.101
"result.311",0.352529034114973,0.999973205443613,0.032,2.13,0.197,0.085,0.087,0.103
"result.312",0.0535636210770176,0.999999811442704,0.137,2.2,0.131,0.085,0.087,0.103
"result.313",0.00498331737680814,0.996381752937396,0.216,2.365,-0.064,0.084,0.091,0.101
"result.314",0.105583317219607,0.999999811443311,0.102,2.061,0.175,0.082,0.086,0.1
"result.315",0.48417831319642,0.999999811443337,0.003,2.002,0.307,0.081,0.085,0.099
"result.316",0.00968663331773982,0.999989592908296,0.193,2.144,0.044,0.083,0.087,0.101
"result.317",0.034811617497165,0.996672456363632,0.148,2.212,0.008,0.081,0.087,0.099
"result.318",0.0281975325191829,0.99991071868626,0.159,2.163,0.056,0.083,0.088,0.101
"result.319",0.00193286196489295,0.999644250299819,0.239,2.284,-0.045,0.083,0.088,0.1
"result.320",0.00783699932037095,0.999944932726735,0.201,2.263,0.017,0.083,0.089,0.101
"result.321",0.00175395907238869,0.999998427333088,0.242,2.231,0.002,0.083,0.089,0.101
"result.322",0.0264330918190041,0.999976404883887,0.163,2.259,0.066,0.084,0.09,0.102
"result.323",0.0187501857976544,0.999177665059509,0.172,2.189,0.01,0.083,0.089,0.101
"result.324",0.0122896745777754,0.999979253774734,0.182,2.194,0.048,0.081,0.086,0.099
"result.325",0.679604940418047,0.999989905172632,-0.038,2.001,0.275,0.081,0.085,0.1
"result.326",0.235704351746731,0.99999615172751,0.06,2.149,0.179,0.084,0.088,0.101
"result.327",0.00442359076393685,0.996054604128722,0.213,2.182,-0.06,0.081,0.089,0.1
"result.328",0.00744102333759265,0.999571000390983,0.204,2.245,-0.014,0.084,0.088,0.102
"result.329",0.232931207519652,0.999981920743859,0.06,2.082,0.172,0.082,0.086,0.1
"result.330",0.0234340505709038,0.999831066863928,0.163,2.196,0.042,0.082,0.089,0.1
"result.331",0.000359934665187476,0.99999981144304,0.282,2.357,-0.025,0.084,0.093,0.101
"result.332",0.0623662297619999,0.999879541263643,0.129,2.239,0.08,0.084,0.089,0.101
"result.333",0.0100867203548105,0.992945355738879,0.191,2.294,-0.051,0.082,0.089,0.1
"result.334",0.156410932030912,0.999806051341774,0.083,2.018,0.122,0.082,0.084,0.1
"result.335",0.00139086169281018,0.999926479251481,0.24,2.162,-0.024,0.08,0.086,0.098
"result.336",0.0136606645522844,0.999982715134065,0.182,2.236,0.05,0.083,0.089,0.101
"result.337",0.0930191755270126,0.999467251059379,0.109,2.208,0.079,0.082,0.087,0.1
"result.338",0.00228188902611453,0.999872859264189,0.239,2.244,-0.03,0.084,0.09,0.102
"result.339",0.0115885302120147,0.999201796281324,0.184,2.17,-0.003,0.081,0.086,0.099
"result.340",0.0277854073628642,0.999917404999241,0.162,2.191,0.053,0.085,0.089,0.102
"result.341",0.00118291910885516,0.999999811443173,0.248,2.137,0.023,0.081,0.088,0.1
"result.342",0.00140073044293032,0.999767625590671,0.245,2.333,-0.046,0.082,0.089,0.1
"result.343",0.00995612330870869,0.999971617546406,0.195,2.21,0.034,0.084,0.087,0.102
"result.344",0.0852161424627374,0.999999811443221,0.115,2.153,0.172,0.084,0.089,0.101
"result.345",0.0657724632747839,0.999990255780801,0.124,2.061,0.115,0.082,0.087,0.1
"result.346",0.00190344761379216,0.999999811443233,0.24,2.389,0.008,0.083,0.092,0.101
"result.347",5.81556760194211e-05,0.997914019873222,0.312,2.244,-0.147,0.082,0.088,0.1
"result.348",0.233821070829779,0.999999811443031,0.059,2.126,0.264,0.081,0.089,0.1
"result.349",0.257075078985734,0.999990647820246,0.056,2.308,0.18,0.085,0.092,0.102
"result.350",0.000773753561790207,0.999708472200149,0.259,2.318,-0.064,0.082,0.089,0.1
"result.351",0.00881022352924031,0.999378122698948,0.196,2.195,-0.01,0.083,0.09,0.101
"result.352",0.00199076999534413,0.999999811442399,0.238,2.285,0.035,0.083,0.09,0.101
"result.353",1.09537560065292e-05,0.998852015990583,0.33,2.245,-0.155,0.081,0.087,0.099
"result.354",0.178217480073137,0.999962661436678,0.075,2.161,0.147,0.082,0.086,0.1
"result.355",0.0191945559784696,0.999869482655551,0.173,2.177,0.037,0.084,0.087,0.101
"result.356",0.18111599340309,0.999960941772435,0.074,2.089,0.15,0.081,0.087,0.1
"result.357",0.0115468634937667,0.999999811443111,0.186,2.181,0.085,0.082,0.087,0.1
"result.358",0.291853710552555,0.999952500212198,0.044,2.057,0.178,0.08,0.085,0.098
"result.359",0.0227688900066563,0.99991532492491,0.164,2.149,0.052,0.082,0.088,0.1
"result.360",0.00811315765002574,0.999931016040602,0.207,2.205,0.01,0.086,0.091,0.104
"result.361",0.0121767699147759,0.999428821256196,0.188,2.265,-0.003,0.084,0.089,0.101
"result.362",0.0338829808456279,0.995757222202264,0.15,2.207,0,0.082,0.088,0.1
"result.363",0.00277075734181581,0.999999811443099,0.227,2.195,0.062,0.082,0.09,0.1
"result.364",0.187370271167254,0.999999811443146,0.075,2.219,0.202,0.085,0.089,0.102
"result.365",0.00377599872407481,0.999989876793995,0.223,2.26,0.012,0.084,0.091,0.101
"result.366",0.0071685599797531,0.997010052860491,0.198,2.126,-0.039,0.081,0.087,0.1
"result.367",0.0243049092180661,0.997849260837612,0.16,2.197,0.005,0.081,0.088,0.099
"result.368",0.0182216643757279,0.99980555163649,0.17,2.173,0.033,0.081,0.087,0.1
"result.369",9.83875846961187e-05,0.999999811443051,0.311,2.251,-0.061,0.084,0.089,0.102
"result.370",0.0997213218573015,0.999999811443404,0.105,2.047,0.158,0.082,0.086,0.1
"result.371",0.00600392451012644,0.997697031984733,0.206,2.213,-0.043,0.082,0.088,0.1
"result.372",0.0287120676816078,0.999784889627009,0.157,2.162,0.045,0.083,0.087,0.101
"result.373",0.00144362858879434,0.999635452460699,0.247,2.232,-0.053,0.083,0.09,0.101
"result.374",0.0195706513887141,0.999995651436426,0.17,2.194,0.07,0.082,0.087,0.1
"result.375",0.0770180622810592,0.999999811442891,0.116,1.993,0.17,0.081,0.086,0.1
"result.376",0.209523623985879,0.999861080340736,0.065,2.168,0.143,0.08,0.088,0.099
"result.377",0.14280827967218,0.999999811442839,0.089,2.076,0.211,0.083,0.088,0.101
"result.378",0.00693963290659471,0.999962721007202,0.202,2.229,0.022,0.082,0.088,0.1
"result.379",9.20216885475713e-05,0.997374332104508,0.306,2.272,-0.146,0.082,0.089,0.1
"result.380",0.0269617372042417,0.984013920055346,0.156,2.217,-0.033,0.081,0.087,0.099
"result.381",0.488408508024785,0.999966309706566,0.003,2.164,0.221,0.083,0.087,0.101
"result.382",0.0139868965525631,0.999985112556604,0.177,2.2,0.055,0.081,0.085,0.099
"result.383",0.0221492743380666,0.999669852729626,0.167,2.168,0.03,0.083,0.088,0.101
"result.384",0.0197084132939524,0.999981191914134,0.175,2.174,0.055,0.085,0.089,0.102
"result.385",0.456228129582761,0.999999811442638,0.009,1.97,0.32,0.084,0.085,0.102
"result.386",0.00393645952259122,0.999999811443119,0.222,2.338,0.064,0.084,0.091,0.101
"result.387",0.182151611512733,0.999719616221679,0.075,1.962,0.126,0.083,0.084,0.101
"result.388",0.0063960141031393,0.999999811442237,0.203,2.097,0.105,0.081,0.086,0.1
"result.389",0.0143338462456315,0.999999811442968,0.183,2.219,0.084,0.083,0.089,0.101
"result.390",3.36815727823008e-05,0.999728920594299,0.32,2.228,-0.121,0.082,0.088,0.1
"result.391",0.0417801454985371,0.999747204163263,0.143,2.186,0.056,0.083,0.089,0.101
"result.392",0.00647367729171905,0.999993753558343,0.203,2.19,0.035,0.082,0.086,0.1
"result.393",0.0795712026191882,0.999222168400845,0.118,2.088,0.065,0.084,0.087,0.102
"result.394",0.0363233876310222,0.999241700974265,0.146,2.18,0.036,0.081,0.086,0.099
"result.395",0.00104457574971788,0.999947013371105,0.261,2.338,-0.042,0.085,0.091,0.102
"result.396",0.39908058683434,0.996288265574926,0.021,2.213,0.131,0.083,0.088,0.101
"result.397",0.000488693924037975,0.99863478704572,0.275,2.207,-0.103,0.083,0.088,0.101
"result.398",0.088016189899542,0.999485515131943,0.112,2.136,0.078,0.083,0.089,0.101
"result.399",0.212716058950514,0.999840822826514,0.067,2.297,0.137,0.083,0.089,0.101
"result.400",0.0936994946920956,0.994431581570266,0.106,2.15,0.039,0.08,0.085,0.098
"result.401",0.00414602691115493,0.992815150420207,0.216,2.278,-0.075,0.082,0.089,0.1
"result.402",0.000172138089309967,0.99996704232443,0.293,2.165,-0.065,0.082,0.087,0.101
"result.403",0.178632959905004,0.999874224485815,0.077,2.18,0.133,0.083,0.088,0.101
"result.404",0.0325581911895653,0.999484596461534,0.155,2.227,0.033,0.084,0.089,0.102
"result.405",0.00265036516544582,0.998408122857749,0.232,2.265,-0.064,0.083,0.088,0.101
"result.406",0.00218004889556774,0.999868599558982,0.233,2.248,-0.026,0.082,0.088,0.1
"result.407",0.182736828154242,0.999924140641227,0.075,2.095,0.142,0.083,0.086,0.101
"result.408",0.0698744848360944,0.999944901213921,0.124,2.309,0.093,0.084,0.088,0.101
"result.409",0.0180212743226875,0.999999811443062,0.176,2.276,0.078,0.084,0.09,0.102
"result.410",0.0411503775775919,0.999999811442615,0.146,2.2,0.153,0.084,0.089,0.102
"result.411",0.133697979054015,0.999999811443151,0.093,2.097,0.169,0.084,0.088,0.102
"result.412",0.00251889028344437,0.999999811443178,0.23,2.202,0.041,0.082,0.089,0.1
"result.413",0.000905962859451187,0.999920724537019,0.258,2.34,-0.043,0.083,0.092,0.101
"result.414",0.0575064510375637,0.999999811442969,0.13,2.168,0.119,0.082,0.087,0.101
"result.415",0.00199409362876415,0.999178319799081,0.244,2.323,-0.064,0.085,0.092,0.102
"result.416",0.0682644665166963,0.999999811443302,0.126,2.254,0.119,0.085,0.091,0.102
"result.417",0.00712688226966252,0.9999998114431,0.207,2.24,0.056,0.085,0.088,0.102
"result.418",0.000780704680587164,0.999995581453592,0.267,2.314,-0.027,0.084,0.091,0.102
"result.419",0.0394887064154506,0.999999811443345,0.143,2.132,0.108,0.081,0.087,0.099
"result.420",0.0177083879507553,0.999999811443469,0.171,2.028,0.09,0.081,0.087,0.1
"result.421",0.0458101104444899,0.999999811443295,0.141,2.185,0.114,0.083,0.09,0.101
"result.422",0.000633079855135681,0.999949662043892,0.276,2.294,-0.056,0.086,0.09,0.103
"result.423",0.00782336164061025,0.999383969411953,0.202,2.237,-0.016,0.084,0.089,0.102
"result.424",0.025056213567062,0.997754291974954,0.163,2.242,0,0.083,0.089,0.101
"result.425",0.00330202111782257,0.99986977796334,0.229,2.247,-0.021,0.084,0.088,0.102
"result.426",0.0255145626586802,0.999476696195999,0.161,2.212,0.027,0.083,0.088,0.101
"result.427",0.011525743851418,0.999999811443014,0.195,2.323,0.062,0.086,0.091,0.103
"result.428",0.642730861241905,0.999999811443393,-0.03,2.134,0.294,0.084,0.089,0.101
"result.429",0.234028805447581,0.999991102061523,0.063,2.298,0.171,0.086,0.09,0.103
"result.430",0.043556681494088,0.999916925130134,0.141,2.118,0.076,0.082,0.087,0.1
"result.431",0.000586151611141133,0.999999811442823,0.264,2.241,0,0.081,0.09,0.1
"result.432",0.00352942454718533,0.997018907270011,0.22,2.167,-0.062,0.082,0.088,0.1
"result.433",0.376946787390753,0.999999811443179,0.026,2.105,0.226,0.083,0.088,0.101
"result.434",0.0248945058684761,0.995509914765212,0.167,2.327,-0.019,0.085,0.09,0.102
"result.435",0.157664167381886,0.999638693829277,0.082,2.153,0.113,0.081,0.087,0.1
"result.436",0.0330614017281166,0.999918845340469,0.152,2.195,0.065,0.083,0.088,0.101
"result.437",0.0198508863741495,0.999892067933958,0.171,2.251,0.04,0.083,0.09,0.101
"result.438",0.395651849548,0.999981088603588,0.022,2.076,0.211,0.082,0.086,0.1
"result.439",0.0085180739459537,0.999885759021193,0.196,2.086,0.017,0.082,0.086,0.101
"result.440",0.00465641185840333,0.999879594908174,0.215,2.259,-0.003,0.083,0.089,0.101
"result.441",0.00288851979315517,0.999999811443269,0.23,2.153,0.026,0.083,0.089,0.101
"result.442",0.00210960550803092,0.999999811443192,0.233,2.199,0.023,0.082,0.088,0.1
"result.443",0.0618200089688045,0.999960921165811,0.128,2.156,0.096,0.083,0.088,0.101
"result.444",0.0214987676658102,0.999967378404922,0.164,2.076,0.064,0.081,0.087,0.1
"result.445",0.0230500435273388,0.999967912430148,0.166,2.187,0.059,0.083,0.088,0.101
"result.446",0.0759468307001401,0.999999811443346,0.117,2.038,0.135,0.081,0.085,0.1
"result.447",0.0695212225455576,0.999962814349083,0.12,2.09,0.107,0.081,0.085,0.1
"result.448",0.52938837812528,0.999999811443404,-0.006,2.06,0.281,0.083,0.087,0.101
"result.449",0.00136859345199164,0.9999998114431,0.242,2.029,0.04,0.081,0.087,0.1
"result.450",0.318784732134737,0.999952661356099,0.04,2.21,0.182,0.084,0.089,0.102
"result.451",0.0356015524498659,0.999999811443079,0.146,2.126,0.131,0.081,0.087,0.099
"result.452",0.115294584336903,0.999899782247022,0.101,2.247,0.11,0.084,0.089,0.102
"result.453",0.0348450545899363,0.999721995715651,0.152,2.244,0.045,0.084,0.089,0.101
"result.454",0.0011511863854,0.999548684489462,0.249,2.245,-0.058,0.082,0.089,0.1
"result.455",0.00241432619293951,0.9991540331875,0.239,2.288,-0.059,0.085,0.089,0.102
"result.456",0.00991754198788492,0.999593088647671,0.196,2.152,-0.002,0.084,0.088,0.102
"result.457",0.225719121810982,0.999999811443054,0.061,2.198,0.21,0.081,0.088,0.099
"result.458",0.217110708358482,0.999967666218593,0.064,2.207,0.161,0.081,0.088,0.099
"result.459",0.0493512266859595,0.999501608371765,0.137,2.193,0.052,0.083,0.087,0.101
"result.460",0.324796082896781,0.999953165997422,0.037,2.085,0.186,0.081,0.085,0.1
"result.461",0.816722480593026,0.999771936823655,-0.075,2.075,0.274,0.084,0.085,0.101
"result.462",0.00432998760791325,0.999992191050531,0.216,2.277,0.02,0.082,0.089,0.1
"result.463",0.220087531909607,0.999836734713293,0.064,2.235,0.139,0.083,0.087,0.101
"result.464",0.0489887710603232,0.999999403542049,0.138,2.244,0.106,0.083,0.089,0.101
"result.465",0.000137168239095924,0.98751393562957,0.308,2.314,-0.179,0.085,0.091,0.103
"result.466",0.0348336190054145,0.994254004478939,0.153,2.304,-0.009,0.084,0.089,0.102
"result.467",0.0811930975480494,0.999958152256037,0.113,1.957,0.115,0.08,0.084,0.099
"result.468",0.327074620239196,0.999217656871336,0.038,2.185,0.143,0.085,0.088,0.102
"result.469",8.22768520671416e-05,0.999873360250723,0.307,2.282,-0.099,0.082,0.088,0.1
"result.470",0.0125314016151006,0.998590629275925,0.179,2.008,-0.006,0.08,0.084,0.098
"result.471",0.00250982760112209,0.999927662308639,0.234,2.279,-0.017,0.083,0.09,0.101
"result.472",0.0202998144001007,0.99947720922555,0.171,2.142,0.018,0.083,0.087,0.101
"result.473",0.0513301130673473,0.999994123345622,0.137,2.296,0.1,0.084,0.089,0.101
"result.474",0.00634819898250796,0.999915608307056,0.202,2.229,0.012,0.081,0.087,0.099
"result.475",0.00398550602403535,0.999908978105683,0.218,2.202,-0.002,0.082,0.088,0.1
"result.476",0.000480173562932756,0.999136877665568,0.262,2.162,-0.081,0.079,0.085,0.098
"result.477",0.000215727986020723,0.999975242851116,0.281,2.15,-0.051,0.08,0.086,0.099
"result.478",4.9913418178621e-05,0.999960134382553,0.318,2.434,-0.098,0.083,0.091,0.1
"result.479",0.181671742909384,0.999999811442995,0.074,2.085,0.188,0.081,0.086,0.099
"result.480",0.0350857151524457,0.999856706692209,0.15,2.155,0.058,0.083,0.088,0.101
"result.481",0.0416179746330053,0.999571955732126,0.141,2.17,0.051,0.082,0.088,0.1
"result.482",0.00828052282367242,0.999999811442831,0.2,2.243,0.053,0.084,0.089,0.101
"result.483",0.275504776659866,0.996456737828214,0.049,2.156,0.105,0.082,0.086,0.1
"result.484",0.0314346530692626,0.999999811443219,0.152,2.155,0.13,0.082,0.086,0.1
"result.485",0.033080926654318,0.999999811442676,0.153,2.189,0.118,0.083,0.088,0.101
"result.486",0.00113502894088408,0.99999981144318,0.253,2.281,-0.002,0.083,0.09,0.101
"result.487",0.145738308174521,0.999999811443445,0.088,2.157,0.168,0.084,0.088,0.101
"result.488",0.00296176627749362,0.999992923995292,0.224,2.155,0.015,0.081,0.087,0.1
"result.489",0.186488286253294,0.993589246875405,0.071,2.066,0.072,0.08,0.085,0.099
"result.490",0.0110354599476272,0.999995736121204,0.188,2.205,0.052,0.082,0.088,0.1
"result.491",0.0305768556305071,0.999999811443427,0.154,2.209,0.096,0.082,0.089,0.1
"result.492",0.00340569113378486,0.999326904698979,0.225,2.248,-0.043,0.083,0.089,0.101
"result.493",0.00094847150411271,0.999950946486975,0.254,2.131,-0.031,0.082,0.089,0.1
"result.494",0.000608739480455003,0.999999811443182,0.266,2.171,-0.01,0.082,0.089,0.101
"result.495",9.91421142583604e-05,0.999511585604317,0.308,2.309,-0.119,0.083,0.089,0.101
"result.496",0.227163903757828,0.99998889466444,0.061,2.025,0.175,0.082,0.086,0.1
"result.497",0.00323984098818404,0.999999811443059,0.221,2.095,0.029,0.081,0.088,0.1
"result.498",0.038710071998238,0.999999811443006,0.145,2.079,0.169,0.082,0.087,0.101
"result.499",0.0960106575165547,0.999999811443251,0.105,1.908,0.168,0.08,0.085,0.099
"result.500",9.56910177158343e-05,0.999915101361329,0.309,2.277,-0.096,0.083,0.089,0.101
"result.501",0.0615586505362452,0.999447185369159,0.127,2.154,0.061,0.082,0.088,0.101
"result.502",0.00724607181427552,0.9997262915533,0.204,2.274,-0.006,0.084,0.09,0.101
"result.503",0.00108302114926917,0.99994248680749,0.251,2.231,-0.031,0.082,0.088,0.1
"result.504",0.252719418959283,0.999999811442811,0.055,2.057,0.265,0.083,0.087,0.101
"result.505",0.119273295808517,0.999993996069731,0.099,2.198,0.139,0.083,0.087,0.101
"result.506",0.000616301067361719,0.999795818027927,0.263,2.254,-0.061,0.081,0.088,0.1
"result.507",0.045363257550747,0.999043283107612,0.141,2.167,0.037,0.083,0.087,0.101
"result.508",1.88556471626984e-07,0.991510157519568,0.372,2.323,-0.235,0.083,0.089,0.101
"result.509",0.150496588650773,0.99992888362795,0.085,2.157,0.132,0.082,0.088,0.1
"result.510",0.0687989546080316,0.999701093183106,0.123,2.178,0.074,0.083,0.088,0.101
"result.511",0.0964983547083072,0.999999811443365,0.108,2.117,0.145,0.082,0.086,0.1
"result.512",0.176322475517925,0.999999811443181,0.08,2.206,0.248,0.086,0.09,0.103
"result.513",0.000600052016130787,0.999661912141304,0.277,2.34,-0.084,0.086,0.092,0.103
"result.514",0.000515856973510802,0.998065645574057,0.271,2.144,-0.103,0.083,0.087,0.101
"result.515",0.0150870631437538,0.999983313540521,0.18,2.196,0.052,0.083,0.088,0.101
"result.516",0.131664870642468,0.999923173961438,0.095,2.283,0.119,0.085,0.09,0.102
"result.517",0.199477770280931,0.999975554769932,0.068,2.064,0.161,0.08,0.085,0.099
"result.518",0.258680348576428,0.999889883039442,0.053,2.123,0.158,0.082,0.085,0.1
"result.519",0.0542412494391018,0.999893192567695,0.134,2.114,0.079,0.083,0.088,0.102
"result.520",0.018527572571677,0.999588415777938,0.173,2.199,0.019,0.083,0.09,0.101
"result.521",0.0179880251835625,0.999999811443222,0.171,2.053,0.081,0.082,0.087,0.1
"result.522",0.000111981511422881,0.998534726763578,0.298,2.302,-0.127,0.081,0.089,0.099
"result.523",0.0272521622174406,0.99714309131741,0.16,2.23,-0.001,0.083,0.087,0.101
"result.524",0.0132218400872067,0.999999811443407,0.181,2.118,0.076,0.081,0.087,0.1
"result.525",0.115505031325376,0.999954649271821,0.099,2.182,0.124,0.082,0.088,0.1
"result.526",0.080574445879503,0.999966441867677,0.118,2.127,0.107,0.084,0.087,0.102
"result.527",0.00556506615590141,0.999870990489804,0.211,2.203,-0.003,0.083,0.088,0.101
"result.528",0.0527980150063106,0.998477574004419,0.138,2.257,0.032,0.085,0.089,0.103
"result.529",0.0204672147215559,0.999993443170027,0.172,2.241,0.065,0.084,0.087,0.101
"result.530",0.147370787141538,0.999999811443157,0.086,2.076,0.163,0.082,0.087,0.101
"result.531",0.000224121893243681,0.999999811443237,0.297,2.155,0.036,0.085,0.09,0.103
"result.532",0.0498895755763014,0.999734149757136,0.138,2.295,0.059,0.084,0.089,0.102
"result.533",0.0756342642418426,0.999935040533736,0.119,2.215,0.096,0.083,0.089,0.101
"result.534",0.261678059515157,0.999998509319955,0.053,2.121,0.19,0.083,0.087,0.101
"result.535",0.187703002795711,0.999999811443305,0.073,2.052,0.188,0.082,0.087,0.1
"result.536",0.0078992953442582,0.999298849855137,0.194,2.173,-0.01,0.08,0.086,0.099
"result.537",0.00685823020503165,0.997065314219206,0.198,2.077,-0.038,0.08,0.086,0.099
"result.538",0.00560509478476602,0.999999811442954,0.205,2.1,0.098,0.081,0.087,0.1
"result.539",0.00227916437850654,0.984116766329418,0.235,2.281,-0.112,0.083,0.089,0.101
"result.540",0.023059904772676,0.99976834250176,0.165,2.201,0.035,0.083,0.089,0.101
"result.541",0.321995515645666,0.999999811442906,0.039,2.208,0.228,0.083,0.088,0.101
"result.542",0.000896324701604457,0.999982655028688,0.262,2.129,-0.027,0.084,0.088,0.102
"result.543",0.0488695331759673,0.999508791302647,0.139,2.181,0.05,0.084,0.087,0.102
"result.544",0.197023927741689,0.999999811442742,0.071,2.136,0.231,0.083,0.087,0.101
"result.545",0.0374397884843853,0.99999888657725,0.148,2.28,0.094,0.083,0.089,0.101
"result.546",0.0274490497404194,0.999943854023224,0.157,2.222,0.063,0.082,0.09,0.1
"result.547",0.016633450414907,0.999993134359047,0.173,2.156,0.065,0.081,0.086,0.1
"result.548",0.000182599312214769,0.999999811443289,0.297,2.232,-0.002,0.084,0.089,0.102
"result.549",0.355899896311282,0.999709159009082,0.031,2.248,0.164,0.084,0.089,0.102
"result.550",0.0314329925234916,0.99997618197175,0.153,2.174,0.077,0.082,0.088,0.1
"result.551",0.00366284978242789,0.999893838111926,0.221,2.251,-0.009,0.082,0.09,0.1
"result.552",0.317806790482696,0.999999811443375,0.039,1.927,0.229,0.081,0.085,0.1
"result.553",0.488358403483325,0.999862603795734,0.003,2.093,0.206,0.084,0.085,0.101
"result.554",0.0377140375304574,0.99950470171197,0.147,2.262,0.041,0.082,0.088,0.1
"result.555",0.00811740228387495,0.974188347811847,0.199,2.209,-0.087,0.083,0.088,0.101
"result.556",0.0132407958091732,0.999889312713176,0.182,2.207,0.029,0.082,0.088,0.1
"result.557",0.00263287665813057,0.999330720200723,0.229,2.128,-0.043,0.082,0.086,0.1
"result.558",0.52789950717714,0.999923367222041,-0.006,2.286,0.22,0.086,0.092,0.103
"result.559",0.038077273038113,0.999999811442659,0.147,2.155,0.109,0.083,0.087,0.101
"result.560",0.0287250733883322,0.999999811442972,0.157,2.233,0.151,0.083,0.09,0.101
"result.561",0.00149400814685742,0.999930727029846,0.249,2.255,-0.031,0.084,0.09,0.102
"result.562",0.00711347491972419,0.962398415179162,0.202,2.197,-0.1,0.083,0.088,0.101
"result.563",0.0307252474629705,0.999377078959102,0.155,2.203,0.031,0.083,0.088,0.101
"result.564",0.00342307292577838,0.999811091460325,0.223,2.249,-0.021,0.082,0.089,0.1
"result.565",0.00766823681855142,0.999961019459033,0.198,2.158,0.027,0.082,0.087,0.1
"result.566",0.0843705161147451,0.999994854321618,0.113,2.137,0.126,0.082,0.087,0.1
"result.567",0.101468563764119,0.999999811442974,0.106,2.201,0.198,0.083,0.09,0.101
"result.568",0.000983286298502879,0.999732165303641,0.25,2.281,-0.051,0.081,0.089,0.099
"result.569",0.00368717696672348,0.997833335995555,0.221,2.244,-0.058,0.083,0.089,0.101
"result.570",0.0326402194640706,0.999999060725029,0.147,2.121,0.097,0.08,0.086,0.099
"result.571",0.0146303105957805,0.999549019529312,0.181,2.158,0.009,0.083,0.089,0.101
"result.572",0.768925527301567,0.999999811442894,-0.061,2.073,0.33,0.083,0.085,0.101
"result.573",0.00780392226799496,0.999661067237125,0.198,2.171,-0.001,0.082,0.088,0.1
"result.574",0.128255844137346,0.999994633853274,0.097,2.311,0.138,0.086,0.089,0.103
"result.575",0.0433720606826456,0.999974564162048,0.136,2.024,0.095,0.079,0.084,0.098
"result.576",0.0207191346145027,0.999759930401645,0.17,2.259,0.03,0.083,0.088,0.101
"result.577",0.455288161233428,0.999940603936858,0.009,2.037,0.211,0.081,0.086,0.099
"result.578",0.0149626595496468,0.999970257108453,0.177,2.187,0.05,0.082,0.088,0.1
"result.579",0.302860117727968,0.999999811442965,0.043,2.129,0.263,0.082,0.088,0.1
"result.580",0.022151775707127,0.999978248158715,0.166,2.176,0.065,0.082,0.087,0.1
"result.581",0.133961059916201,0.999991436219555,0.091,2.155,0.146,0.082,0.088,0.1
"result.582",1.35560379182221e-05,0.998729180100681,0.328,2.253,-0.153,0.08,0.089,0.099
"result.583",0.0578050591219199,0.999999811443113,0.128,2.138,0.16,0.082,0.087,0.1
"result.584",0.0563888040531412,0.999999811443271,0.13,2.102,0.133,0.082,0.088,0.1
"result.585",0.00974349396902076,0.999999811443186,0.193,2.138,0.075,0.083,0.088,0.101
"result.586",0.345596867839883,0.999932353001839,0.033,2.066,0.186,0.081,0.084,0.1
"result.587",0.0520472036829994,0.999765232892035,0.133,2.112,0.069,0.082,0.087,0.1
"result.588",0.172721002700047,0.999988401675378,0.079,2.155,0.157,0.083,0.088,0.101
"result.589",0.0156798056979955,0.999808528085113,0.18,2.231,0.022,0.083,0.087,0.101
"result.590",0.023290519338687,0.999823104973683,0.164,2.167,0.042,0.082,0.088,0.1
"result.591",0.00468961602741668,0.999999811443091,0.219,2.195,0.043,0.084,0.091,0.102
"result.592",0.121685365437077,0.999960172085887,0.096,2.301,0.124,0.082,0.088,0.1
"result.593",0.259829961719232,0.999968513508952,0.054,2.096,0.172,0.084,0.087,0.102
"result.594",0.0117448593995139,0.999781848831049,0.182,2.176,0.02,0.081,0.087,0.099
"result.595",0.00011248812929626,0.999508712738253,0.304,2.278,-0.114,0.083,0.09,0.101
"result.596",0.0130397794682386,0.999999811443089,0.18,2.017,0.111,0.081,0.086,0.1
"result.597",0.147679282725432,0.998720406967549,0.086,2.145,0.086,0.083,0.085,0.1
"result.598",0.189326685565846,0.999999811442841,0.073,2.183,0.197,0.083,0.087,0.101
"result.599",0.00229610812045726,0.999771217535028,0.234,2.108,-0.031,0.083,0.087,0.101
"result.600",0.352544901075334,0.999903886152512,0.032,2.128,0.182,0.084,0.089,0.102
"result.601",0.0676236260837159,0.99990035989796,0.121,2.174,0.092,0.081,0.087,0.099
"result.602",0.000455902405371388,0.996547914844136,0.277,2.29,-0.123,0.084,0.089,0.101
