"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1169",0.000643926827171295,0.0175115289610609,0.271,2.422,-0.391,0.084,0.089,0.102
"result.1170",0.117282938118364,0.00121184103678462,0.098,2.357,-0.273,0.082,0.087,0.1
"result.1171",0.00740136705911467,0.0100145721255754,0.207,2.579,-0.339,0.085,0.086,0.102
"result.1172",0.419075933389753,0.379684004390612,0.017,2.303,-0.034,0.082,0.081,0.1
"result.1173",0.0230582314236143,0.353843112011885,0.165,2.33,-0.187,0.083,0.088,0.1
"result.1174",0.0407927532336468,0.248194254790915,0.148,2.477,-0.187,0.085,0.086,0.102
"result.1175",0.0082695117935727,0.118689656333114,0.199,2.468,-0.266,0.083,0.079,0.101
"result.1176",8.57017570072799e-06,0.00288491080143927,0.344,2.523,-0.502,0.083,0.086,0.101
"result.1177",0.283945151435872,0.394253133382195,0.047,2.313,-0.062,0.083,0.086,0.1
"result.1178",0.00281763931972528,0.270081749648564,0.231,2.53,-0.265,0.083,0.078,0.101
"result.1179",0.0989538866926601,0.0269428579172974,0.106,2.455,-0.215,0.082,0.079,0.1
"result.1180",0.0139289781681736,0.163579088495462,0.187,2.468,-0.243,0.085,0.088,0.102
"result.1181",0.0125985561096949,0.208915429824853,0.185,2.442,-0.231,0.083,0.082,0.1
"result.1182",0.00981149449800158,0.00319190075335896,0.193,2.442,-0.349,0.083,0.084,0.101
"result.1183",8.7347830689896e-07,0.0155022189074294,0.361,2.507,-0.486,0.085,0.098,0.103
"result.1184",0.128468424457867,0.0682183400513465,0.092,2.359,-0.177,0.081,0.081,0.099
"result.1185",0.0064722619183555,0.145957365770019,0.21,2.484,-0.27,0.085,0.089,0.102
"result.1186",0.000223455863131875,0.317023599644735,0.285,2.465,-0.312,0.082,0.08,0.099
"result.1187",0.000320936623179556,0.0399898016351288,0.277,2.393,-0.378,0.081,0.085,0.1
"result.1188",0.00315485507411697,0.0197102662380699,0.221,2.47,-0.339,0.081,0.079,0.099
"result.1189",0.00561500507706636,0.022654304622709,0.213,2.576,-0.326,0.084,0.079,0.101
"result.1190",0.00119675173972758,0.100680407944979,0.248,2.337,-0.322,0.082,0.086,0.1
"result.1191",0.0412801091284105,0.0310151379136328,0.141,2.457,-0.247,0.081,0.076,0.099
"result.1192",0.470786408370396,0.0660998907482976,0.006,2.379,-0.092,0.084,0.086,0.102
"result.1193",0.00469069830678547,0.470580250653349,0.215,2.406,-0.219,0.083,0.08,0.101
"result.1194",0.443925564907315,0.260793779940579,0.012,2.243,-0.048,0.081,0.084,0.099
"result.1195",0.205395585895586,0.120101091258469,0.069,2.445,-0.135,0.083,0.079,0.101
"result.1196",0.0442731938147534,0.0799591559357042,0.142,2.468,-0.222,0.083,0.078,0.101
"result.1197",0.0954312502843186,0.0387050880962054,0.107,2.338,-0.209,0.082,0.087,0.1
"result.1198",0.0333403037810345,0.116363765995421,0.156,2.465,-0.224,0.085,0.087,0.102
"result.1199",0.0795439162119062,0.110425136667085,0.115,2.334,-0.185,0.082,0.088,0.1
"result.1200",0.329245748283201,0.166618241422003,0.036,2.229,-0.092,0.082,0.091,0.1
"result.1201",0.318446640654311,0.0177277578268822,0.04,2.399,-0.16,0.083,0.081,0.101
"result.1202",0.00859275460622535,0.00961521155062373,0.198,2.468,-0.332,0.083,0.089,0.101
"result.1203",0.00117545690071467,0.0418207592357759,0.252,2.478,-0.35,0.083,0.087,0.1
"result.1204",4.31442332855042e-05,0.0810029421967355,0.324,2.413,-0.404,0.084,0.09,0.101
"result.1205",0.00227547985614703,0.00342469689436831,0.239,2.542,-0.392,0.084,0.087,0.102
"result.1206",0.000915829421470912,0.00213381050852046,0.249,2.508,-0.411,0.08,0.077,0.098
"result.1207",0.0843469524913126,0.0758984892775384,0.116,2.426,-0.198,0.084,0.086,0.102
"result.1208",6.75133159336928e-05,0.0130285610494036,0.312,2.525,-0.439,0.083,0.086,0.1
"result.1209",0.244495472496097,0.23931885696773,0.058,2.44,-0.097,0.083,0.078,0.1
"result.1210",0.15289625426825,0.176903907061357,0.086,2.424,-0.138,0.083,0.082,0.101
"result.1211",0.262983170311834,0.583472003969167,0.053,2.334,-0.041,0.084,0.08,0.102
"result.1212",0.000138374699907285,0.173911921369184,0.29,2.377,-0.343,0.08,0.085,0.099
"result.1213",0.000205741760342353,0.0533000293012582,0.29,2.457,-0.383,0.082,0.085,0.1
"result.1214",0.00336756618623479,0.0026208641794857,0.223,2.533,-0.382,0.082,0.081,0.1
"result.1215",0.000245792893364867,0.377632199896547,0.29,2.429,-0.308,0.083,0.089,0.101
"result.1216",0.141640444567758,0.0225941715128146,0.089,2.386,-0.204,0.083,0.084,0.101
"result.1217",0.125998539800191,0.0642036467029961,0.096,2.409,-0.183,0.083,0.083,0.101
"result.1218",0.0115647144310003,0.00596320370332648,0.186,2.503,-0.328,0.082,0.077,0.1
"result.1219",7.9901482936132e-05,0.0345308141114737,0.314,2.6,-0.417,0.084,0.08,0.101
"result.1220",0.0332380158310358,0.0390704561163105,0.15,2.366,-0.251,0.082,0.085,0.1
"result.1221",0.0143760282112516,0.0283716148579869,0.176,2.374,-0.285,0.081,0.083,0.099
"result.1222",0.00655350766781452,0.0967084567878931,0.206,2.432,-0.28,0.083,0.086,0.101
"result.1223",0.0856960228645361,0.0741007828670325,0.115,2.469,-0.198,0.084,0.081,0.102
"result.1224",0.00299524652215038,0.01260916478636,0.227,2.331,-0.356,0.083,0.088,0.101
"result.1225",0.0103586591676465,0.181083524465286,0.19,2.446,-0.242,0.082,0.079,0.1
"result.1226",0.048432887688734,0.123503166478449,0.136,2.376,-0.202,0.082,0.08,0.1
"result.1227",0.00640736886552135,0.0214829210170472,0.206,2.476,-0.321,0.083,0.084,0.1
"result.1228",0.0964926356659215,0.111888175212933,0.107,2.392,-0.176,0.082,0.078,0.1
"result.1229",0.037706051849371,0.172491870595134,0.145,2.354,-0.2,0.082,0.079,0.1
"result.1230",0.0355848793824305,0.388155277547947,0.148,2.362,-0.164,0.082,0.079,0.1
"result.1231",0.00288054085203722,0.0288015078466271,0.228,2.39,-0.336,0.082,0.087,0.1
"result.1232",0.0197838539325936,0.0406044681263849,0.173,2.414,-0.273,0.084,0.086,0.102
"result.1233",0.000886738318656461,0.0249057640451643,0.266,2.514,-0.378,0.085,0.091,0.103
"result.1234",0.00237202110574568,0.0196903089164525,0.241,2.62,-0.358,0.086,0.084,0.103
"result.1235",0.0760892030673489,0.0222915405168748,0.12,2.478,-0.234,0.084,0.087,0.101
"result.1236",0.00340210855037278,0.306791152298002,0.216,2.355,-0.245,0.08,0.078,0.099
"result.1237",0.0432727294188333,0.0913050782917526,0.141,2.418,-0.216,0.082,0.082,0.1
"result.1238",1.88556705500414e-07,0.0220541662716277,0.36,2.567,-0.475,0.082,0.08,0.1
"result.1239",0.000190872887252146,0.0305020330558531,0.293,2.435,-0.4,0.083,0.092,0.101
"result.1240",0.0046405661258133,0.0694911571001828,0.211,2.431,-0.296,0.081,0.076,0.099
"result.1241",0.591275330473242,0.252510494147211,-0.02,2.425,-0.018,0.085,0.081,0.103
"result.1242",0.293646743141598,0.511226711432507,0.046,2.421,-0.044,0.084,0.08,0.101
"result.1243",0.0131788522910811,0.152195364045952,0.18,2.439,-0.238,0.081,0.076,0.099
"result.1244",0.014670393010166,0.00909711834735405,0.182,2.524,-0.316,0.084,0.083,0.101
"result.1245",0.0662861876034546,0.0232094281398073,0.127,2.531,-0.239,0.084,0.077,0.101
"result.1246",0.259780517414004,0.222461071052497,0.054,2.414,-0.097,0.084,0.078,0.101
"result.1247",0.00649810319391318,0.0312458394614004,0.203,2.419,-0.309,0.082,0.085,0.1
"result.1248",0.00156939667434966,0.0356472800703251,0.245,2.461,-0.349,0.083,0.079,0.101
"result.1249",0.025251166298638,0.0235012587013732,0.161,2.386,-0.274,0.082,0.086,0.1
"result.1250",0.037191237926581,0.0133261127333938,0.148,2.523,-0.274,0.083,0.08,0.101
"result.1251",0.0062954370653567,0.0310031110431063,0.207,2.472,-0.313,0.083,0.08,0.101
"result.1252",0.0578291027586054,0.148362424801772,0.13,2.424,-0.19,0.083,0.08,0.1
"result.1253",0.0685490801638761,0.269712474896926,0.123,2.4,-0.158,0.083,0.08,0.1
"result.1254",0.0180074175205763,0.00191762927158856,0.177,2.473,-0.342,0.084,0.088,0.102
"result.1255",0.0419441587456013,0.0166000220331048,0.14,2.4,-0.261,0.081,0.076,0.099
"result.1256",0.122910078278784,0.129660778965658,0.098,2.498,-0.162,0.084,0.078,0.102
"result.1257",0.108999990080763,0.105370419200538,0.102,2.322,-0.174,0.083,0.089,0.101
"result.1258",0.0480738179533446,0.00697313866828209,0.135,2.396,-0.275,0.081,0.084,0.099
"result.1259",0.00712485391959022,0.36084575318857,0.202,2.465,-0.222,0.083,0.08,0.1
"result.1260",0.000792594077019698,0.000640111300445723,0.263,2.534,-0.447,0.083,0.087,0.101
"result.1261",0.00660091891294669,0.149320431064983,0.206,2.415,-0.266,0.083,0.088,0.101
"result.1262",0.000892490039766578,0.277732785568093,0.262,2.507,-0.295,0.084,0.083,0.101
"result.1263",0.0312907981937289,0.297904078512941,0.153,2.378,-0.183,0.082,0.079,0.1
"result.1264",0.00064908197011021,0.0413190870372127,0.266,2.497,-0.366,0.083,0.079,0.101
"result.1265",0.351288400848957,0.0343760722194716,0.032,2.394,-0.135,0.082,0.084,0.1
"result.1266",0.00437927754969842,0.010108353717916,0.221,2.517,-0.355,0.085,0.083,0.102
"result.1267",0.171335313239535,0.0586208998963949,0.075,2.289,-0.165,0.079,0.076,0.098
"result.1268",0.104274587298975,0.0422768058736358,0.106,2.439,-0.204,0.084,0.084,0.102
"result.1269",0.41769205330437,0.0828857102155289,0.018,2.346,-0.097,0.083,0.086,0.101
"result.1270",0.0116048785786461,0.0727483876340751,0.187,2.371,-0.271,0.083,0.087,0.1
"result.1271",0.414970835486909,0.181037733138825,0.018,2.252,-0.07,0.082,0.089,0.1
"result.1272",0.0861000035961749,0.120657666887457,0.113,2.404,-0.179,0.082,0.085,0.1
"result.1273",9.85459773500258e-06,0.00017803649585113,0.343,2.573,-0.548,0.084,0.086,0.101
"result.1274",0.00672460133838687,0.0278729789238268,0.209,2.514,-0.319,0.085,0.082,0.102
"result.1275",0.00840030349319861,0.0594389239216537,0.194,2.325,-0.284,0.081,0.086,0.1
"result.1276",0.0412679677235278,0.0435868374701209,0.145,2.485,-0.243,0.084,0.08,0.101
"result.1277",0.00219068684145445,0.184604848376292,0.242,2.568,-0.293,0.085,0.082,0.102
"result.1278",0.00951000010976768,0.100686313305692,0.195,2.449,-0.268,0.083,0.085,0.101
"result.1279",0.0234446931097998,0.00732943000574804,0.161,2.377,-0.302,0.081,0.08,0.1
"result.1280",0.0731714983710381,0.199324036657578,0.119,2.257,-0.168,0.082,0.087,0.1
"result.1281",0.00564697949976836,0.0296487484291131,0.208,2.483,-0.316,0.082,0.078,0.1
"result.1282",0.0725745102409238,0.0713174916018963,0.118,2.409,-0.201,0.081,0.076,0.099
"result.1283",0.0157706002578398,0.16356455563303,0.177,2.377,-0.233,0.082,0.088,0.1
"result.1284",0.0741853628661358,0.055861685959392,0.117,2.26,-0.209,0.081,0.087,0.1
"result.1285",0.0476383804501539,0.589124235161575,0.138,2.364,-0.125,0.083,0.09,0.1
"result.1286",0.0255698640631672,0.0586967544601824,0.164,2.484,-0.253,0.084,0.087,0.102
"result.1287",0.110285770494097,0.5522135432464,0.102,2.329,-0.094,0.083,0.086,0.101
"result.1288",0.0102496530610588,0.0163583072876692,0.192,2.42,-0.314,0.083,0.086,0.101
"result.1289",0.014578692415835,0.00125087539994284,0.181,2.431,-0.355,0.083,0.09,0.101
"result.1290",0.00461643935200146,0.0103665190938736,0.216,2.458,-0.349,0.083,0.087,0.101
"result.1291",0.0487624165693514,0.0222822156348246,0.137,2.443,-0.251,0.083,0.079,0.1
"result.1292",0.000330267613897118,0.462961898479729,0.28,2.484,-0.285,0.082,0.079,0.1
"result.1293",0.0339299721589702,0.0251704491089447,0.153,2.371,-0.265,0.084,0.09,0.101
"result.1294",0.323128285067115,0.545091968641396,0.038,2.302,-0.032,0.083,0.086,0.101
"result.1295",0.0957871517502634,0.0990195902765808,0.109,2.388,-0.183,0.084,0.09,0.101
"result.1296",0.0240246712610267,0.0279014258863847,0.161,2.471,-0.27,0.082,0.076,0.1
"result.1297",0.0180083220712272,0.0749898772029535,0.169,2.385,-0.252,0.081,0.078,0.099
"result.1298",1.8855670199769e-07,0.0505706684406992,0.369,2.493,-0.462,0.084,0.089,0.101
"result.1299",0.0181074639311241,0.00166332718032847,0.175,2.515,-0.342,0.084,0.085,0.101
"result.1300",0.013088523641793,0.148660508313807,0.182,2.401,-0.242,0.082,0.081,0.1
"result.1301",0.0236913871245608,0.00662187588730923,0.161,2.425,-0.303,0.081,0.083,0.099
"result.1302",0.509874147710691,0.387400051891052,-0.002,2.204,-0.014,0.082,0.086,0.1
"result.1303",0.29429111702454,0.220243084289025,0.045,2.339,-0.089,0.082,0.08,0.1
"result.1304",0.239731835477816,0.14708928579127,0.058,2.296,-0.117,0.081,0.083,0.099
"result.1305",0.0538569684450615,0.10812658191293,0.134,2.463,-0.204,0.083,0.083,0.101
"result.1306",0.0374955750056788,0.15206046696087,0.149,2.501,-0.207,0.084,0.081,0.101
"result.1307",0.299372847589079,0.430390190612464,0.043,2.329,-0.053,0.081,0.079,0.099
"result.1308",0.00799398938558521,0.0163782075723464,0.205,2.622,-0.325,0.085,0.08,0.102
"result.1309",0.0432451818129244,0.0040565521216096,0.143,2.433,-0.295,0.083,0.089,0.101
"result.1310",0.00444035584367686,0.00115152156865017,0.217,2.406,-0.393,0.083,0.089,0.101
"result.1311",0.549333725053466,0.0794104518858585,-0.01,2.283,-0.071,0.081,0.082,0.099
"result.1312",0.515845669430931,0.284827110157448,-0.003,2.306,-0.029,0.085,0.087,0.102
"result.1313",0.017141875876983,0.123895313612907,0.176,2.431,-0.243,0.083,0.082,0.101
"result.1314",0.00151438644385415,0.00224111115063941,0.25,2.503,-0.412,0.084,0.088,0.102
"result.1315",0.0413038462242579,0.00217792782100013,0.146,2.503,-0.307,0.084,0.087,0.101
"result.1316",0.216149049234675,0.317326030439824,0.067,2.358,-0.094,0.085,0.09,0.103
"result.1317",0.276064092129895,0.0259411558304445,0.05,2.343,-0.161,0.084,0.086,0.102
"result.1318",0.0434922332405639,0.00693145749877022,0.141,2.425,-0.282,0.082,0.078,0.1
"result.1319",1.28018048293845e-05,0.00102633938671193,0.346,2.566,-0.523,0.085,0.09,0.102
"result.1320",0.0398950082976281,0.0963148716601662,0.145,2.393,-0.219,0.083,0.087,0.1
"result.1321",0.12525959108316,0.0711737523029494,0.097,2.428,-0.181,0.084,0.085,0.102
"result.1322",0.00113396631084351,0.00624651354695283,0.249,2.478,-0.392,0.082,0.085,0.1
"result.1323",0.00837989451143603,0.0979563207105878,0.195,2.42,-0.269,0.082,0.079,0.1
"result.1324",0.0082729531388639,0.0092828177592722,0.197,2.46,-0.332,0.082,0.078,0.1
"result.1325",0.00555823956731339,0.00788840345368236,0.202,2.347,-0.341,0.08,0.08,0.098
"result.1326",0.0386816267776331,0.0245331224362305,0.149,2.525,-0.262,0.084,0.079,0.102
"result.1327",0.372209766902066,0.362141421528391,0.026,2.17,-0.047,0.081,0.087,0.099
"result.1328",0.00119795980485633,0.0466828826166352,0.252,2.518,-0.347,0.083,0.082,0.101
"result.1329",0.0617930389359933,0.0708376905179429,0.122,2.26,-0.207,0.079,0.081,0.098
"result.1330",0.022942153928625,0.00431395599886941,0.166,2.39,-0.316,0.083,0.087,0.101
"result.1331",0.00891339814686335,0.0542219061375951,0.196,2.452,-0.288,0.083,0.083,0.101
"result.1332",0.175905047834373,0.339377014004692,0.077,2.32,-0.1,0.082,0.085,0.1
"result.1333",0.134587113552152,0.0432997750561985,0.092,2.437,-0.19,0.083,0.079,0.101
"result.1334",0.00107002637972737,0.131623245518308,0.255,2.491,-0.319,0.083,0.082,0.101
"result.1335",0.0755235287549739,0.0307016612145838,0.118,2.483,-0.224,0.082,0.078,0.1
"result.1336",0.0359611117694644,0.319673196051113,0.146,2.331,-0.172,0.081,0.077,0.099
"result.1337",0.000915912029060036,0.113749375881235,0.259,2.504,-0.327,0.083,0.09,0.101
"result.1338",0.0333954932120387,0.0722118422479705,0.151,2.32,-0.235,0.082,0.09,0.101
"result.1339",0.068888161732094,0.0285657512889461,0.126,2.42,-0.236,0.085,0.092,0.103
"result.1340",0.00586295434693487,0.0917544088993186,0.209,2.486,-0.285,0.083,0.084,0.101
"result.1341",0.343217512164043,0.157618848781336,0.033,2.386,-0.09,0.082,0.081,0.1
"result.1342",0.00188248450866871,0.010994065015016,0.243,2.521,-0.374,0.084,0.092,0.101
"result.1343",0.112041008089808,0.189445801439914,0.097,2.295,-0.148,0.08,0.078,0.098
"result.1344",0.00544940854612499,0.0197702338450755,0.212,2.434,-0.331,0.083,0.085,0.101
"result.1345",0.000349878748373367,0.122907132295262,0.285,2.516,-0.352,0.084,0.09,0.102
"result.1346",0.00229289524745408,0.0462518182358252,0.235,2.517,-0.331,0.083,0.078,0.101
"result.1347",0.0402374303977167,0.463127339384549,0.143,2.39,-0.148,0.082,0.078,0.1
"result.1348",1.77900153037146e-05,0.00328885606318441,0.34,2.527,-0.495,0.084,0.089,0.102
"result.1349",0.0277613310073443,0.0159522478417858,0.16,2.483,-0.283,0.084,0.085,0.101
"result.1350",0.0220208736230381,0.00235340376621573,0.168,2.548,-0.329,0.083,0.076,0.101
"result.1351",0.00785974299532387,0.0182392036430291,0.196,2.477,-0.316,0.081,0.076,0.099
"result.1352",0.00876571803478874,0.104738872761198,0.193,2.218,-0.266,0.081,0.086,0.1
"result.1353",0.00234713724461457,0.0243994159159642,0.228,2.328,-0.342,0.081,0.086,0.099
"result.1354",0.00224576046740984,0.0532783616256389,0.241,2.428,-0.333,0.085,0.091,0.102
"result.1355",0.000248532286740228,0.152422949037021,0.291,2.504,-0.349,0.084,0.087,0.101
"result.1356",0.0563460777312135,0.0286078955013458,0.132,2.426,-0.241,0.083,0.087,0.101
"result.1357",0.000854488873083081,0.0238625624496815,0.26,2.484,-0.373,0.083,0.086,0.101
"result.1358",0.0162215972721128,0.11443572630468,0.178,2.456,-0.247,0.083,0.084,0.101
"result.1359",0.0601650158520676,0.0414788554571488,0.13,2.473,-0.229,0.084,0.08,0.101
"result.1360",0.273827021816935,0.0157238915624539,0.05,2.369,-0.172,0.082,0.083,0.1
"result.1361",0.206526441596518,0.241849126629912,0.067,2.367,-0.106,0.081,0.078,0.099
"result.1362",0.0220914480976954,0.316843929258226,0.164,2.385,-0.191,0.081,0.078,0.099
"result.1363",0.103161536417704,0.0758150738979482,0.103,2.37,-0.184,0.081,0.077,0.099
"result.1364",0.00999372974422943,0.00161420595960482,0.191,2.425,-0.36,0.082,0.088,0.1
"result.1365",0.0027588948252331,0.190274641738755,0.231,2.401,-0.281,0.083,0.088,0.101
"result.1366",0.0130123507098897,0.0118551374543396,0.179,2.315,-0.309,0.08,0.088,0.099
"result.1367",0.0864270580026638,0.303710549519928,0.114,2.345,-0.144,0.084,0.091,0.102
"result.1368",0.0325776236181714,0.15845964706062,0.152,2.294,-0.209,0.082,0.086,0.1
"result.1369",0.0137816985734261,0.0617450436253392,0.183,2.543,-0.27,0.083,0.079,0.101
"result.1370",0.117465333382769,0.0148342100125677,0.101,2.471,-0.224,0.085,0.087,0.102
"result.1371",0.0149730418558324,0.165266979051478,0.183,2.432,-0.239,0.084,0.086,0.102
"result.1372",0.0466701873867841,0.00232611382206116,0.141,2.387,-0.303,0.084,0.089,0.102
"result.1373",0.153884167154341,0.26678051114085,0.084,2.351,-0.12,0.082,0.08,0.1
"result.1374",0.196985082820026,0.00859696529785636,0.07,2.287,-0.208,0.082,0.089,0.101
"result.1375",0.0342800736109176,0.0161384938383212,0.148,2.385,-0.27,0.081,0.083,0.099
"result.1376",0.0161672881073232,0.00383923500002692,0.176,2.427,-0.328,0.082,0.086,0.1
"result.1377",0.0770848214346371,0.0668508594843473,0.117,2.326,-0.203,0.082,0.088,0.1
"result.1378",0.391547296617258,0.0744090385590944,0.023,2.378,-0.106,0.084,0.089,0.102
"result.1379",0.0579851170669821,0.347622954097288,0.127,2.356,-0.15,0.081,0.08,0.099
"result.1380",0.472897127505788,0.606486057036592,0.006,2.059,0.01,0.08,0.086,0.099
"result.1381",0.116759520908116,0.021862026398922,0.097,2.378,-0.213,0.082,0.08,0.1
"result.1382",0.163023920925369,0.0741429661121844,0.081,2.384,-0.164,0.082,0.077,0.1
"result.1383",0.304568583880068,0.121500082760231,0.042,2.234,-0.109,0.081,0.088,0.099
"result.1384",0.00539660878274582,0.0468068835811376,0.212,2.488,-0.307,0.083,0.087,0.101
"result.1385",0.0160912861233871,0.00252415279936657,0.178,2.487,-0.34,0.083,0.079,0.101
"result.1386",0.157272934974447,0.0132980998854831,0.084,2.451,-0.21,0.083,0.08,0.101
"result.1387",0.0354460501610693,0.176889155646912,0.145,2.234,-0.199,0.08,0.088,0.099
"result.1388",0.000741167742514594,0.0610815192647488,0.265,2.513,-0.354,0.084,0.089,0.101
"result.1389",0.0272821293043039,0.187246338746303,0.159,2.43,-0.21,0.083,0.084,0.1
"result.1390",0.249275560849632,0.179890187506432,0.055,2.284,-0.108,0.081,0.083,0.1
"result.1391",0.178289783990775,0.200753194864265,0.075,2.261,-0.123,0.081,0.082,0.1
"result.1392",0.0192220531588026,0.0236800881285154,0.172,2.358,-0.285,0.083,0.091,0.101
"result.1393",0.059215821222295,0.00635992740640945,0.13,2.434,-0.272,0.083,0.088,0.101
"result.1394",2.03153940188602e-06,0.0174574745795083,0.368,2.633,-0.488,0.087,0.092,0.104
"result.1395",0.245761335812926,0.0879478718386398,0.058,2.312,-0.136,0.084,0.09,0.102
"result.1396",0.0218078526534762,0.120061859967619,0.168,2.39,-0.235,0.083,0.087,0.101
"result.1397",0.202554288690981,0.0170236640937311,0.066,2.287,-0.188,0.08,0.082,0.098
"result.1398",0.238186002530774,0.321515325649429,0.059,2.349,-0.086,0.083,0.084,0.101
"result.1399",0.00398689203089464,0.0894800978770617,0.223,2.401,-0.3,0.084,0.089,0.102
"result.1400",0.284715909559263,0.531822159696478,0.047,2.314,-0.042,0.082,0.081,0.099
"result.1401",0.017832416062158,0.192545828456088,0.176,2.475,-0.226,0.084,0.08,0.102
"result.1402",0.0456887238927812,0.088841853232706,0.136,2.325,-0.213,0.08,0.079,0.099
"result.1403",0.30146643355709,0.0749831730927388,0.044,2.41,-0.127,0.084,0.082,0.102
"result.1404",0.329149962108325,0.0677201921987745,0.037,2.326,-0.122,0.084,0.089,0.101
"result.1405",0.260358349414697,0.0933713838435799,0.054,2.411,-0.129,0.083,0.081,0.101
"result.1406",0.00091474895245069,0.00642124667961042,0.261,2.512,-0.402,0.084,0.087,0.101
"result.1407",0.237708260825702,0.282689145819607,0.06,2.371,-0.093,0.084,0.089,0.101
"result.1408",0.0314955056587277,0.320191892852108,0.152,2.423,-0.178,0.082,0.079,0.1
"result.1409",0.0362590686038467,0.00284447205469263,0.147,2.481,-0.304,0.082,0.078,0.1
"result.1410",0.0641410202325509,0.0209083307829491,0.127,2.371,-0.244,0.083,0.092,0.101
"result.1411",0.0329035357963983,0.0106226740299985,0.15,2.382,-0.282,0.082,0.087,0.1
"result.1412",0.00234330808707568,0.0157777583665074,0.233,2.513,-0.356,0.082,0.079,0.1
"result.1413",0.00362993261346359,0.000363684755755878,0.229,2.562,-0.422,0.085,0.091,0.103
"result.1414",0.40781455434909,0.0566763811866647,0.019,2.293,-0.11,0.082,0.084,0.1
"result.1415",0.000530607600905175,0.121146051274214,0.266,2.4,-0.333,0.081,0.086,0.1
"result.1416",0.118595495357218,0.0979259216398076,0.098,2.431,-0.171,0.083,0.078,0.1
"result.1417",0.0553206629417097,0.00865724257553246,0.13,2.386,-0.266,0.081,0.084,0.099
"result.1418",0.143944893706131,0.185045047123158,0.085,2.185,-0.137,0.08,0.088,0.099
"result.1419",0.0272296756075487,0.105570880273996,0.163,2.447,-0.234,0.085,0.089,0.102
"result.1420",0.746782323557058,0.428441731690633,-0.054,2.287,0.044,0.082,0.077,0.099
"result.1421",0.000199160893737243,0.0484137328658779,0.294,2.522,-0.389,0.083,0.085,0.101
"result.1422",0.0566172443675171,0.136175977578363,0.132,2.386,-0.195,0.083,0.087,0.101
"result.1423",8.99194417196915e-05,0.0023532809830179,0.306,2.539,-0.468,0.082,0.077,0.1
"result.1424",0.244019323085687,0.107361342737073,0.056,2.368,-0.127,0.081,0.079,0.099
"result.1425",0.254264892412534,0.1218572677937,0.054,2.313,-0.121,0.082,0.081,0.1
"result.1426",0.0130595352193822,0.0231529528512516,0.188,2.547,-0.301,0.085,0.084,0.102
"result.1427",0.0252757018673708,0.00197881658131982,0.162,2.467,-0.327,0.083,0.081,0.101
"result.1428",0.0147798209003037,0.00287941266678837,0.18,2.488,-0.338,0.083,0.08,0.101
"result.1429",0.071933652769691,0.245704871016164,0.124,2.509,-0.163,0.085,0.082,0.102
"result.1430",0.0170320605400935,0.0108600031488918,0.173,2.481,-0.303,0.082,0.08,0.099
"result.1431",0.0377520799813487,0.0558560320367164,0.147,2.439,-0.237,0.082,0.083,0.1
"result.1432",0.0786143195357001,0.00999661159556908,0.116,2.342,-0.25,0.082,0.088,0.1
"result.1433",0.336217141577971,0.0438390305269259,0.034,2.358,-0.132,0.081,0.074,0.099
"result.1434",0.000156657628474298,0.00955178939395895,0.298,2.523,-0.432,0.083,0.083,0.101
"result.1435",0.00183305605072888,0.0388000211422262,0.232,2.318,-0.334,0.08,0.086,0.098
"result.1436",9.17955039962153e-06,0.0176785499862101,0.341,2.501,-0.461,0.083,0.087,0.1
"result.1437",0.00513555119245249,0.119575519090294,0.215,2.506,-0.282,0.084,0.086,0.101
"result.1438",0.22371848052523,0.772603402731698,0.064,2.32,-0.021,0.084,0.092,0.101
"result.1439",0.0155222118739827,0.0253936141162532,0.181,2.438,-0.293,0.084,0.089,0.102
"result.1440",0.0313552475787179,0.0484903440131477,0.156,2.402,-0.251,0.084,0.09,0.101
"result.1441",0.0343063761894491,0.0407021118144781,0.149,2.347,-0.249,0.082,0.087,0.1
"result.1442",0.229929043671154,0.423560448155759,0.061,2.338,-0.072,0.083,0.081,0.101
"result.1443",0.00207549880325358,0.0592994048022482,0.243,2.575,-0.331,0.085,0.08,0.102
"result.1444",0.000533450468709252,0.0768802190325041,0.273,2.405,-0.355,0.083,0.089,0.101
"result.1445",0.0318211003770179,0.160780234487822,0.154,2.442,-0.211,0.083,0.082,0.101
"result.1446",0.0528557001765074,0.0373746226659172,0.139,2.557,-0.241,0.086,0.083,0.103
"result.1447",0.0540880791107489,0.00979358010372822,0.133,2.45,-0.266,0.082,0.077,0.1
"result.1448",0.000951990398216163,0.156276875845482,0.254,2.471,-0.312,0.082,0.081,0.1
"result.1449",0.0431880131169061,0.075778170574319,0.144,2.38,-0.226,0.084,0.089,0.102
"result.1450",0.00787424299438049,0.100299655714211,0.203,2.537,-0.276,0.084,0.084,0.102
"result.1451",0.0119260171157243,0.000565445004642395,0.192,2.568,-0.377,0.085,0.091,0.102
"result.1452",0.0109391454720378,0.026431451086124,0.19,2.485,-0.301,0.083,0.078,0.101
"result.1453",0.00986869947840848,0.119239566606495,0.193,2.429,-0.26,0.083,0.084,0.101
"result.1454",0.0568267402408413,0.0397667336334543,0.131,2.479,-0.231,0.083,0.078,0.101
"result.1455",0.0145678293861576,0.144984074226021,0.182,2.4,-0.242,0.083,0.09,0.101
