"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1653",0.288107288092794,0.826983041037097,0.049,2.355,0.004,0.088,0.092,0.105
"result.1654",0.354103030787727,0.450449500391229,0.033,2.557,-0.04,0.088,0.085,0.104
"result.1655",0.866512652058466,0.294519893587538,-0.094,2.434,0.064,0.085,0.086,0.102
"result.1656",0.672251010934599,0.589413291357411,-0.038,2.429,0.051,0.085,0.079,0.102
"result.1657",0.523769819989767,0.236447341095868,-0.005,2.372,-0.036,0.086,0.087,0.103
"result.1658",0.834838421605426,0.771501014878802,-0.082,2.343,0.125,0.085,0.088,0.102
"result.1659",0.358355568405976,0.768243473699966,0.032,2.508,0.01,0.087,0.08,0.104
"result.1660",0.740303708737528,0.601511112967112,-0.053,2.31,0.068,0.083,0.086,0.101
"result.1661",0.388487913762585,0.502257514711814,0.025,2.513,-0.024,0.087,0.078,0.103
"result.1662",0.404279780853713,0.4075053257114,0.021,2.456,-0.034,0.085,0.086,0.102
"result.1663",0.816654736056021,0.810787520811139,-0.079,2.53,0.129,0.088,0.079,0.104
"result.1664",0.546236822209431,0.945895458463042,-0.01,2.426,0.101,0.086,0.082,0.103
"result.1665",0.954953399601241,0.579386926912788,-0.145,2.354,0.157,0.086,0.085,0.103
"result.1666",0.81145128992968,0.666342556812499,-0.076,2.373,0.1,0.086,0.087,0.103
"result.1667",0.0645600068768465,0.157977077067975,0.132,2.566,-0.188,0.087,0.089,0.104
"result.1668",0.226009025822486,0.123697442537003,0.064,2.478,-0.129,0.084,0.086,0.101
"result.1669",0.164494351103413,0.288118586492925,0.083,2.506,-0.115,0.085,0.087,0.102
"result.1670",0.391201532507821,0.385682099155521,0.024,2.366,-0.04,0.085,0.089,0.102
"result.1671",0.135974560764956,0.288099366773045,0.094,2.513,-0.126,0.086,0.086,0.102
"result.1672",0.832502835056746,0.850697487453031,-0.083,2.339,0.142,0.086,0.088,0.103
"result.1673",0.932525113525702,0.55038951476426,-0.127,2.238,0.134,0.085,0.089,0.102
"result.1674",0.548968782357342,0.701638477565755,-0.01,2.328,0.04,0.085,0.091,0.102
"result.1675",0.896356683889775,0.483531914762052,-0.106,2.37,0.104,0.084,0.086,0.101
"result.1676",0.930573131844278,0.651669224038112,-0.124,2.383,0.146,0.084,0.08,0.101
"result.1677",0.799312121537988,0.365362701702279,-0.071,2.394,0.052,0.085,0.084,0.102
"result.1678",0.607170209536092,0.496356332602326,-0.023,2.451,0.023,0.086,0.087,0.103
"result.1679",0.451726768309022,0.489903075943141,0.01,2.345,-0.012,0.084,0.088,0.101
"result.1680",0.121828375092072,0.393924111441976,0.1,2.548,-0.115,0.086,0.079,0.103
"result.1681",0.00329212749625084,0.333398420101263,0.237,2.596,-0.261,0.087,0.089,0.104
"result.1682",0.182116309706511,0.338299862093784,0.079,2.582,-0.102,0.087,0.079,0.103
"result.1683",0.452272025331586,0.635435628745649,0.011,2.526,0.009,0.087,0.086,0.104
"result.1684",0.923612607738403,0.223376321733205,-0.122,2.452,0.079,0.085,0.078,0.102
"result.1685",0.425396412257156,0.560843009215736,0.016,2.404,-0.007,0.085,0.084,0.102
"result.1686",0.600991846041895,0.607207802090768,-0.021,2.381,0.037,0.083,0.081,0.1
"result.1687",0.673147901673574,0.580216861564379,-0.037,2.312,0.049,0.083,0.084,0.101
"result.1688",0.181126291922403,0.626728769216994,0.077,2.442,-0.058,0.084,0.079,0.101
"result.1689",0.414944549334082,0.943486773362534,0.018,2.351,0.072,0.084,0.078,0.101
"result.1690",0.44166380310543,0.523178474030605,0.012,2.274,-0.009,0.082,0.086,0.1
"result.1691",0.794360920618432,0.632847290542633,-0.072,2.444,0.091,0.088,0.087,0.104
"result.1692",0.646769146939569,0.645870523960336,-0.031,2.33,0.052,0.083,0.085,0.1
"result.1693",0.767967080289342,0.704127428290014,-0.062,2.415,0.092,0.085,0.08,0.102
"result.1694",0.535416815330971,0.179380069043758,-0.007,2.444,-0.044,0.084,0.078,0.101
"result.1695",0.31645523346844,0.537567011332306,0.041,2.448,-0.035,0.085,0.08,0.102
"result.1696",0.560872031366808,0.291652662879061,-0.013,2.522,-0.017,0.088,0.091,0.104
"result.1697",0.203923475877058,0.289098658115985,0.07,2.408,-0.102,0.084,0.087,0.102
"result.1698",0.334440632453362,0.190193490167261,0.037,2.512,-0.086,0.086,0.079,0.103
"result.1699",0.0609388113879136,0.168537220934952,0.131,2.472,-0.186,0.085,0.088,0.102
"result.1700",0.457129117799957,0.160987575556544,0.009,2.549,-0.065,0.086,0.083,0.103
"result.1701",0.118505284321329,0.337372559164376,0.1,2.444,-0.123,0.084,0.088,0.101
"result.1702",0.782249005743584,0.0869469563115109,-0.065,2.376,-0.013,0.083,0.079,0.101
"result.1703",0.188517146306458,0.553755916453747,0.076,2.373,-0.068,0.086,0.093,0.103
"result.1704",0.745574693378071,0.227023142349518,-0.057,2.46,0.015,0.086,0.086,0.103
"result.1705",0.795179893686424,0.395510091298931,-0.07,2.361,0.055,0.085,0.089,0.102
"result.1706",0.318277235064214,0.242204646137767,0.041,2.58,-0.081,0.087,0.08,0.104
"result.1707",0.548643354971419,0.721392092115734,-0.01,2.385,0.044,0.086,0.09,0.103
"result.1708",0.890150645190693,0.695997634140431,-0.107,2.416,0.136,0.087,0.087,0.104
"result.1709",0.721087859250544,0.798127046223406,-0.052,2.337,0.099,0.088,0.092,0.105
"result.1710",0.340179345530426,0.419222631923034,0.036,2.458,-0.047,0.086,0.083,0.103
"result.1711",0.0127213526708553,0.238872953965282,0.191,2.562,-0.231,0.085,0.08,0.102
"result.1712",0.568418048394159,0.54852107746848,-0.015,2.453,0.022,0.086,0.081,0.103
"result.1713",0.61687325134106,0.548251306742804,-0.025,2.415,0.032,0.085,0.078,0.102
"result.1714",0.92070094497717,0.729669756960909,-0.118,2.265,0.154,0.084,0.09,0.102
"result.1715",0.233796610838415,0.389542701182213,0.063,2.596,-0.078,0.086,0.079,0.103
"result.1716",0.486196081339528,0.828039203096824,0.003,2.416,0.051,0.084,0.079,0.101
"result.1717",0.950944894542067,0.515284434894648,-0.139,2.388,0.141,0.084,0.075,0.101
"result.1718",0.737291771929233,0.484322558263415,-0.054,2.334,0.051,0.085,0.085,0.102
"result.1719",0.979935703944819,0.146174855445373,-0.177,2.437,0.117,0.086,0.076,0.103
"result.1720",0.146796650268581,0.46956079001956,0.092,2.566,-0.096,0.087,0.086,0.104
"result.1721",0.0681915979143316,0.469270366335461,0.128,2.508,-0.132,0.086,0.081,0.103
"result.1722",0.964776287655026,0.757792121346898,-0.156,2.314,0.196,0.086,0.087,0.103
"result.1723",0.594996995308316,0.205371778312564,-0.02,2.451,-0.026,0.085,0.086,0.102
"result.1724",0.566418477468452,0.750792136133433,-0.014,2.288,0.053,0.085,0.089,0.102
"result.1725",0.93461823668587,0.653957438482422,-0.127,2.357,0.149,0.084,0.079,0.101
"result.1726",0.436582891485614,0.854306660549607,0.013,2.355,0.046,0.083,0.082,0.1
"result.1727",0.559342448429322,0.0487045644597308,-0.013,2.481,-0.081,0.087,0.092,0.104
"result.1728",0.197318076588509,0.684456561586544,0.073,2.5,-0.046,0.086,0.079,0.103
"result.1729",0.107729654220945,0.0143007847246793,0.106,2.556,-0.23,0.086,0.087,0.103
"result.1730",0.198393813392099,0.253033326866231,0.075,2.55,-0.112,0.088,0.087,0.104
"result.1731",0.231676292543646,0.190992153364794,0.065,2.555,-0.114,0.088,0.092,0.104
"result.1732",0.820002640539566,0.548466495403821,-0.079,2.389,0.086,0.086,0.084,0.103
"result.1733",0.881105382337128,0.490007940508526,-0.1,2.427,0.098,0.084,0.081,0.101
"result.1734",0.660644103865799,0.322218019479668,-0.036,2.363,0.009,0.086,0.09,0.103
"result.1735",0.629660752523378,0.474332360791737,-0.029,2.544,0.025,0.088,0.08,0.104
"result.1736",0.882906839688104,0.472030247993461,-0.106,2.511,0.102,0.089,0.087,0.105
"result.1737",0.929450074857638,0.955017644931737,-0.127,2.323,0.223,0.086,0.085,0.103
"result.1738",0.281020765073261,0.447194395374997,0.049,2.422,-0.056,0.084,0.084,0.101
"result.1739",0.82306351828914,0.748884707330221,-0.078,2.369,0.116,0.084,0.08,0.101
"result.1740",0.849236709408076,0.624690712293327,-0.086,2.348,0.104,0.083,0.078,0.101
"result.1741",0.894445737469598,0.940449320879499,-0.105,2.289,0.192,0.084,0.082,0.101
"result.1742",0.0311182444685461,0.258108593662258,0.152,2.454,-0.189,0.082,0.078,0.099
"result.1743",0.256364025316485,0.371519920625196,0.056,2.504,-0.074,0.085,0.077,0.102
"result.1744",0.450120626625711,0.020860008860604,0.011,2.478,-0.127,0.084,0.077,0.102
"result.1745",0.317914423886709,0.204288751379909,0.041,2.506,-0.087,0.085,0.078,0.102
"result.1746",0.800371876864859,0.946501719928242,-0.071,2.3,0.162,0.084,0.084,0.101
"result.1747",0.496947651810333,0.402235437840959,0.001,2.491,-0.015,0.087,0.087,0.104
"result.1748",0.972987678551976,0.679545677662624,-0.166,2.403,0.193,0.086,0.082,0.103
"result.1749",0.845481580310851,0.507563154838405,-0.085,2.353,0.086,0.084,0.083,0.101
"result.1750",0.52320068103611,0.230096847753142,-0.005,2.449,-0.037,0.085,0.079,0.102
"result.1751",0.34268700384279,0.37460837918329,0.034,2.45,-0.052,0.084,0.084,0.101
"result.1752",0.397044247968378,0.676723598593666,0.023,2.441,0.003,0.087,0.093,0.103
"result.1753",0.888724242919942,0.413062178507637,-0.102,2.281,0.089,0.084,0.083,0.101
"result.1754",0.235768426058021,0.128018834303274,0.062,2.43,-0.126,0.085,0.088,0.102
"result.1755",0.586696196948265,0.428160889967933,-0.019,2.526,0.009,0.087,0.081,0.104
"result.1756",0.509568268059688,0.671416076474775,-0.002,2.457,0.027,0.085,0.078,0.102
"result.1757",0.349871219614034,0.438867908680563,0.033,2.447,-0.042,0.085,0.08,0.102
"result.1758",0.744720075150196,0.235936875738905,-0.056,2.444,0.015,0.085,0.079,0.102
"result.1759",0.154262935540599,0.778961110801461,0.088,2.551,-0.045,0.087,0.08,0.103
"result.1760",0.811880710348583,0.88810766310161,-0.077,2.488,0.145,0.088,0.081,0.104
"result.1761",0.887713260511925,0.18337746439228,-0.101,2.375,0.05,0.084,0.076,0.101
"result.1762",0.879913262408213,0.488033368591926,-0.096,2.285,0.094,0.082,0.08,0.1
"result.1763",0.754003767013459,0.341160793964551,-0.059,2.28,0.035,0.086,0.091,0.103
"result.1764",0.32460888158828,0.495458519903532,0.039,2.425,-0.039,0.085,0.082,0.102
"result.1765",0.368499086533147,0.612712087080123,0.029,2.46,-0.013,0.087,0.088,0.103
"result.1766",0.175239134834788,0.170031755627583,0.08,2.557,-0.133,0.085,0.082,0.102
"result.1767",0.965205890161836,0.926397903267679,-0.156,2.277,0.238,0.086,0.087,0.103
"result.1768",0.230050567840834,0.482196988970437,0.063,2.378,-0.066,0.085,0.089,0.103
"result.1769",0.445011644656894,0.0167678897119423,0.012,2.459,-0.133,0.084,0.078,0.101
"result.1770",0.716640948275143,0.586070977186399,-0.05,2.425,0.063,0.088,0.09,0.104
"result.1771",0.905115859927272,0.734039860631921,-0.113,2.257,0.149,0.086,0.091,0.104
"result.1772",0.163780198925914,0.453547699402958,0.085,2.493,-0.091,0.087,0.087,0.103
"result.1773",0.959119705076195,0.674255960692602,-0.15,2.345,0.175,0.086,0.084,0.103
"result.1774",0.41303092860122,0.700047681222728,0.019,2.384,0.011,0.087,0.094,0.104
"result.1775",0.290698071155816,0.30126164312554,0.048,2.489,-0.077,0.086,0.085,0.103
"result.1776",0.845604762268143,0.606654152237288,-0.086,2.276,0.102,0.085,0.087,0.102
"result.1777",0.568396494719665,0.431669562532235,-0.014,2.481,0.005,0.085,0.079,0.102
"result.1778",0.460444838147771,0.614963892124614,0.008,2.404,0.008,0.083,0.077,0.101
"result.1779",0.431907705349764,0.259552887486834,0.015,2.442,-0.051,0.085,0.085,0.102
"result.1780",0.813160098544647,0.453588569193753,-0.078,2.495,0.071,0.088,0.087,0.104
"result.1781",0.00250018230592006,0.283120493732945,0.239,2.594,-0.271,0.085,0.079,0.102
"result.1782",0.704098363324552,0.754856255276426,-0.047,2.452,0.086,0.087,0.081,0.104
"result.1783",0.827114229516409,0.532974784504632,-0.082,2.423,0.087,0.087,0.084,0.104
"result.1784",0.19517446689807,0.312844577135157,0.071,2.304,-0.099,0.083,0.087,0.101
"result.1785",0.616962712977785,0.642325261491761,-0.025,2.301,0.046,0.085,0.09,0.102
"result.1786",0.362044062425513,0.536223121875893,0.03,2.437,-0.025,0.085,0.079,0.102
"result.1787",0.404937526936213,0.205069143110987,0.02,2.398,-0.067,0.083,0.077,0.101
"result.1788",0.562736395170934,0.682344634411474,-0.014,2.479,0.04,0.087,0.085,0.104
"result.1789",0.216234601896742,0.300442298711265,0.068,2.41,-0.098,0.086,0.091,0.103
"result.1790",0.0563056611137706,0.746701005015663,0.135,2.489,-0.098,0.085,0.089,0.102
"result.1791",0.106221531654323,0.19609431779985,0.108,2.388,-0.156,0.086,0.091,0.103
"result.1792",0.727272419972038,0.681805209691971,-0.051,2.361,0.078,0.085,0.082,0.102
"result.1793",0.645533301331544,0.762635540805376,-0.032,2.419,0.072,0.086,0.083,0.103
"result.1794",0.912579179548242,0.601693748075299,-0.115,2.298,0.13,0.085,0.087,0.102
"result.1795",0.0546621441949706,0.648008222952106,0.137,2.388,-0.116,0.086,0.09,0.103
"result.1796",0.868638800066862,0.726920684491089,-0.094,2.281,0.129,0.084,0.087,0.102
"result.1797",0.545646889558579,0.896220450383165,-0.009,2.286,0.081,0.084,0.091,0.101
"result.1798",0.0134849273254742,0.170174831569254,0.189,2.556,-0.243,0.086,0.09,0.103
"result.1799",0.47187251217399,0.153634962344991,0.006,2.494,-0.064,0.086,0.082,0.103
"result.1800",0.189028647925364,0.408056580257745,0.075,2.434,-0.088,0.085,0.086,0.102
"result.1801",0.46589095605493,0.298308426763697,0.007,2.259,-0.038,0.084,0.087,0.102
"result.1802",0.91651059898014,0.121887834212876,-0.117,2.4,0.051,0.085,0.081,0.102
"result.1803",0.0336998562620115,0.133244629221553,0.153,2.45,-0.216,0.083,0.081,0.101
"result.1804",0.740020528076824,0.301691978463221,-0.055,2.459,0.025,0.085,0.074,0.102
"result.1805",0.132792828404766,0.0944326040091475,0.091,2.439,-0.165,0.081,0.079,0.099
"result.1806",0.143571458591659,0.184458947766006,0.092,2.43,-0.142,0.086,0.09,0.103
"result.1807",0.201845039443026,0.628836915604171,0.071,2.367,-0.052,0.084,0.085,0.102
"result.1808",0.93483568227903,0.640857148656033,-0.126,2.236,0.147,0.083,0.084,0.101
"result.1809",0.0350918383993536,0.611907067737493,0.159,2.501,-0.142,0.087,0.093,0.104
"result.1810",0.048311760550929,0.514637901515498,0.141,2.544,-0.139,0.085,0.086,0.102
"result.1811",0.463364875591796,0.683097417392015,0.008,2.387,0.019,0.083,0.076,0.1
"result.1812",0.232856194767811,0.673759396265127,0.062,2.41,-0.036,0.084,0.083,0.102
"result.1813",0.165943942433356,0.862920290901724,0.084,2.513,-0.022,0.086,0.08,0.103
"result.1814",0.633111182432544,0.607928474751505,-0.028,2.365,0.044,0.084,0.083,0.101
"result.1815",0.622631762366537,0.494957648739114,-0.027,2.437,0.026,0.086,0.088,0.102
"result.1816",0.191080130715176,0.169534178316136,0.074,2.551,-0.128,0.085,0.079,0.102
"result.1817",0.217735456075516,0.662996488950637,0.065,2.37,-0.041,0.083,0.084,0.101
"result.1818",0.990288591968108,0.601338155999775,-0.2,2.417,0.215,0.086,0.077,0.102
"result.1819",0.902486824414241,0.249740346729188,-0.11,2.411,0.071,0.085,0.077,0.102
"result.1820",0.488620507652181,0.700150334493174,0.003,2.421,0.027,0.086,0.089,0.103
"result.1821",0.149767153595042,0.692789013121866,0.087,2.445,-0.058,0.084,0.081,0.101
"result.1822",0.324270319629574,0.0911802093390979,0.04,2.57,-0.115,0.087,0.08,0.103
"result.1823",0.873622992079923,0.727308428581628,-0.096,2.372,0.13,0.084,0.076,0.101
"result.1824",0.311790586047723,0.137133689335827,0.041,2.381,-0.103,0.083,0.079,0.101
"result.1825",0.00925509122631189,0.344509622547192,0.198,2.45,-0.221,0.084,0.087,0.101
"result.1826",0.575607637831575,0.463554443288377,-0.015,2.235,0.01,0.081,0.084,0.099
"result.1827",0.348020390143206,0.513420526348505,0.034,2.454,-0.032,0.086,0.086,0.103
"result.1828",0.219184486189817,0.100019081207141,0.066,2.45,-0.139,0.086,0.09,0.103
"result.1829",0.995454413934271,0.891701235657969,-0.223,2.319,0.293,0.086,0.08,0.103
"result.1830",0.450816406878025,0.629541942287536,0.011,2.372,0.008,0.086,0.092,0.103
"result.1831",0.98105817755525,0.903735282185557,-0.174,2.268,0.249,0.084,0.076,0.102
"result.1832",0.780727064884172,0.151060416249715,-0.069,2.598,0.012,0.09,0.085,0.106
"result.1833",0.0539765370636569,0.0970864703321219,0.135,2.553,-0.208,0.084,0.078,0.101
"result.1834",0.425469938862588,0.0614589049558008,0.016,2.438,-0.102,0.083,0.083,0.1
"result.1835",0.755731342532038,0.214726651111956,-0.057,2.335,0.013,0.083,0.085,0.101
"result.1836",0.81249086559434,0.635908550595403,-0.076,2.423,0.096,0.086,0.084,0.103
"result.1837",0.300212878172509,0.39243345647166,0.045,2.415,-0.06,0.085,0.087,0.102
"result.1838",0.821530597561518,0.62366682739802,-0.081,2.472,0.098,0.088,0.079,0.104
"result.1839",0.114810133954807,0.629269167870469,0.104,2.517,-0.085,0.086,0.082,0.103
"result.1840",0.844316002867124,0.993354424078315,-0.084,2.311,0.224,0.083,0.078,0.101
"result.1841",0.870068053697055,0.482385311725029,-0.094,2.391,0.092,0.084,0.082,0.101
"result.1842",0.987031149133277,0.429333606563054,-0.19,2.355,0.18,0.085,0.077,0.102
"result.1843",0.941451786021256,0.73628499301798,-0.131,2.274,0.167,0.084,0.085,0.101
"result.1844",0.0845541615035971,0.118581092386611,0.117,2.551,-0.184,0.085,0.081,0.102
"result.1845",0.761987834737523,0.492010519960251,-0.061,2.426,0.06,0.085,0.079,0.102
"result.1846",0.643532491353501,0.73248975946423,-0.031,2.319,0.066,0.084,0.09,0.101
"result.1847",0.772887275686157,0.421807187972943,-0.063,2.355,0.052,0.085,0.085,0.102
"result.1848",0.250382808118626,0.408942479501396,0.057,2.426,-0.07,0.084,0.082,0.101
"result.1849",0.578022200507462,0.568323266395453,-0.017,2.42,0.027,0.086,0.086,0.103
"result.1850",0.257749132311291,0.558420629134203,0.055,2.436,-0.047,0.084,0.078,0.102
"result.1851",0.138038206377763,0.854245816074654,0.091,2.319,-0.03,0.083,0.089,0.101
"result.1852",0.715057511376328,0.638607847222636,-0.049,2.479,0.069,0.086,0.081,0.103
"result.1853",0.323963216709672,0.802217695516716,0.037,2.28,0.011,0.082,0.084,0.099
"result.1854",0.675849307678658,0.558148997815479,-0.04,2.476,0.048,0.088,0.088,0.105
"result.1855",0.36466554853302,0.654304856245987,0.029,2.441,-0.007,0.084,0.076,0.102
"result.1856",0.127633432658192,0.4586631236065,0.097,2.515,-0.102,0.085,0.078,0.102
"result.1857",0.691458402404645,0.280089090325901,-0.042,2.419,0.009,0.084,0.08,0.102
"result.1858",0.927296166104825,0.15260207223396,-0.121,2.284,0.063,0.083,0.086,0.101
"result.1859",0.804205616371245,0.859905660982798,-0.074,2.444,0.136,0.087,0.081,0.104
"result.1860",0.584515435746836,0.261374803833254,-0.018,2.354,-0.018,0.084,0.091,0.101
"result.1861",0.497656390963157,0.478215188909424,0.001,2.435,-0.004,0.086,0.09,0.102
"result.1862",0.701673922741139,0.507331912358611,-0.044,2.359,0.046,0.084,0.084,0.101
"result.1863",0.578583945739178,0.331017075665163,-0.017,2.394,-0.008,0.084,0.081,0.102
"result.1864",0.779772252396589,0.761877360358634,-0.065,2.357,0.105,0.084,0.078,0.102
"result.1865",0.622027658162256,0.528521699858876,-0.026,2.445,0.031,0.086,0.08,0.103
"result.1866",0.269053069073433,0.823682481031643,0.053,2.455,0,0.085,0.083,0.102
"result.1867",0.871232405866203,0.391673634269002,-0.096,2.418,0.081,0.085,0.078,0.102
"result.1868",0.667112637171811,0.774950294447859,-0.036,2.363,0.08,0.085,0.082,0.102
"result.1869",0.592367330336101,0.726209188724737,-0.019,2.318,0.053,0.082,0.079,0.1
"result.1870",0.884861944282182,0.730031931653763,-0.105,2.4,0.14,0.088,0.088,0.105
"result.1871",0.0616697632231824,0.519327571351633,0.13,2.411,-0.127,0.084,0.087,0.102
"result.1872",0.999815888481894,0.789968764687333,-0.303,2.117,0.349,0.085,0.086,0.103
"result.1873",0.630525743465761,0.739177281790927,-0.028,2.441,0.065,0.086,0.08,0.103
"result.1874",0.177082328935253,0.19225284048086,0.078,2.433,-0.128,0.084,0.078,0.102
"result.1875",0.132494811577852,0.202910327457224,0.095,2.454,-0.142,0.085,0.09,0.103
"result.1876",0.144212440320063,0.590226706403982,0.09,2.506,-0.077,0.085,0.079,0.102
"result.1877",0.742297328912307,0.278823682360502,-0.054,2.314,0.021,0.083,0.086,0.101
"result.1878",0.557656190262629,0.759031103477811,-0.012,2.397,0.053,0.086,0.087,0.103
"result.1879",0.498539411712332,0.650454219692215,0,2.396,0.021,0.085,0.09,0.102
"result.1880",0.920744457168425,0.944441266222518,-0.121,2.263,0.212,0.086,0.088,0.103
"result.1881",0.194126337389526,0.996146975182807,0.075,2.498,0.075,0.087,0.079,0.104
"result.1882",0.884436478748894,0.321980060058694,-0.103,2.44,0.077,0.086,0.079,0.103
"result.1883",0.382967321788997,0.577867012426833,0.025,2.292,-0.014,0.083,0.09,0.101
"result.1884",0.337788172906426,0.63244392102493,0.036,2.479,-0.017,0.085,0.084,0.102
"result.1885",0.535241717720485,0.435518614356533,-0.007,2.416,-0.002,0.084,0.084,0.101
"result.1886",0.336891977388459,0.432516998089664,0.036,2.433,-0.045,0.084,0.079,0.102
"result.1887",0.99187219283036,0.347701516698863,-0.203,2.277,0.181,0.085,0.087,0.102
"result.1888",0.638778647425393,0.621505938507459,-0.03,2.401,0.048,0.085,0.081,0.102
"result.1889",0.734210574049889,0.301443687565735,-0.055,2.566,0.026,0.089,0.086,0.105
"result.1890",0.0595912597916314,0.428842378668225,0.132,2.53,-0.142,0.085,0.086,0.102
"result.1891",0.0856516371910309,0.340212198914173,0.119,2.618,-0.142,0.087,0.082,0.103
"result.1892",0.400721151888097,0.724982786083406,0.022,2.358,0.012,0.086,0.089,0.103
"result.1893",0.873038086375481,0.508120916173239,-0.098,2.35,0.099,0.086,0.089,0.103
"result.1894",0.0115626692078093,0.509032205557762,0.196,2.499,-0.194,0.086,0.093,0.103
"result.1895",0.548144151772896,0.362795808066958,-0.01,2.392,-0.01,0.084,0.08,0.101
"result.1896",0.916530247113629,0.579392633017757,-0.119,2.313,0.13,0.086,0.088,0.103
"result.1897",0.472752526092064,0.450896201081183,0.006,2.481,-0.013,0.084,0.081,0.101
"result.1898",0.169004499910717,0.130138589275642,0.082,2.481,-0.146,0.086,0.088,0.103
"result.1899",0.285242669796169,0.630673279572755,0.048,2.431,-0.029,0.084,0.077,0.101
"result.1900",0.347424148492567,0.434444947777418,0.034,2.46,-0.043,0.085,0.085,0.102
"result.1901",0.768189846998783,0.340694568769017,-0.064,2.473,0.041,0.088,0.086,0.105
"result.1902",0.0917762303471574,0.324540935429039,0.117,2.524,-0.143,0.088,0.091,0.104
"result.1903",0.100899422763896,0.441409740981642,0.106,2.433,-0.114,0.083,0.077,0.1
"result.1904",0.884336554591988,0.49919411595653,-0.102,2.366,0.102,0.086,0.086,0.102
"result.1905",0.796218801195056,0.922349399366365,-0.069,2.167,0.151,0.084,0.09,0.101
"result.1906",0.750751777068624,0.153154465420666,-0.057,2.353,-0.001,0.084,0.087,0.102
"result.1907",0.666849353682116,0.604283266689251,-0.037,2.313,0.052,0.085,0.088,0.103
"result.1908",0.0089496716260326,0.853494414261787,0.199,2.445,-0.139,0.084,0.087,0.101
"result.1909",0.208273596242455,0.0180516423867794,0.069,2.585,-0.187,0.085,0.08,0.102
"result.1910",0.749646916892197,0.869189346119413,-0.06,2.439,0.123,0.089,0.089,0.105
"result.1911",0.560262765066128,0.0643759899399622,-0.012,2.412,-0.074,0.083,0.084,0.101
"result.1912",0.97113091808566,0.635000677750443,-0.16,2.316,0.18,0.085,0.086,0.102
"result.1913",0.0337284630258635,0.563366921329426,0.158,2.483,-0.148,0.086,0.095,0.103
"result.1914",0.124243548434248,0.62032258227516,0.101,2.568,-0.083,0.087,0.079,0.104
"result.1915",0.359880815604216,0.655923151277908,0.031,2.252,-0.008,0.086,0.088,0.103
"result.1916",0.028425944540857,0.508803008999277,0.162,2.51,-0.16,0.085,0.082,0.102
"result.1917",0.609808589984744,0.398011764617558,-0.023,2.393,0.009,0.083,0.077,0.101
"result.1918",0.258545935377467,0.433831266805819,0.058,2.549,-0.067,0.089,0.088,0.105
"result.1919",0.459795117870151,0.0626883754525223,0.009,2.397,-0.096,0.084,0.086,0.101
"result.1920",0.725127966553262,0.704409500923884,-0.051,2.457,0.082,0.086,0.078,0.103
"result.1921",0.568683544094046,0.329322430866437,-0.014,2.286,-0.011,0.082,0.083,0.1
"result.1922",0.299731996638412,0.344649062904164,0.045,2.503,-0.068,0.086,0.083,0.103
"result.1923",0.0251084764072817,0.549459515551099,0.166,2.489,-0.159,0.085,0.083,0.102
"result.1924",0.551705789443533,0.912331146344681,-0.011,2.468,0.088,0.088,0.085,0.104
"result.1925",0.601644077006084,0.415741051307809,-0.022,2.438,0.01,0.084,0.078,0.101
"result.1926",0.0415730544945281,0.277235502927346,0.147,2.589,-0.18,0.085,0.08,0.102
"result.1927",0.024195453175626,0.459828000024658,0.168,2.491,-0.174,0.085,0.088,0.102
"result.1928",0.432246993088675,0.0455021642491489,0.015,2.422,-0.111,0.085,0.088,0.102
"result.1929",0.950449398880532,0.68293822000069,-0.144,2.434,0.171,0.087,0.085,0.104
"result.1930",0.539191487305995,0.283614132066676,-0.008,2.403,-0.024,0.083,0.079,0.1
"result.1931",0.735149320318452,0.622078626235183,-0.054,2.426,0.072,0.087,0.086,0.103
"result.1932",0.139430500977561,0.194483857719541,0.092,2.547,-0.141,0.085,0.079,0.102
"result.1933",0.15503026717361,0.545648281407222,0.088,2.456,-0.081,0.087,0.088,0.104
"result.1934",0.174479631951365,0.455812260896615,0.082,2.536,-0.088,0.087,0.087,0.104
"result.1935",0.296876840075636,0.353128990959472,0.045,2.404,-0.066,0.084,0.088,0.101
"result.1936",0.824713510767776,0.632937194101807,-0.083,2.58,0.102,0.089,0.079,0.105
"result.1937",0.186426164804208,0.380265852933543,0.076,2.53,-0.093,0.085,0.079,0.102
"result.1938",0.739520339719963,0.528001580908507,-0.054,2.329,0.059,0.085,0.087,0.102
"result.1939",0.183882647220628,0.563335430103546,0.078,2.53,-0.069,0.087,0.082,0.104
"result.1940",0.905265812035772,0.390001580692096,-0.111,2.386,0.096,0.085,0.079,0.102
"result.1941",0.781932948341788,0.415673319136943,-0.066,2.337,0.054,0.085,0.087,0.102
"result.1942",0.753518135167568,0.0805501043070831,-0.059,2.435,-0.02,0.086,0.087,0.103
"result.1943",0.0274233556366548,0.254235144675874,0.166,2.528,-0.203,0.086,0.088,0.103
"result.1944",0.359242860331227,0.213881474379433,0.03,2.46,-0.075,0.083,0.08,0.101
"result.1945",0.906608052068462,0.531493867278073,-0.111,2.337,0.115,0.084,0.085,0.101
"result.1946",0.066743908424912,0.0633837437438797,0.131,2.64,-0.216,0.087,0.087,0.104
"result.1947",0.471184104349573,0.524957386884983,0.006,2.316,-0.002,0.083,0.086,0.1
