"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1424",0.99990323215432,0.999978929096817,-0.326,2.232,0.553,0.088,0.09,0.105
"result.1425",0.9994846856282,0.999990049317207,-0.287,2.245,0.521,0.088,0.078,0.104
"result.1426",0.970316798708826,0.998885340262519,-0.172,2.44,0.344,0.091,0.088,0.107
"result.1427",0.972730465643814,0.997084545602401,-0.17,2.359,0.325,0.089,0.087,0.105
"result.1428",0.981455437450499,0.998099879481344,-0.185,2.347,0.348,0.089,0.092,0.105
"result.1429",0.997441899379467,0.999999811443984,-0.256,2.409,0.524,0.092,0.084,0.107
"result.1430",0.991176509856239,0.999902969377359,-0.208,2.386,0.415,0.088,0.079,0.104
"result.1431",0.968366889742551,0.999986504015237,-0.162,2.359,0.392,0.088,0.079,0.104
"result.1432",0.986634167382277,0.999725137241418,-0.192,2.29,0.387,0.087,0.087,0.104
"result.1433",0.999998883088486,0.999986706135459,-0.379,2.258,0.608,0.089,0.075,0.106
"result.1434",0.688305748724897,0.999337017740018,-0.043,2.433,0.225,0.088,0.083,0.105
"result.1435",0.879885084196051,0.999914949086886,-0.099,2.263,0.311,0.085,0.086,0.102
"result.1436",0.421714371449597,0.999938251415779,0.017,2.418,0.197,0.088,0.087,0.104
"result.1437",0.930162795850389,0.999999811412713,-0.132,2.427,0.383,0.09,0.087,0.106
"result.1438",0.999007013981227,0.999999811439393,-0.278,2.224,0.591,0.09,0.095,0.106
"result.1439",0.961496868909613,0.999499116080544,-0.158,2.351,0.344,0.09,0.09,0.106
"result.1440",0.931267750283485,0.999994425269577,-0.131,2.348,0.366,0.088,0.088,0.105
"result.1441",0.991782559712056,0.999972285013236,-0.21,2.196,0.436,0.088,0.09,0.105
"result.1442",0.999435275237162,0.999999811441839,-0.288,2.248,0.582,0.088,0.081,0.105
"result.1443",0.880559059096883,0.999999811436717,-0.107,2.479,0.363,0.091,0.081,0.107
"result.1444",0.778835422895006,0.999937991702988,-0.068,2.299,0.284,0.089,0.09,0.106
"result.1445",0.961050944746634,0.999999811428386,-0.155,2.395,0.415,0.088,0.079,0.104
"result.1446",0.984297232235658,0.999916624370457,-0.198,2.451,0.408,0.092,0.088,0.108
"result.1447",0.994484718160775,0.999806975289804,-0.225,2.37,0.424,0.089,0.078,0.105
"result.1448",0.835579458105362,0.999982497530137,-0.085,2.395,0.312,0.087,0.082,0.104
"result.1449",0.93699563587616,0.999993932959333,-0.136,2.329,0.37,0.089,0.092,0.105
"result.1450",0.977831996390397,0.999999811406344,-0.184,2.417,0.426,0.092,0.09,0.107
