"","V1","V2","V3"
"result.460",0.020522402927638,-0.195,0.096
"result.461",0.0199079911061416,-0.196,0.095
"result.462",1.10793975689775e-05,-0.392,0.096
"result.463",0.126188753112715,-0.109,0.095
"result.464",0.335059040279785,-0.041,0.095
"result.465",0.637013853266085,0.033,0.095
"result.466",0.0807868002636007,-0.134,0.095
"result.467",0.114704020830528,-0.115,0.095
"result.468",0.0272321245964918,-0.184,0.096
"result.469",0.435758388454412,-0.016,0.096
"result.470",0.158424365096189,-0.096,0.095
"result.471",0.236565003233923,-0.069,0.096
"result.472",0.0343225431599531,-0.174,0.095
"result.473",0.237170594569629,-0.068,0.095
"result.474",0.0065869514616856,-0.236,0.095
"result.475",0.325303607467495,-0.043,0.095
"result.476",0.0239646735600478,-0.189,0.096
"result.477",0.382590001373439,-0.029,0.095
"result.478",0.269810806642369,-0.059,0.095
"result.479",0.196967419683193,-0.082,0.095
"result.480",0.233837923626223,-0.069,0.095
"result.481",0.00526696324500523,-0.244,0.095
"result.482",0.19676300334947,-0.082,0.095
"result.483",0.200474342391233,-0.08,0.095
"result.484",0.217052986296058,-0.075,0.096
"result.485",0.0218603173761661,-0.192,0.095
"result.486",0.0626080375384833,-0.146,0.095
"result.487",0.0624444445139298,-0.146,0.095
"result.488",0.756455108463992,0.066,0.095
"result.489",0.634289695679214,0.032,0.095
"result.490",0.162447686074998,-0.094,0.095
"result.491",0.254117443547666,-0.063,0.095
"result.492",0.0749432037738355,-0.137,0.095
"result.493",0.497471143742376,-0.001,0.095
"result.494",0.0168421863871484,-0.202,0.095
"result.495",0.037832229257803,-0.169,0.095
"result.496",0.0309270931473475,-0.178,0.095
"result.497",0.0398193233726299,-0.167,0.095
"result.498",0.119021179037395,-0.113,0.095
"result.499",0.351458034105492,-0.036,0.095
"result.500",0.000708535759631178,-0.305,0.096
"result.501",0.00664168481881685,-0.236,0.095
"result.502",0.0393832811659793,-0.168,0.095
"result.503",0.052526880613331,-0.155,0.095
"result.504",0.641405082808955,0.034,0.095
"result.505",0.226703738326972,-0.072,0.096
"result.506",0.105773117890757,-0.12,0.096
"result.507",0.00134573957546965,-0.287,0.096
"result.508",0.102033290242917,-0.121,0.095
"result.509",0.0378933874575209,-0.169,0.095
"result.510",0.241650678164733,-0.067,0.096
"result.511",0.000693685947956074,-0.305,0.096
"result.512",0.252044272658863,-0.064,0.095
"result.513",0.0998149172071257,-0.122,0.095
"result.514",0.200468036663157,-0.08,0.095
"result.515",0.181606096566209,-0.087,0.095
"result.516",0.168145078987766,-0.092,0.095
"result.517",0.453220887033991,-0.011,0.095
"result.518",0.109889614703562,-0.117,0.095
"result.519",0.358985892368502,-0.035,0.095
"result.520",0.833903769067569,0.092,0.095
"result.521",0.339787511245343,-0.04,0.095
"result.522",0.40132117944697,-0.024,0.095
"result.523",0.608252028114105,0.026,0.095
"result.524",0.0297070368841873,-0.18,0.095
"result.525",0.144685262141443,-0.101,0.095
"result.526",0.00100555938786065,-0.295,0.095
"result.527",0.397428748726912,-0.025,0.095
"result.528",0.611474221493027,0.027,0.095
"result.529",0.176929471189264,-0.088,0.095
"result.530",0.112908382129305,-0.115,0.095
"result.531",0.0219958337125016,-0.192,0.095
"result.532",0.173077055698083,-0.09,0.095
"result.533",0.310601251805779,-0.047,0.095
"result.534",0.10550767372984,-0.12,0.096
"result.535",0.49487600184709,-0.001,0.095
"result.536",0.0483841031033034,-0.159,0.096
"result.537",0.106116649091879,-0.119,0.095
"result.538",0.203647465517945,-0.079,0.095
"result.539",0.0748563018993919,-0.137,0.095
"result.540",0.069529366004511,-0.142,0.096
"result.541",0.0496958502699099,-0.158,0.096
"result.542",0.0457216265467782,-0.161,0.095
"result.543",0.380721033306488,-0.029,0.095
"result.544",0.325353156180837,-0.043,0.095
"result.545",0.327186980536816,-0.043,0.095
"result.546",0.0875664464423843,-0.129,0.095
"result.547",0.00746955784178258,-0.233,0.096
"result.548",0.205594017265675,-0.078,0.095
"result.549",0.0012231798409389,-0.29,0.096
"result.550",0.247637496328074,-0.065,0.095
"result.551",0.0823203935790229,-0.133,0.095
"result.552",0.297922555815994,-0.051,0.095
"result.553",0.08752796485657,-0.13,0.095
"result.554",0.00153434464194132,-0.283,0.095
"result.555",0.00840446815762576,-0.228,0.095
"result.556",0.0531984352397615,-0.155,0.096
"result.557",0.130748349476025,-0.107,0.095
"result.558",0.425057217686078,-0.018,0.095
"result.559",0.0581853338614789,-0.15,0.095
"result.560",0.068862705474138,-0.142,0.095
"result.561",0.156380023169755,-0.096,0.095
"result.562",0.000344628204766747,-0.324,0.096
"result.563",0.0164780699545462,-0.203,0.095
"result.564",0.203891709999221,-0.079,0.095
"result.565",0.00017375342763292,-0.34,0.096
"result.566",0.0838988066135561,-0.131,0.095
"result.567",0.0747497258948591,-0.137,0.095
"result.568",0.0541143988395827,-0.153,0.095
"result.569",0.252866110909567,-0.064,0.095
"result.570",0.376232033142818,-0.03,0.096
"result.571",0.202684105601384,-0.079,0.095
"result.572",0.153822465275209,-0.097,0.095
"result.573",0.311226985281964,-0.047,0.095
"result.574",0.109636013231171,-0.118,0.096
"result.575",0.266834793549385,-0.06,0.096
"result.576",0.00221153445156905,-0.272,0.096
"result.577",0.141886500225375,-0.102,0.095
"result.578",0.00636826206933565,-0.237,0.095
"result.579",0.0434124340083732,-0.163,0.095
"result.580",0.0393090969612115,-0.169,0.096
"result.581",0.0454908019678394,-0.161,0.095
"result.582",0.873314640665093,0.109,0.095
"result.583",0.233729184004017,-0.069,0.095
"result.584",0.102822486339871,-0.121,0.095
"result.585",0.25564819259104,-0.063,0.095
"result.586",0.00958229106716967,-0.223,0.095
"result.587",0.175238146319749,-0.089,0.095
"result.588",0.0453462089418945,-0.161,0.095
"result.589",0.0931258093111733,-0.126,0.095
"result.590",0.00215849227436128,-0.272,0.095
"result.591",0.0290977870413251,-0.181,0.095
"result.592",0.56949380429491,0.017,0.095
"result.593",0.0905695139201049,-0.128,0.095
"result.594",0.0611834709793992,-0.148,0.095
