"","V1","V2","V3"
"result.270",0.00751942618963973,0.231,0.095
"result.271",1.88793303142007e-07,0.458,0.096
"result.272",0.244800205763666,0.066,0.096
"result.273",0.0032388654328383,0.26,0.096
"result.274",0.0810200932130304,0.133,0.095
"result.275",0.321856888764623,0.044,0.096
"result.276",0.0012237845753154,0.289,0.095
"result.277",0.000945286761355774,0.296,0.095
"result.278",0.00509507420260976,0.245,0.095
"result.279",0.00894297704519283,0.226,0.096
"result.280",0.1902306932937,0.084,0.095
"result.281",7.84109711434608e-05,0.357,0.095
"result.282",0.0295145651868727,0.18,0.095
"result.283",0.00160621611695572,0.281,0.096
"result.284",0.00586120069953663,0.24,0.095
"result.285",0.0282473716325081,0.182,0.095
"result.286",0.229497792516863,0.071,0.095
"result.287",0.207101019598918,0.078,0.095
"result.288",0.258645582061411,0.062,0.095
"result.289",0.00612151921305736,0.238,0.095
"result.290",0.00149557064484377,0.283,0.095
"result.291",0.00386008893608376,0.253,0.095
"result.292",0.120002915846114,0.112,0.095
"result.293",0.190786594118794,0.083,0.095
"result.294",0.29371212462661,0.052,0.095
"result.295",0.0268056920963693,0.184,0.095
"result.296",0.0359838610165419,0.172,0.096
"result.297",0.162181796026857,0.094,0.095
"result.298",0.0153678302700061,0.206,0.095
"result.299",0.000284917627989864,0.327,0.095
"result.300",0.000806164198327305,0.3,0.095
"result.301",9.4090898592902e-05,0.353,0.095
"result.302",0.0238721336520886,0.189,0.095
"result.303",0.044814408763364,0.162,0.095
"result.304",0.0470719363977536,0.159,0.095
"result.305",9.59624371887502e-05,0.354,0.096
"result.306",0.211104176683411,0.077,0.095
"result.307",0.0800780551090418,0.134,0.095
"result.308",0.0437021696240264,0.163,0.095
"result.309",0.00209082472403788,0.273,0.095
"result.310",0.0209311864941123,0.194,0.095
"result.311",0.168190362413879,0.092,0.095
"result.312",0.0203467527737175,0.195,0.095
"result.313",0.000878295306052046,0.298,0.095
"result.314",0.194523406979407,0.082,0.095
"result.315",0.413898646861506,0.021,0.095
"result.316",0.0327727539966477,0.176,0.095
"result.317",0.0180221987322722,0.2,0.096
"result.318",0.0266854679618729,0.184,0.095
"result.319",0.00120359283445089,0.29,0.096
"result.320",0.00184333201870623,0.277,0.095
"result.321",0.000444906761732466,0.317,0.095
"result.322",0.00531996408078883,0.243,0.095
"result.323",0.0161722913297303,0.204,0.095
"result.324",0.0206979566052426,0.195,0.096
"result.325",0.597894134706368,-0.023,0.095
"result.326",0.364852968631603,0.033,0.095
"result.327",0.000654230731153611,0.307,0.096
"result.328",0.00219727865532254,0.271,0.095
"result.329",0.209660990540849,0.077,0.095
"result.330",0.0237345838648591,0.189,0.095
"result.331",0.0018602401847245,0.277,0.095
"result.332",0.0108716982522509,0.218,0.095
"result.333",0.000301083932523515,0.327,0.096
"result.334",0.178987752673626,0.088,0.095
